,time,type,key,slot,player_slot,id,avg_mmr,unit
7,498,chatwheel,71,2,2,6940111503,764,
8,631,chatwheel,10002,1,1,6940111503,764,
9,631,chatwheel,10002,1,1,6940111503,764,
10,647,chatwheel,71,2,2,6940111503,764,
11,647,chatwheel,71,2,2,6940111503,764,
12,748,chatwheel,61,1,1,6940111503,764,
13,933,chat,что ты тут далал,2,2,6940111503,764,
14,1061,chatwheel,1,0,0,6940111503,764,
15,1061,chatwheel,1,0,0,6940111503,764,
16,1151,chatwheel,61,1,1,6940111503,764,
17,1151,chatwheel,61,1,1,6940111503,764,
18,1227,chatwheel,61,1,1,6940111503,764,
19,1545,chatwheel,7,6,129,6940111503,764,
20,1551,chatwheel,61,1,1,6940111503,764,
21,1601,chat,пока,7,130,6940111503,764,
22,1952,chatwheel,460,5,128,6940111503,764,
23,1969,chatwheel,10001,1,1,6940111503,764,
24,1969,chatwheel,10001,1,1,6940111503,764,
25,1969,chatwheel,468,5,128,6940111503,764,
26,2020,chatwheel,10002,1,1,6940111503,764,
27,2020,chatwheel,10002,1,1,6940111503,764,
28,2102,chatwheel,61,1,1,6940111503,764,
29,2149,chatwheel,2,5,128,6940111503,764,
30,2279,chatwheel,7,2,2,6940111503,764,
31,2458,chatwheel,76,7,130,6940111503,764,
32,2478,chatwheel,575,5,128,6940111503,764,
33,2480,chatwheel,10002,1,1,6940111503,764,
34,2480,chat,ГГ,9,132,6940111503,764,
35,2480,chatwheel,10002,1,1,6940111503,764,
36,2480,chatwheel,76,4,4,6940111503,764,
0,-58,chatwheel,69001,3,3,6943021213,6110,
1,381,chatwheel,71,4,4,6943021213,6110,
2,413,chatwheel,71,5,128,6943021213,6110,
3,436,chatwheel,71,4,4,6943021213,6110,
4,563,chatwheel,71,5,128,6943021213,6110,
5,563,chatwheel,71,5,128,6943021213,6110,
6,650,chatwheel,71,5,128,6943021213,6110,
7,650,chatwheel,71,5,128,6943021213,6110,
8,676,chatwheel,62,9,132,6943021213,6110,
9,1239,chatwheel,71,4,4,6943021213,6110,
10,1267,chatwheel,71,5,128,6943021213,6110,
11,1268,chatwheel,71,5,128,6943021213,6110,
12,1925,chatwheel,2,2,2,6943021213,6110,
13,1992,chatwheel,112001,2,2,6943021213,6110,
14,1997,chatwheel,2,8,131,6943021213,6110,
15,2097,chat,什么水平,8,131,6943021213,6110,
16,2154,chatwheel,457,8,131,6943021213,6110,
17,2171,chatwheel,457,8,131,6943021213,6110,
18,2238,chatwheel,457,8,131,6943021213,6110,
19,2240,chatwheel,444,8,131,6943021213,6110,
20,2243,chat,双倍下分,8,131,6943021213,6110,
0,156,chatwheel,61,3,3,6931676800,3871,
1,156,chatwheel,61,3,3,6931676800,3871,
2,259,chatwheel,54,7,130,6931676800,3871,
3,267,chatwheel,61,3,3,6931676800,3871,
4,267,chatwheel,61,3,3,6931676800,3871,
5,378,chatwheel,72,7,130,6931676800,3871,
6,408,chatwheel,71,0,0,6931676800,3871,
7,408,chatwheel,71,0,0,6931676800,3871,
8,558,chatwheel,7,7,130,6931676800,3871,
9,599,chatwheel,71,5,128,6931676800,3871,
10,599,chatwheel,71,5,128,6931676800,3871,
11,614,chatwheel,71,1,1,6931676800,3871,
12,940,chatwheel,7,4,4,6931676800,3871,
13,1317,chatwheel,61,3,3,6931676800,3871,
14,1317,chatwheel,61,3,3,6931676800,3871,
15,1427,chatwheel,61,8,131,6931676800,3871,
16,2286,chatwheel,455,9,132,6931676800,3871,
17,2288,chatwheel,465,9,132,6931676800,3871,
18,2381,chatwheel,465,9,132,6931676800,3871,
19,2382,chatwheel,465,9,132,6931676800,3871,
0,394,chatwheel,71,9,132,6937765307,1719,
1,539,chat,бездари,8,131,6937765307,1719,
2,546,chat,+,3,3,6937765307,1719,
3,549,chat,типов на вас жалко,8,131,6937765307,1719,
4,615,chat,чувак,8,131,6937765307,1719,
5,617,chat,что ты делаешь,8,131,6937765307,1719,
6,822,chatwheel,71,0,0,6937765307,1719,
7,823,chatwheel,71,0,0,6937765307,1719,
8,1917,chat,:/,3,3,6937765307,1719,
9,1919,chat,читаю,8,131,6937765307,1719,
10,1920,chat,бездарь,8,131,6937765307,1719,
11,1929,chat,),3,3,6937765307,1719,
12,1984,chatwheel,7,3,3,6937765307,1719,
13,2014,chat,gg,3,3,6937765307,1719,
14,2285,chat,типай типац,8,131,6937765307,1719,
15,2287,chat,гнида,8,131,6937765307,1719,
16,2298,chat,toxic,3,3,6937765307,1719,
17,2301,chat,(,8,131,6937765307,1719,
18,2302,chat,10 yo,3,3,6937765307,1719,
19,2307,chat,kid,3,3,6937765307,1719,
20,2312,chat,тебя 10 ребенок выиграл,8,131,6937765307,1719,
21,2313,chat,(,8,131,6937765307,1719,
22,2318,chat,задумайся,8,131,6937765307,1719,
23,2327,chat,not  yet <3,3,3,6937765307,1719,
24,2674,chat,GG WP EZ mid,8,131,6937765307,1719,
25,2675,chat,report morph <3,3,3,6937765307,1719,
0,-87,chatwheel,30001,9,132,6948693908,1050,
1,-53,chatwheel,88002,2,2,6948693908,1050,
2,3,chatwheel,30002,9,132,6948693908,1050,
3,7,chatwheel,7,4,4,6948693908,1050,
4,8,chatwheel,88002,2,2,6948693908,1050,
5,11,chatwheel,95,3,3,6948693908,1050,
6,13,chatwheel,49002,3,3,6948693908,1050,
7,127,chatwheel,62,8,131,6948693908,1050,
8,220,chatwheel,70001,8,131,6948693908,1050,
9,228,chatwheel,30001,9,132,6948693908,1050,
10,230,chatwheel,70001,8,131,6948693908,1050,
11,267,chatwheel,1,9,132,6948693908,1050,
12,290,chatwheel,9,4,4,6948693908,1050,
13,304,chatwheel,70,0,0,6948693908,1050,
14,322,chatwheel,71,8,131,6948693908,1050,
15,335,chatwheel,30002,9,132,6948693908,1050,
16,336,chatwheel,30001,9,132,6948693908,1050,
17,397,chatwheel,30002,9,132,6948693908,1050,
18,398,chatwheel,30001,9,132,6948693908,1050,
19,406,chatwheel,7,4,4,6948693908,1050,
20,420,chatwheel,7,8,131,6948693908,1050,
21,432,chatwheel,71,7,130,6948693908,1050,
22,452,chatwheel,10,4,4,6948693908,1050,
23,497,chatwheel,71,5,128,6948693908,1050,
24,497,chatwheel,71,5,128,6948693908,1050,
25,503,chatwheel,2,0,0,6948693908,1050,
26,503,chatwheel,70,0,0,6948693908,1050,
27,534,chatwheel,10,4,4,6948693908,1050,
28,569,chatwheel,7,8,131,6948693908,1050,
29,572,chatwheel,7,0,0,6948693908,1050,
30,572,chatwheel,7,0,0,6948693908,1050,
31,574,chat,tq pusge,7,130,6948693908,1050,
32,621,chatwheel,68,0,0,6948693908,1050,
33,621,chatwheel,68,0,0,6948693908,1050,
34,628,chatwheel,30001,9,132,6948693908,1050,
35,631,chatwheel,71,4,4,6948693908,1050,
36,631,chatwheel,71,4,4,6948693908,1050,
37,637,chatwheel,9,0,0,6948693908,1050,
38,679,chatwheel,75001,4,4,6948693908,1050,
39,699,chatwheel,70,0,0,6948693908,1050,
40,699,chatwheel,70,0,0,6948693908,1050,
41,750,chatwheel,80,2,2,6948693908,1050,
42,805,chatwheel,80,2,2,6948693908,1050,
43,810,chatwheel,9,8,131,6948693908,1050,
44,811,chatwheel,9,8,131,6948693908,1050,
45,823,chatwheel,68,0,0,6948693908,1050,
46,868,chatwheel,68,0,0,6948693908,1050,
47,868,chatwheel,68,0,0,6948693908,1050,
48,871,chatwheel,88001,2,2,6948693908,1050,
49,876,chatwheel,10,4,4,6948693908,1050,
50,888,chatwheel,71,4,4,6948693908,1050,
51,888,chatwheel,71,4,4,6948693908,1050,
52,892,chatwheel,458,1,1,6948693908,1050,
53,901,chatwheel,71,4,4,6948693908,1050,
54,909,chatwheel,30001,9,132,6948693908,1050,
55,942,chatwheel,68,0,0,6948693908,1050,
56,943,chatwheel,68,0,0,6948693908,1050,
57,957,chatwheel,79,2,2,6948693908,1050,
58,964,chatwheel,68,0,0,6948693908,1050,
59,965,chatwheel,68,0,0,6948693908,1050,
60,972,chatwheel,70001,8,131,6948693908,1050,
61,972,chatwheel,70001,8,131,6948693908,1050,
62,1125,chatwheel,7,8,131,6948693908,1050,
63,1134,chat,what did u guys to to our bb lol,9,132,6948693908,1050,
64,1186,chatwheel,70001,8,131,6948693908,1050,
65,1194,chatwheel,10,4,4,6948693908,1050,
66,1277,chatwheel,466,8,131,6948693908,1050,
67,1278,chatwheel,466,8,131,6948693908,1050,
68,1280,chatwheel,7,8,131,6948693908,1050,
69,1281,chatwheel,68,0,0,6948693908,1050,
70,1282,chatwheel,68,0,0,6948693908,1050,
71,1378,chatwheel,7,0,0,6948693908,1050,
72,1379,chatwheel,7,0,0,6948693908,1050,
73,1499,chatwheel,466,8,131,6948693908,1050,
74,1499,chatwheel,466,8,131,6948693908,1050,
75,1504,chatwheel,71,3,3,6948693908,1050,
76,1504,chatwheel,71,3,3,6948693908,1050,
77,1575,chatwheel,6,4,4,6948693908,1050,
78,1585,chatwheel,2,6,129,6948693908,1050,
79,1586,chatwheel,30001,9,132,6948693908,1050,
80,1623,chatwheel,30001,9,132,6948693908,1050,
81,1641,chatwheel,62,8,131,6948693908,1050,
82,1642,chatwheel,70,8,131,6948693908,1050,
83,1645,chatwheel,76002,5,128,6948693908,1050,
84,1651,chatwheel,70001,8,131,6948693908,1050,
85,1722,chatwheel,7,8,131,6948693908,1050,
86,1763,chatwheel,68,0,0,6948693908,1050,
87,1788,chatwheel,30001,9,132,6948693908,1050,
88,1789,chatwheel,466,8,131,6948693908,1050,
89,1869,chatwheel,70001,8,131,6948693908,1050,
90,1869,chatwheel,70001,8,131,6948693908,1050,
91,1887,chatwheel,466,8,131,6948693908,1050,
92,1887,chatwheel,466,8,131,6948693908,1050,
93,1892,chat,??,7,130,6948693908,1050,
94,1893,chatwheel,30001,9,132,6948693908,1050,
95,1893,chat,dk ?>,7,130,6948693908,1050,
96,1898,chat,,8,131,6948693908,1050,
97,1906,chat,,1,1,6948693908,1050,
98,1911,chat,,1,1,6948693908,1050,
99,1962,chatwheel,70,0,0,6948693908,1050,
100,1963,chatwheel,70,0,0,6948693908,1050,
101,1963,chatwheel,30001,9,132,6948693908,1050,
102,1963,chatwheel,70001,8,131,6948693908,1050,
103,1964,chatwheel,70001,8,131,6948693908,1050,
104,1994,chat,rs,7,130,6948693908,1050,
105,1995,chat,come,7,130,6948693908,1050,
106,2029,chatwheel,12,8,131,6948693908,1050,
107,2031,chatwheel,62,8,131,6948693908,1050,
108,2042,chatwheel,71,0,0,6948693908,1050,
109,2054,chatwheel,30001,9,132,6948693908,1050,
110,2054,chat,fuck,8,131,6948693908,1050,
111,2073,chatwheel,584,2,2,6948693908,1050,
112,2076,chatwheel,70,0,0,6948693908,1050,
113,2076,chatwheel,401157,5,128,6948693908,1050,
114,2078,chatwheel,400006,5,128,6948693908,1050,
115,2146,chatwheel,30001,9,132,6948693908,1050,
116,2165,chatwheel,71,0,0,6948693908,1050,
117,2178,chatwheel,70001,8,131,6948693908,1050,
118,2245,chatwheel,30002,9,132,6948693908,1050,
119,2288,chatwheel,466,8,131,6948693908,1050,
120,2289,chatwheel,466,8,131,6948693908,1050,
121,2382,chatwheel,466,8,131,6948693908,1050,
122,2383,chatwheel,466,8,131,6948693908,1050,
123,2390,chat,BB GOD,8,131,6948693908,1050,
124,2408,chatwheel,70,0,0,6948693908,1050,
125,2450,chatwheel,71,3,3,6948693908,1050,
126,2480,chat,??,7,130,6948693908,1050,
127,2491,chatwheel,456,4,4,6948693908,1050,
128,2544,chatwheel,466,8,131,6948693908,1050,
129,2546,chatwheel,30001,9,132,6948693908,1050,
130,2557,chatwheel,30001,9,132,6948693908,1050,
131,2585,chatwheel,6,4,4,6948693908,1050,
132,2619,chatwheel,30001,9,132,6948693908,1050,
133,2620,chatwheel,68,0,0,6948693908,1050,
134,2621,chatwheel,68,0,0,6948693908,1050,
135,2633,chatwheel,466,8,131,6948693908,1050,
136,2635,chat,LOL1,8,131,6948693908,1050,
137,2643,chatwheel,88001,2,2,6948693908,1050,
138,2651,chatwheel,70,0,0,6948693908,1050,
139,2652,chatwheel,70,0,0,6948693908,1050,
140,2656,chatwheel,1,0,0,6948693908,1050,
141,2656,chatwheel,11,0,0,6948693908,1050,
142,2736,chatwheel,62,8,131,6948693908,1050,
143,2736,chatwheel,70,8,131,6948693908,1050,
144,2798,chatwheel,30001,9,132,6948693908,1050,
145,2805,chat,def lmao,8,131,6948693908,1050,
146,2822,chatwheel,71,0,0,6948693908,1050,
147,2822,chatwheel,71,0,0,6948693908,1050,
148,2854,chat,sad mid,7,130,6948693908,1050,
149,2868,chatwheel,70001,8,131,6948693908,1050,
150,2868,chatwheel,70001,8,131,6948693908,1050,
151,2909,chatwheel,30001,9,132,6948693908,1050,
152,2909,chatwheel,70001,8,131,6948693908,1050,
153,2909,chatwheel,70001,8,131,6948693908,1050,
154,2944,chatwheel,71,0,0,6948693908,1050,
155,2956,chatwheel,70001,8,131,6948693908,1050,
156,2956,chatwheel,70001,8,131,6948693908,1050,
157,2970,chatwheel,466,8,131,6948693908,1050,
158,2970,chatwheel,21,8,131,6948693908,1050,
159,2996,chat,BASE GFUYS,8,131,6948693908,1050,
160,2998,chat,BASE,8,131,6948693908,1050,
161,3001,chat,def lol,9,132,6948693908,1050,
162,3003,chat,LM<AOO,8,131,6948693908,1050,
163,3127,chatwheel,466,8,131,6948693908,1050,
164,3127,chatwheel,466,8,131,6948693908,1050,
165,3133,chat,??,7,130,6948693908,1050,
166,3134,chat,why aim me ?,7,130,6948693908,1050,
167,3134,chat,nt,9,132,6948693908,1050,
168,3159,chatwheel,14010,0,0,6948693908,1050,
169,3159,chatwheel,14010,0,0,6948693908,1050,
170,3194,chatwheel,70,0,0,6948693908,1050,
171,3195,chatwheel,14010,0,0,6948693908,1050,
172,3223,chatwheel,2,6,129,6948693908,1050,
173,3244,chat,why aim me ,7,130,6948693908,1050,
174,3253,chat,stupid dk,7,130,6948693908,1050,
175,3255,chatwheel,466,8,131,6948693908,1050,
176,3255,chatwheel,21,8,131,6948693908,1050,
177,3260,chat,sad,7,130,6948693908,1050,
178,3314,chatwheel,30001,9,132,6948693908,1050,
179,3316,chat,noobs,9,132,6948693908,1050,
180,3332,chatwheel,466,8,131,6948693908,1050,
181,3332,chat,ez,9,132,6948693908,1050,
182,3332,chatwheel,466,8,131,6948693908,1050,
183,3332,chat,gg,7,130,6948693908,1050,
184,3333,chat,noobs,9,132,6948693908,1050,
185,3334,chat,noob,7,130,6948693908,1050,
186,3335,chat,4v5,9,132,6948693908,1050,
0,-6,chatwheel,346,9,132,6951604103,2063,
1,-4,chatwheel,96001,9,132,6951604103,2063,
2,-4,chatwheel,96001,9,132,6951604103,2063,
3,352,chatwheel,290,7,130,6951604103,2063,
4,417,chatwheel,71,6,129,6951604103,2063,
5,419,chatwheel,71,2,2,6951604103,2063,
6,432,chatwheel,71,0,0,6951604103,2063,
7,446,chatwheel,71,5,128,6951604103,2063,
8,564,chatwheel,71,6,129,6951604103,2063,
9,564,chatwheel,71,6,129,6951604103,2063,
10,598,chatwheel,71,1,1,6951604103,2063,
11,598,chatwheel,71,1,1,6951604103,2063,
12,697,chatwheel,62,0,0,6951604103,2063,
13,767,chatwheel,62,0,0,6951604103,2063,
14,784,chatwheel,62,0,0,6951604103,2063,
15,961,chatwheel,7,0,0,6951604103,2063,
16,961,chatwheel,7,0,0,6951604103,2063,
17,1333,chat,FF,6,129,6951604103,2063,
18,1335,chatwheel,76,7,130,6951604103,2063,
19,1340,chat,Я НЕ БУДУ ДЕФАТЬ,6,129,6951604103,2063,
20,1341,chat,кАПС,6,129,6951604103,2063,
21,1349,chat,кАПС,9,132,6951604103,2063,
22,1444,chat,разбейте плз,5,128,6951604103,2063,
23,1532,chatwheel,7,3,3,6951604103,2063,
24,1624,chatwheel,26,3,3,6951604103,2063,
25,1694,chatwheel,7,1,1,6951604103,2063,
26,1724,chatwheel,0,3,3,6951604103,2063,
27,1725,chatwheel,68,3,3,6951604103,2063,
28,1728,chatwheel,80,0,0,6951604103,2063,
29,1728,chatwheel,80,0,0,6951604103,2063,
30,1775,chatwheel,7003,0,0,6951604103,2063,
31,1775,chatwheel,7003,0,0,6951604103,2063,
32,1776,chatwheel,12,3,3,6951604103,2063,
33,1779,chatwheel,23,3,3,6951604103,2063,
34,1853,chat,А вы не хотите закончить?,7,130,6951604103,2063,
35,1875,chat,я слышал чтоб доиграть надо трон разбить,5,128,6951604103,2063,
36,1879,chat,а вы как раз можете,5,128,6951604103,2063,
37,2036,chatwheel,23,3,3,6951604103,2063,
0,-72,chatwheel,493,6,129,6932120414,2927,
1,-39,chatwheel,70001,6,129,6932120414,2927,
2,-37,chatwheel,74001,3,3,6932120414,2927,
3,-36,chatwheel,32001,0,0,6932120414,2927,
4,-27,chatwheel,74001,3,3,6932120414,2927,
5,4,chatwheel,7,8,131,6932120414,2927,
6,6,chatwheel,289,8,131,6932120414,2927,
7,7,chatwheel,289,8,131,6932120414,2927,
8,8,chatwheel,32001,0,0,6932120414,2927,
9,10,chatwheel,440,0,0,6932120414,2927,
10,19,chatwheel,74001,3,3,6932120414,2927,
11,45,chatwheel,476,7,130,6932120414,2927,
12,48,chatwheel,450,5,128,6932120414,2927,
13,50,chatwheel,443,0,0,6932120414,2927,
14,169,chatwheel,7,0,0,6932120414,2927,
15,191,chatwheel,71,7,130,6932120414,2927,
16,306,chatwheel,476,7,130,6932120414,2927,
17,308,chatwheel,289,8,131,6932120414,2927,
18,336,chatwheel,7,0,0,6932120414,2927,
19,547,chatwheel,71,5,128,6932120414,2927,
20,556,chatwheel,289,8,131,6932120414,2927,
21,662,chatwheel,9,6,129,6932120414,2927,
22,662,chatwheel,7,6,129,6932120414,2927,
23,676,chatwheel,9,6,129,6932120414,2927,
24,733,chatwheel,74001,3,3,6932120414,2927,
25,734,chatwheel,74001,3,3,6932120414,2927,
26,759,chatwheel,443,8,131,6932120414,2927,
27,778,chatwheel,71,6,129,6932120414,2927,
28,778,chatwheel,71,6,129,6932120414,2927,
29,781,chatwheel,9,6,129,6932120414,2927,
30,781,chatwheel,9,6,129,6932120414,2927,
31,867,chatwheel,6,6,129,6932120414,2927,
32,914,chatwheel,71,9,132,6932120414,2927,
33,914,chatwheel,71,9,132,6932120414,2927,
34,918,chatwheel,8,6,129,6932120414,2927,
35,918,chatwheel,8,6,129,6932120414,2927,
36,922,chatwheel,71,9,132,6932120414,2927,
37,1051,chatwheel,12,8,131,6932120414,2927,
38,1135,chatwheel,76001,9,132,6932120414,2927,
39,1136,chatwheel,76001,9,132,6932120414,2927,
40,1178,chatwheel,76001,9,132,6932120414,2927,
41,1298,chatwheel,450,5,128,6932120414,2927,
42,1300,chatwheel,289,5,128,6932120414,2927,
43,1302,chatwheel,71,6,129,6932120414,2927,
44,1302,chatwheel,71,6,129,6932120414,2927,
45,1417,chatwheel,289,8,131,6932120414,2927,
46,1464,chatwheel,289,8,131,6932120414,2927,
47,1493,chat,FUCK YOU,8,131,6932120414,2927,
48,1503,chat,im done,8,131,6932120414,2927,
49,1520,chatwheel,70001,6,129,6932120414,2927,
50,1521,chatwheel,70001,6,129,6932120414,2927,
51,1555,chat,RS,8,131,6932120414,2927,
52,1603,chatwheel,2,0,0,6932120414,2927,
53,1634,chatwheel,6,5,128,6932120414,2927,
54,1642,chatwheel,71,2,2,6932120414,2927,
55,1642,chatwheel,71,2,2,6932120414,2927,
56,1653,chatwheel,0,0,0,6932120414,2927,
57,1760,chatwheel,1,0,0,6932120414,2927,
58,1761,chatwheel,1,0,0,6932120414,2927,
59,1807,chatwheel,0,0,0,6932120414,2927,
60,1888,chatwheel,12,8,131,6932120414,2927,
61,1890,chatwheel,76001,9,132,6932120414,2927,
62,1971,chatwheel,76001,9,132,6932120414,2927,
63,1972,chatwheel,76001,9,132,6932120414,2927,
64,2024,chatwheel,2,4,4,6932120414,2927,
65,2092,chatwheel,74002,3,3,6932120414,2927,
66,2092,chatwheel,74002,3,3,6932120414,2927,
67,2193,chatwheel,22001,7,130,6932120414,2927,
68,2194,chatwheel,22002,7,130,6932120414,2927,
69,2231,chatwheel,7,8,131,6932120414,2927,
70,2314,chatwheel,0,0,0,6932120414,2927,
71,2372,chatwheel,2,0,0,6932120414,2927,
72,2383,chatwheel,7,0,0,6932120414,2927,
73,2383,chatwheel,7,0,0,6932120414,2927,
74,2395,chatwheel,352,5,128,6932120414,2927,
75,2396,chatwheel,450,5,128,6932120414,2927,
76,2400,chatwheel,6,5,128,6932120414,2927,
77,2470,chatwheel,7,6,129,6932120414,2927,
78,2558,chatwheel,7,6,129,6932120414,2927,
79,2559,chatwheel,7,6,129,6932120414,2927,
80,2563,chatwheel,6,5,128,6932120414,2927,
81,2569,chatwheel,6,5,128,6932120414,2927,
82,2590,chatwheel,6,5,128,6932120414,2927,
83,2596,chatwheel,74001,3,3,6932120414,2927,
84,2596,chatwheel,74001,3,3,6932120414,2927,
85,2602,chatwheel,291,3,3,6932120414,2927,
86,2615,chatwheel,6,5,128,6932120414,2927,
87,2632,chatwheel,0,0,0,6932120414,2927,
88,2634,chatwheel,6,5,128,6932120414,2927,
89,2669,chatwheel,129001,4,4,6932120414,2927,
90,2680,chatwheel,6,5,128,6932120414,2927,
91,2756,chatwheel,129001,4,4,6932120414,2927,
92,2759,chatwheel,74001,3,3,6932120414,2927,
93,2759,chatwheel,74001,3,3,6932120414,2927,
94,2769,chatwheel,6,5,128,6932120414,2927,
95,2794,chatwheel,6,5,128,6932120414,2927,
96,2796,chatwheel,74001,3,3,6932120414,2927,
97,2797,chatwheel,74002,3,3,6932120414,2927,
98,2799,chatwheel,291,3,3,6932120414,2927,
99,2799,chatwheel,291,3,3,6932120414,2927,
100,2810,chat,rep roaming pos 5 pls 0 wards 46 min dark map,1,1,6932120414,2927,
101,2811,chat,gg,1,1,6932120414,2927,
102,2814,chat,fuckin hell,1,1,6932120414,2927,
103,2825,chat,it was 2 v 1 bot,1,1,6932120414,2927,
104,2972,chatwheel,12,8,131,6932120414,2927,
105,3001,chat,dumbfcks,8,131,6932120414,2927,
106,3002,chatwheel,6,5,128,6932120414,2927,
107,3007,chatwheel,291,3,3,6932120414,2927,
108,3016,chat,???????????????????????????????????????????????????,6,129,6932120414,2927,
109,3017,chatwheel,6,5,128,6932120414,2927,
110,3036,chat,ez,6,129,6932120414,2927,
111,3036,chat,hehe,5,128,6932120414,2927,
112,3038,chat,i was throwing,8,131,6932120414,2927,
113,3041,chat,idiots,8,131,6932120414,2927,
0,-62,chatwheel,28001,5,128,6945487211,3835,
1,-62,chatwheel,28001,5,128,6945487211,3835,
2,-56,chatwheel,583,7,130,6945487211,3835,
3,-52,chatwheel,287,5,128,6945487211,3835,
4,-48,chatwheel,582,7,130,6945487211,3835,
5,-35,chatwheel,470,4,4,6945487211,3835,
6,-34,chatwheel,470,4,4,6945487211,3835,
7,-32,chatwheel,80002,4,4,6945487211,3835,
8,-31,chatwheel,80002,4,4,6945487211,3835,
9,-6,chatwheel,71,1,1,6945487211,3835,
10,5,chatwheel,290,5,128,6945487211,3835,
11,220,chatwheel,62,5,128,6945487211,3835,
12,242,chatwheel,11,5,128,6945487211,3835,
13,321,chatwheel,11,5,128,6945487211,3835,
14,323,chatwheel,71,5,128,6945487211,3835,
15,333,chatwheel,71,4,4,6945487211,3835,
16,333,chatwheel,71,4,4,6945487211,3835,
17,338,chatwheel,71,4,4,6945487211,3835,
18,338,chatwheel,71,4,4,6945487211,3835,
19,366,chatwheel,11,5,128,6945487211,3835,
20,470,chatwheel,11,5,128,6945487211,3835,
21,474,chatwheel,71,4,4,6945487211,3835,
22,488,chatwheel,71,0,0,6945487211,3835,
23,488,chatwheel,71,0,0,6945487211,3835,
24,488,chatwheel,71,4,4,6945487211,3835,
25,488,chatwheel,71,4,4,6945487211,3835,
26,503,chatwheel,39001,6,129,6945487211,3835,
27,557,chatwheel,71,0,0,6945487211,3835,
28,557,chatwheel,71,0,0,6945487211,3835,
29,569,chatwheel,10,6,129,6945487211,3835,
30,570,chatwheel,71,4,4,6945487211,3835,
31,570,chatwheel,71,4,4,6945487211,3835,
32,577,chatwheel,11,5,128,6945487211,3835,
33,589,chatwheel,11,5,128,6945487211,3835,
34,590,chatwheel,71,4,4,6945487211,3835,
35,592,chatwheel,11,5,128,6945487211,3835,
36,607,chatwheel,11,5,128,6945487211,3835,
37,620,chatwheel,71,4,4,6945487211,3835,
38,620,chatwheel,71,4,4,6945487211,3835,
39,984,chatwheel,71,6,129,6945487211,3835,
40,1031,chatwheel,80,6,129,6945487211,3835,
41,1233,chatwheel,28001,5,128,6945487211,3835,
42,1238,chatwheel,86001,8,131,6945487211,3835,
43,1278,chatwheel,2,6,129,6945487211,3835,
44,1381,chatwheel,28001,5,128,6945487211,3835,
45,1383,chatwheel,75,5,128,6945487211,3835,
46,1384,chat,end,5,128,6945487211,3835,
47,1446,chatwheel,7,6,129,6945487211,3835,
48,1463,chatwheel,455,7,130,6945487211,3835,
49,1894,chatwheel,28001,5,128,6945487211,3835,
50,1895,chatwheel,86001,8,131,6945487211,3835,
51,1947,chatwheel,28001,5,128,6945487211,3835,
52,1955,chatwheel,287,5,128,6945487211,3835,
53,2167,chatwheel,28001,5,128,6945487211,3835,
54,2189,chatwheel,28001,5,128,6945487211,3835,
