,time,type,key,slot,player_slot,id,avg_mmr
0,-21,chatwheel,454,4,4,6939011701,4375
1,-20,chatwheel,6002,9,132,6939011701,4375
2,-19,chatwheel,291,7,130,6939011701,4375
3,-3,chatwheel,71,1,1,6939011701,4375
4,84,chatwheel,71,0,0,6939011701,4375
5,99,chatwheel,473,5,128,6939011701,4375
6,112,chatwheel,71,0,0,6939011701,4375
7,135,chatwheel,473,5,128,6939011701,4375
8,168,chatwheel,71,4,4,6939011701,4375
9,169,chatwheel,71,4,4,6939011701,4375
10,176,chatwheel,71,0,0,6939011701,4375
11,219,chatwheel,473,5,128,6939011701,4375
12,226,chatwheel,71,0,0,6939011701,4375
13,237,chatwheel,71,1,1,6939011701,4375
14,283,chatwheel,71,7,130,6939011701,4375
15,283,chatwheel,71,7,130,6939011701,4375
16,297,chatwheel,71,7,130,6939011701,4375
17,297,chatwheel,71,7,130,6939011701,4375
18,314,chatwheel,50,7,130,6939011701,4375
19,323,chatwheel,71,7,130,6939011701,4375
20,323,chatwheel,71,7,130,6939011701,4375
21,324,chatwheel,71,1,1,6939011701,4375
22,324,chatwheel,71,1,1,6939011701,4375
23,333,chatwheel,473,5,128,6939011701,4375
24,343,chatwheel,71,0,0,6939011701,4375
25,344,chatwheel,71,0,0,6939011701,4375
26,389,chatwheel,71,0,0,6939011701,4375
27,400,chatwheel,71,4,4,6939011701,4375
28,400,chatwheel,71,4,4,6939011701,4375
29,418,chatwheel,71,7,130,6939011701,4375
30,418,chatwheel,71,7,130,6939011701,4375
31,440,chatwheel,71,0,0,6939011701,4375
32,465,chatwheel,71,1,1,6939011701,4375
33,485,chatwheel,71,0,0,6939011701,4375
34,486,chatwheel,71,0,0,6939011701,4375
35,562,chatwheel,453,2,2,6939011701,4375
36,566,chatwheel,473,5,128,6939011701,4375
37,575,chatwheel,71,0,0,6939011701,4375
38,575,chatwheel,71,0,0,6939011701,4375
39,578,chatwheel,71,0,0,6939011701,4375
40,670,chatwheel,71,4,4,6939011701,4375
41,670,chatwheel,71,4,4,6939011701,4375
42,716,chatwheel,1,7,130,6939011701,4375
43,718,chatwheel,1,7,130,6939011701,4375
44,718,chatwheel,1,7,130,6939011701,4375
45,754,chatwheel,473,5,128,6939011701,4375
46,755,chatwheel,473,5,128,6939011701,4375
47,758,chatwheel,444,9,132,6939011701,4375
48,759,chatwheel,473,7,130,6939011701,4375
49,832,chatwheel,71,5,128,6939011701,4375
50,832,chatwheel,71,5,128,6939011701,4375
51,836,chatwheel,71,5,128,6939011701,4375
52,836,chatwheel,71,5,128,6939011701,4375
53,884,chatwheel,473,5,128,6939011701,4375
54,922,chatwheel,473,5,128,6939011701,4375
55,929,chatwheel,71,7,130,6939011701,4375
56,929,chatwheel,71,7,130,6939011701,4375
57,1001,chatwheel,71,1,1,6939011701,4375
58,1008,chatwheel,2,7,130,6939011701,4375
59,1008,chatwheel,2,7,130,6939011701,4375
60,1008,chatwheel,71,5,128,6939011701,4375
61,1008,chatwheel,71,5,128,6939011701,4375
62,1012,chatwheel,71,5,128,6939011701,4375
63,1012,chatwheel,71,5,128,6939011701,4375
64,1059,chatwheel,453,2,2,6939011701,4375
65,1061,chatwheel,473,5,128,6939011701,4375
66,1061,chatwheel,9001,4,4,6939011701,4375
67,1062,chatwheel,9001,4,4,6939011701,4375
68,1064,chatwheel,473,5,128,6939011701,4375
69,1072,chatwheel,473,7,130,6939011701,4375
70,1131,chatwheel,71,9,132,6939011701,4375
