,time,type,key,slot,player_slot,id,avg_mmr
0,-83,chatwheel,14001,8,131,6937289806,3308
1,-79,chatwheel,35001,9,132,6937289806,3308
2,-24,chatwheel,71,0,0,6937289806,3308
3,104,chatwheel,466,7,130,6937289806,3308
4,368,chatwheel,71,7,130,6937289806,3308
5,436,chatwheel,71,3,3,6937289806,3308
6,458,chatwheel,71,2,2,6937289806,3308
7,458,chatwheel,71,2,2,6937289806,3308
8,503,chatwheel,71,0,0,6937289806,3308
9,536,chatwheel,71,3,3,6937289806,3308
10,549,chatwheel,71,4,4,6937289806,3308
11,549,chatwheel,71,4,4,6937289806,3308
12,567,chatwheel,71,3,3,6937289806,3308
13,598,chatwheel,71,3,3,6937289806,3308
14,627,chatwheel,71,3,3,6937289806,3308
15,627,chatwheel,71,3,3,6937289806,3308
16,837,chat,"jn]t,bcm e;t",7,130,6937289806,3308
17,841,chat,отъебись уже,7,130,6937289806,3308
18,925,chatwheel,466,7,130,6937289806,3308
19,995,chatwheel,466,7,130,6937289806,3308
20,1157,chatwheel,71,2,2,6937289806,3308
21,1159,chatwheel,71,2,2,6937289806,3308
22,1160,chatwheel,71,2,2,6937289806,3308
23,1482,chatwheel,466,7,130,6937289806,3308
24,1703,chatwheel,466,7,130,6937289806,3308
25,1740,chatwheel,2,2,2,6937289806,3308
26,1945,chatwheel,466,7,130,6937289806,3308
27,2121,chatwheel,466,7,130,6937289806,3308
28,2279,chatwheel,584,7,130,6937289806,3308
29,2317,chatwheel,7,5,128,6937289806,3308
30,2319,chatwheel,579,4,4,6937289806,3308
31,2320,chatwheel,579,4,4,6937289806,3308
0,509,chatwheel,71,7,130,6931734601,3617
1,687,chatwheel,71,9,132,6931734601,3617
2,687,chatwheel,71,9,132,6931734601,3617
3,1080,chatwheel,71,6,129,6931734601,3617
4,1964,chatwheel,71,7,130,6931734601,3617
5,2073,chatwheel,40074,6,129,6931734601,3617
6,2174,chatwheel,40074,6,129,6931734601,3617
0,8,chatwheel,7,7,130,6935268811,3611
1,8,chatwheel,7,7,130,6935268811,3611
2,420,chatwheel,56001,2,2,6935268811,3611
3,470,chatwheel,7,7,130,6935268811,3611
4,495,chatwheel,71,7,130,6935268811,3611
5,502,chatwheel,72,7,130,6935268811,3611
6,502,chatwheel,72,7,130,6935268811,3611
7,555,chatwheel,166,9,132,6935268811,3611
8,556,chatwheel,166,9,132,6935268811,3611
9,563,chatwheel,7,7,130,6935268811,3611
10,563,chatwheel,7,7,130,6935268811,3611
11,565,chatwheel,6,8,131,6935268811,3611
12,577,chatwheel,56001,2,2,6935268811,3611
13,729,chatwheel,56001,2,2,6935268811,3611
14,746,chatwheel,166,9,132,6935268811,3611
15,747,chatwheel,166,9,132,6935268811,3611
16,941,chat,хааххаха,2,2,6935268811,3611
17,946,chat,что происходит,2,2,6935268811,3611
18,952,chatwheel,56001,2,2,6935268811,3611
19,952,chat,Афк плиз,5,128,6935268811,3611
20,952,chatwheel,56001,2,2,6935268811,3611
21,962,chat,voprositelniy znak zabil,9,132,6935268811,3611
22,1019,chat,и,8,131,6935268811,3611
23,1067,chat,ливните пацаны не тяните,5,128,6935268811,3611
24,1091,chatwheel,289,9,132,6935268811,3611
25,1091,chatwheel,289,9,132,6935268811,3611
26,1104,chat,zachem vi tyanite?,9,132,6935268811,3611
27,1200,chat,хуйло встань афк ты проебал,5,128,6935268811,3611
28,1256,chat,байбек нажимай давай,5,128,6935268811,3611
29,1260,chatwheel,76,9,132,6935268811,3611
30,1342,chat,гг вп,7,130,6935268811,3611
0,-64,chatwheel,19001,0,0,6953268504,3942
1,-9,chatwheel,19001,0,0,6953268504,3942
2,0,chatwheel,7,8,131,6953268504,3942
3,0,chatwheel,91001,6,129,6953268504,3942
4,17,chatwheel,60001,8,131,6953268504,3942
5,49,chatwheel,71,1,1,6953268504,3942
6,94,chatwheel,60001,8,131,6953268504,3942
7,141,chatwheel,1,5,128,6953268504,3942
8,142,chatwheel,18002,1,1,6953268504,3942
9,179,chatwheel,71,1,1,6953268504,3942
10,180,chatwheel,3,0,0,6953268504,3942
11,199,chatwheel,3,0,0,6953268504,3942
12,215,chatwheel,1,2,2,6953268504,3942
13,215,chatwheel,1,2,2,6953268504,3942
14,221,chatwheel,1,2,2,6953268504,3942
15,381,chatwheel,5,5,128,6953268504,3942
16,394,chatwheel,71,5,128,6953268504,3942
17,415,chatwheel,71,5,128,6953268504,3942
18,446,chatwheel,71,2,2,6953268504,3942
19,446,chatwheel,71,2,2,6953268504,3942
20,449,chatwheel,71,2,2,6953268504,3942
21,449,chatwheel,71,2,2,6953268504,3942
22,454,chatwheel,7,2,2,6953268504,3942
23,492,chatwheel,71,0,0,6953268504,3942
24,493,chatwheel,2,2,2,6953268504,3942
