,time,type,key,slot,player_slot,id,avg_mmr,unit
56,2496,chatwheel,68,1,1,6942724613,5121,
57,2552,chat,void,9,132,6942724613,5121,
58,2552,chat,BINASURA KITA TANGA,0,0,6942724613,5121,
59,2552,chat,haha,9,132,6942724613,5121,
60,2552,chat,KAHIT MATALO KAME BOBO KA PARIN HAHAHAHA,0,0,6942724613,5121,
0,-71,chatwheel,7,1,1,6934082211,6337,
1,-40,chatwheel,109002,8,131,6934082211,6337,
2,-15,chatwheel,2,4,4,6934082211,6337,
3,2,chatwheel,575,5,128,6934082211,6337,
4,3,chatwheel,53001,0,0,6934082211,6337,
5,3,chatwheel,53001,0,0,6934082211,6337,
6,3,chatwheel,479,5,128,6934082211,6337,
7,91,chatwheel,32003,2,2,6934082211,6337,
8,110,chatwheel,7,8,131,6934082211,6337,
9,116,chatwheel,53001,0,0,6934082211,6337,
10,116,chatwheel,53001,0,0,6934082211,6337,
11,130,chatwheel,1,7,130,6934082211,6337,
12,203,chatwheel,2,3,3,6934082211,6337,
13,230,chatwheel,71,7,130,6934082211,6337,
14,230,chatwheel,71,7,130,6934082211,6337,
15,281,chatwheel,71,4,4,6934082211,6337,
16,362,chatwheel,71,4,4,6934082211,6337,
17,366,chatwheel,71,7,130,6934082211,6337,
18,366,chatwheel,71,7,130,6934082211,6337,
19,380,chatwheel,71,9,132,6934082211,6337,
20,387,chatwheel,71,9,132,6934082211,6337,
21,392,chatwheel,71,9,132,6934082211,6337,
22,392,chatwheel,71,9,132,6934082211,6337,
23,397,chatwheel,71,9,132,6934082211,6337,
24,402,chatwheel,18,9,132,6934082211,6337,
25,411,chatwheel,466,5,128,6934082211,6337,
26,421,chatwheel,71,9,132,6934082211,6337,
27,421,chatwheel,71,9,132,6934082211,6337,
28,442,chat,Bot,5,128,6934082211,6337,
29,443,chat,Easy,5,128,6934082211,6337,
30,451,chatwheel,71,4,4,6934082211,6337,
31,454,chatwheel,71,2,2,6934082211,6337,
32,454,chatwheel,71,2,2,6934082211,6337,
33,469,chatwheel,290,6,129,6934082211,6337,
34,483,chatwheel,71,9,132,6934082211,6337,
35,512,chatwheel,2,4,4,6934082211,6337,
36,578,chatwheel,71,6,129,6934082211,6337,
37,662,chatwheel,7,9,132,6934082211,6337,
38,735,chatwheel,71,8,131,6934082211,6337,
39,744,chatwheel,59001,1,1,6934082211,6337,
40,744,chatwheel,59001,1,1,6934082211,6337,
41,744,chatwheel,54,4,4,6934082211,6337,
42,772,chatwheel,2,6,129,6934082211,6337,
43,804,chatwheel,62,9,132,6934082211,6337,
44,948,chatwheel,71,5,128,6934082211,6337,
45,978,chatwheel,7,8,131,6934082211,6337,
46,997,chatwheel,1,6,129,6934082211,6337,
47,1005,chatwheel,71,6,129,6934082211,6337,
48,1005,chatwheel,71,6,129,6934082211,6337,
49,1029,chatwheel,2,3,3,6934082211,6337,
50,1057,chatwheel,7,2,2,6934082211,6337,
51,1106,chatwheel,2,3,3,6934082211,6337,
52,1109,chatwheel,66,1,1,6934082211,6337,
53,1146,chatwheel,2,3,3,6934082211,6337,
54,1146,chatwheel,2,3,3,6934082211,6337,
55,1165,chatwheel,466,5,128,6934082211,6337,
56,1180,chatwheel,52001,3,3,6934082211,6337,
57,1197,chatwheel,2,3,3,6934082211,6337,
58,1199,chatwheel,7,1,1,6934082211,6337,
59,1205,chatwheel,2,2,2,6934082211,6337,
60,1205,chatwheel,2,2,2,6934082211,6337,
61,1217,chatwheel,71,0,0,6934082211,6337,
62,1220,chatwheel,2,4,4,6934082211,6337,
63,1234,chatwheel,473,5,128,6934082211,6337,
64,1234,chatwheel,473,5,128,6934082211,6337,
65,1238,chatwheel,76,5,128,6934082211,6337,
66,1251,chatwheel,53001,0,0,6934082211,6337,
67,1251,chatwheel,53001,0,0,6934082211,6337,
68,1287,chatwheel,86001,5,128,6934082211,6337,
69,1287,chatwheel,86001,5,128,6934082211,6337,
70,1289,chatwheel,76,5,128,6934082211,6337,
71,1295,chatwheel,76,5,128,6934082211,6337,
72,1311,chatwheel,52001,3,3,6934082211,6337,
73,1311,chatwheel,52001,3,3,6934082211,6337,
74,1313,chatwheel,32001,2,2,6934082211,6337,
75,1361,chatwheel,59001,1,1,6934082211,6337,
76,1361,chatwheel,59001,1,1,6934082211,6337,
77,1376,chatwheel,52001,3,3,6934082211,6337,
78,1393,chatwheel,71,2,2,6934082211,6337,
79,1393,chatwheel,71,2,2,6934082211,6337,
80,1432,chatwheel,466,5,128,6934082211,6337,
81,1448,chatwheel,52002,3,3,6934082211,6337,
82,1458,chatwheel,7,9,132,6934082211,6337,
83,1490,chatwheel,2,8,131,6934082211,6337,
84,1571,chatwheel,71,2,2,6934082211,6337,
85,1571,chatwheel,71,2,2,6934082211,6337,
86,1577,chatwheel,12,3,3,6934082211,6337,
87,1577,chatwheel,12,3,3,6934082211,6337,
88,1585,chatwheel,2,3,3,6934082211,6337,
89,1590,chat,Subhuman,5,128,6934082211,6337,
90,1591,chat,200 rank,5,128,6934082211,6337,
91,1593,chat,u cant even press arrow,5,128,6934082211,6337,
92,1595,chat,botshit,5,128,6934082211,6337,
93,1596,chat,nice combo,5,128,6934082211,6337,
94,1599,chat,dogshit player,5,128,6934082211,6337,
95,1611,chat,1k rank magnus cannot win lane,5,128,6934082211,6337,
96,1613,chatwheel,76,1,1,6934082211,6337,
97,1613,chatwheel,76,1,1,6934082211,6337,
98,1616,chat,60 rank and 200,5,128,6934082211,6337,
99,1618,chat,botshits,5,128,6934082211,6337,
100,1621,chat,Cannot win lane,6,129,6934082211,6337,
101,1625,chat,killed lesh 4 times,6,129,6934082211,6337,
102,1628,chat,"in 10 m,niutes))",6,129,6934082211,6337,
103,1714,chatwheel,7,9,132,6934082211,6337,
104,1714,chatwheel,7,9,132,6934082211,6337,
105,1752,chatwheel,52001,3,3,6934082211,6337,
106,1753,chatwheel,52001,3,3,6934082211,6337,
107,1771,chatwheel,71,6,129,6934082211,6337,
108,1837,chatwheel,53001,0,0,6934082211,6337,
109,1837,chatwheel,71,3,3,6934082211,6337,
110,1837,chatwheel,53001,0,0,6934082211,6337,
111,1837,chatwheel,71,3,3,6934082211,6337,
112,1878,chatwheel,53001,0,0,6934082211,6337,
113,1878,chatwheel,53001,0,0,6934082211,6337,
114,1882,chatwheel,455,0,0,6934082211,6337,
115,1882,chatwheel,455,0,0,6934082211,6337,
116,1917,chatwheel,71,3,3,6934082211,6337,
117,1921,chatwheel,455,0,0,6934082211,6337,
118,1921,chatwheel,455,0,0,6934082211,6337,
119,1921,chatwheel,59001,1,1,6934082211,6337,
120,1921,chatwheel,59001,1,1,6934082211,6337,
121,1922,chatwheel,53001,0,0,6934082211,6337,
122,1972,chatwheel,455,0,0,6934082211,6337,
123,1972,chatwheel,455,0,0,6934082211,6337,
124,1972,chatwheel,7,8,131,6934082211,6337,
125,1972,chatwheel,455,0,0,6934082211,6337,
126,1972,chatwheel,455,0,0,6934082211,6337,
127,1973,chatwheel,7,3,3,6934082211,6337,
128,1973,chatwheel,7,3,3,6934082211,6337,
129,1973,chatwheel,7,8,131,6934082211,6337,
130,1973,chatwheel,7,8,131,6934082211,6337,
131,1977,chatwheel,477,5,128,6934082211,6337,
132,1977,chatwheel,462,5,128,6934082211,6337,
133,1977,chatwheel,455,0,0,6934082211,6337,
134,1977,chatwheel,455,0,0,6934082211,6337,
135,1989,chatwheel,71,9,132,6934082211,6337,
136,1998,chatwheel,7,3,3,6934082211,6337,
137,1999,chatwheel,7,3,3,6934082211,6337,
138,2006,chatwheel,53001,0,0,6934082211,6337,
139,2006,chatwheel,53001,0,0,6934082211,6337,
140,2011,chatwheel,7,1,1,6934082211,6337,
141,2045,chatwheel,7,7,130,6934082211,6337,
142,2069,chatwheel,2,4,4,6934082211,6337,
143,2095,chatwheel,71,4,4,6934082211,6337,
144,2095,chatwheel,71,4,4,6934082211,6337,
145,2117,chatwheel,53001,0,0,6934082211,6337,
146,2117,chatwheel,71,3,3,6934082211,6337,
147,2117,chatwheel,71,3,3,6934082211,6337,
148,2120,chatwheel,53001,0,0,6934082211,6337,
149,2138,chatwheel,71,6,129,6934082211,6337,
150,2190,chatwheel,2,3,3,6934082211,6337,
151,2192,chatwheel,2,3,3,6934082211,6337,
152,2208,chatwheel,0,6,129,6934082211,6337,
153,2210,chatwheel,54,5,128,6934082211,6337,
154,2219,chatwheel,7,1,1,6934082211,6337,
155,2219,chatwheel,7,1,1,6934082211,6337,
156,2287,chatwheel,53001,0,0,6934082211,6337,
157,2287,chatwheel,53001,0,0,6934082211,6337,
158,2293,chatwheel,2,5,128,6934082211,6337,
159,2296,chatwheel,2,5,128,6934082211,6337,
160,2319,chatwheel,76,5,128,6934082211,6337,
161,2332,chatwheel,71,3,3,6934082211,6337,
162,2348,chatwheel,466,5,128,6934082211,6337,
163,2366,chatwheel,2,7,130,6934082211,6337,
164,2367,chatwheel,76,1,1,6934082211,6337,
165,2367,chatwheel,76,1,1,6934082211,6337,
166,2370,chatwheel,76,5,128,6934082211,6337,
167,2374,chatwheel,7,3,3,6934082211,6337,
168,2374,chatwheel,7,3,3,6934082211,6337,
169,2380,chatwheel,7,9,132,6934082211,6337,
170,2410,chatwheel,71,6,129,6934082211,6337,
171,2410,chatwheel,71,6,129,6934082211,6337,
172,2412,chatwheel,71,6,129,6934082211,6337,
173,2426,chatwheel,7,5,128,6934082211,6337,
174,2426,chatwheel,7,5,128,6934082211,6337,
175,2434,chatwheel,71,4,4,6934082211,6337,
176,2434,chatwheel,71,4,4,6934082211,6337,
177,2496,chatwheel,0,2,2,6934082211,6337,
178,2535,chatwheel,32003,2,2,6934082211,6337,
179,2535,chatwheel,32003,2,2,6934082211,6337,
180,2538,chatwheel,59001,1,1,6934082211,6337,
181,2538,chatwheel,59001,1,1,6934082211,6337,
182,2542,chat,gg,2,2,6934082211,6337,
183,2545,chat,Ye sick gmae,5,128,6934082211,6337,
184,2545,chat,Gg,5,128,6934082211,6337,
0,-36,chatwheel,11001,2,2,6939872811,1683,
1,-36,chatwheel,11001,2,2,6939872811,1683,
2,85,chatwheel,1,9,132,6939872811,1683,
3,92,chatwheel,586,5,128,6939872811,1683,
4,209,chatwheel,1,9,132,6939872811,1683,
5,236,chatwheel,44001,5,128,6939872811,1683,
6,236,chatwheel,44001,5,128,6939872811,1683,
7,306,chatwheel,71,6,129,6939872811,1683,
8,308,chatwheel,75,5,128,6939872811,1683,
9,309,chatwheel,7,9,132,6939872811,1683,
10,314,chatwheel,71,6,129,6939872811,1683,
11,450,chatwheel,7,9,132,6939872811,1683,
12,480,chatwheel,71,6,129,6939872811,1683,
13,483,chatwheel,1,9,132,6939872811,1683,
14,492,chatwheel,71,6,129,6939872811,1683,
15,501,chatwheel,71,7,130,6939872811,1683,
16,539,chatwheel,71,2,2,6939872811,1683,
17,571,chat,?,8,131,6939872811,1683,
18,592,chatwheel,71,6,129,6939872811,1683,
19,592,chatwheel,71,6,129,6939872811,1683,
20,739,chatwheel,71,2,2,6939872811,1683,
21,792,chatwheel,8,9,132,6939872811,1683,
22,821,chat,хавхпвахпхв,8,131,6939872811,1683,
23,824,chatwheel,1,9,132,6939872811,1683,
24,826,chat,ебать чеченцов налетело,8,131,6939872811,1683,
25,944,chatwheel,44001,5,128,6939872811,1683,
26,944,chatwheel,44001,5,128,6939872811,1683,
27,1143,chat,хавпхвах,8,131,6939872811,1683,
28,1146,chat,олух на сфе,8,131,6939872811,1683,
29,1156,chatwheel,11001,2,2,6939872811,1683,
30,1157,chatwheel,11001,2,2,6939872811,1683,
31,1158,chat,ъ,2,2,6939872811,1683,
32,1160,chat,ъ,2,2,6939872811,1683,
33,1160,chat,спасибо пацаны,8,131,6939872811,1683,
34,1415,chatwheel,44001,5,128,6939872811,1683,
35,1415,chatwheel,44001,5,128,6939872811,1683,
36,1743,chatwheel,2,9,132,6939872811,1683,
37,1974,chatwheel,2,9,132,6939872811,1683,
38,1981,chatwheel,11001,2,2,6939872811,1683,
39,2093,chat,АА,5,128,6939872811,1683,
40,2095,chat,FF,5,128,6939872811,1683,
41,2099,chat,fff,2,2,6939872811,1683,
42,2148,chat,gg,2,2,6939872811,1683,
43,2149,chat,хвах,8,131,6939872811,1683,
44,2152,chat,удачи парни,8,131,6939872811,1683,
45,2153,chat,олух на дк,2,2,6939872811,1683,
46,2154,chat,спс заигру,8,131,6939872811,1683,
0,-16,chatwheel,44001,6,129,6941595419,2483,
1,20,chatwheel,44002,6,129,6941595419,2483,
2,24,chatwheel,141353,7,130,6941595419,2483,
3,133,chatwheel,2,8,131,6941595419,2483,
4,386,chatwheel,71,5,128,6941595419,2483,
5,386,chatwheel,71,5,128,6941595419,2483,
6,389,chatwheel,71,5,128,6941595419,2483,
7,389,chatwheel,71,5,128,6941595419,2483,
8,404,chatwheel,71,1,1,6941595419,2483,
9,404,chatwheel,71,1,1,6941595419,2483,
10,430,chatwheel,71,2,2,6941595419,2483,
11,430,chatwheel,71,2,2,6941595419,2483,
12,463,chatwheel,71,2,2,6941595419,2483,
13,678,chatwheel,71,1,1,6941595419,2483,
14,678,chatwheel,71,1,1,6941595419,2483,
15,728,chat,чел тебе бы мид стоять научиться а потом типать),1,1,6941595419,2483,
16,743,chat,ахахах,5,128,6941595419,2483,
17,756,chat,я пчти всех крипов убил на лайне ,5,128,6941595419,2483,
18,760,chat,у меня вс норм ,5,128,6941595419,2483,
19,766,chat,не смеши,1,1,6941595419,2483,
20,771,chat,посмотри,5,128,6941595419,2483,
21,774,chat,потом ,5,128,6941595419,2483,
22,1184,chatwheel,440,6,129,6941595419,2483,
23,1407,chatwheel,7,3,3,6941595419,2483,
24,1433,chatwheel,44001,6,129,6941595419,2483,
25,1529,chatwheel,44001,6,129,6941595419,2483,
26,1763,chatwheel,585,8,131,6941595419,2483,
27,1937,chatwheel,44001,6,129,6941595419,2483,
28,2403,chatwheel,7,3,3,6941595419,2483,
29,2659,chatwheel,87001,2,2,6941595419,2483,
30,3045,chatwheel,141353,7,130,6941595419,2483,
31,3045,chatwheel,579,8,131,6941595419,2483,
32,3047,chatwheel,466,6,129,6941595419,2483,
33,3048,chatwheel,575,6,129,6941595419,2483,
0,-59,chatwheel,25003,6,129,6939070612,5000,
1,-58,chatwheel,479,5,128,6939070612,5000,
2,-44,chat,красава жаль только я не на одной виверне играю),5,128,6939070612,5000,
3,-42,chatwheel,479,5,128,6939070612,5000,
4,-39,chatwheel,476,6,129,6939070612,5000,
5,-31,chatwheel,112003,1,1,6939070612,5000,
6,17,chatwheel,112001,1,1,6939070612,5000,
7,158,chatwheel,61,6,129,6939070612,5000,
8,383,chatwheel,54,9,132,6939070612,5000,
9,384,chatwheel,71,1,1,6939070612,5000,
10,421,chatwheel,2,7,130,6939070612,5000,
11,447,chatwheel,2,7,130,6939070612,5000,
12,448,chatwheel,2,7,130,6939070612,5000,
13,454,chatwheel,7,5,128,6939070612,5000,
14,455,chatwheel,81002,9,132,6939070612,5000,
15,515,chat,ща с руной в топ,1,1,6939070612,5000,
16,522,chatwheel,479,5,128,6939070612,5000,
17,536,chat,не,8,131,6939070612,5000,
18,540,chat,end,1,1,6939070612,5000,
19,546,chatwheel,25001,6,129,6939070612,5000,
20,547,chat,)),5,128,6939070612,5000,
21,551,chat,у челов в боте настаканный биг),1,1,6939070612,5000,
22,553,chat,стоят),1,1,6939070612,5000,
23,559,chat,под енеми тавером),1,1,6939070612,5000,
24,561,chatwheel,476,6,129,6939070612,5000,
25,561,chat,ни одной руны ),1,1,6939070612,5000,
26,564,chat,ни контролят),1,1,6939070612,5000,
27,567,chat,и в топе) ,1,1,6939070612,5000,
28,568,chat,такие же),1,1,6939070612,5000,
29,571,chat,бедненький,5,128,6939070612,5000,
30,574,chat,не помогают((,5,128,6939070612,5000,
31,574,chat,играем в доту,1,1,6939070612,5000,
32,604,chatwheel,81001,9,132,6939070612,5000,
33,688,chatwheel,86001,7,130,6939070612,5000,
34,690,chatwheel,81002,9,132,6939070612,5000,
35,691,chatwheel,25002,6,129,6939070612,5000,
36,737,chatwheel,86001,7,130,6939070612,5000,
37,749,chatwheel,290,7,130,6939070612,5000,
38,749,chat,аха,8,131,6939070612,5000,
39,749,chat,УБИЛ),1,1,6939070612,5000,
40,749,chatwheel,479,5,128,6939070612,5000,
41,749,chat,КРИПОВ),1,1,6939070612,5000,
42,750,chat,)))),1,1,6939070612,5000,
43,753,chat,И УБЕЖЛА),1,1,6939070612,5000,
44,758,chatwheel,420,1,1,6939070612,5000,
45,784,chatwheel,7,9,132,6939070612,5000,
46,829,chatwheel,137002,8,131,6939070612,5000,
47,829,chatwheel,137001,8,131,6939070612,5000,
48,857,chatwheel,479,5,128,6939070612,5000,
49,917,chatwheel,479,5,128,6939070612,5000,
50,947,chatwheel,420,1,1,6939070612,5000,
51,949,chatwheel,112004,1,1,6939070612,5000,
52,956,chatwheel,21,6,129,6939070612,5000,
53,1059,chatwheel,25002,6,129,6939070612,5000,
54,1091,chatwheel,71,6,129,6939070612,5000,
55,1144,chatwheel,86001,7,130,6939070612,5000,
56,1165,chatwheel,86001,7,130,6939070612,5000,
57,1168,chatwheel,25001,6,129,6939070612,5000,
58,1168,chatwheel,479,5,128,6939070612,5000,
59,1168,chatwheel,25001,6,129,6939070612,5000,
60,1171,chatwheel,25004,6,129,6939070612,5000,
61,1171,chatwheel,137001,8,131,6939070612,5000,
62,1223,chatwheel,7,9,132,6939070612,5000,
63,1224,chatwheel,25001,6,129,6939070612,5000,
64,1224,chatwheel,25001,6,129,6939070612,5000,
65,1250,chatwheel,2,6,129,6939070612,5000,
66,1289,chatwheel,71,6,129,6939070612,5000,
67,1298,chatwheel,7,9,132,6939070612,5000,
68,1336,chatwheel,53,6,129,6939070612,5000,
69,1382,chatwheel,71,6,129,6939070612,5000,
70,1382,chatwheel,71,6,129,6939070612,5000,
71,1430,chatwheel,71,8,131,6939070612,5000,
72,1499,chatwheel,81005,9,132,6939070612,5000,
73,1561,chatwheel,21,6,129,6939070612,5000,
74,1602,chatwheel,7,8,131,6939070612,5000,
75,1692,chatwheel,86001,7,130,6939070612,5000,
76,1694,chatwheel,231,9,132,6939070612,5000,
77,1711,chatwheel,25001,6,129,6939070612,5000,
78,1711,chatwheel,62,9,132,6939070612,5000,
79,1712,chatwheel,112003,1,1,6939070612,5000,
80,1712,chatwheel,86001,7,130,6939070612,5000,
81,1739,chatwheel,86001,7,130,6939070612,5000,
82,1748,chatwheel,2,6,129,6939070612,5000,
83,1752,chatwheel,25001,6,129,6939070612,5000,
84,1753,chatwheel,69,8,131,6939070612,5000,
85,1754,chatwheel,25001,6,129,6939070612,5000,
86,1824,chatwheel,231,9,132,6939070612,5000,
87,1835,chatwheel,21,6,129,6939070612,5000,
88,1853,chatwheel,86001,7,130,6939070612,5000,
89,1873,chatwheel,420,1,1,6939070612,5000,
90,1886,chatwheel,81001,9,132,6939070612,5000,
91,1909,chatwheel,137002,8,131,6939070612,5000,
92,1913,chatwheel,290,7,130,6939070612,5000,
93,1913,chatwheel,401016,7,130,6939070612,5000,
0,-84,chat,gl,4,4,6936546813,3090,
1,89,chatwheel,583,4,4,6936546813,3090,
2,266,chatwheel,71,9,132,6936546813,3090,
3,266,chatwheel,71,9,132,6936546813,3090,
4,282,chatwheel,7,3,3,6936546813,3090,
5,282,chatwheel,7,2,2,6936546813,3090,
6,306,chatwheel,71,2,2,6936546813,3090,
7,306,chatwheel,71,2,2,6936546813,3090,
8,441,chatwheel,10,3,3,6936546813,3090,
9,478,chatwheel,71,3,3,6936546813,3090,
10,479,chatwheel,71,3,3,6936546813,3090,
11,675,chat,xD,4,4,6936546813,3090,
12,719,chatwheel,6,6,129,6936546813,3090,
13,1062,chatwheel,583,4,4,6936546813,3090,
14,1199,chatwheel,71,9,132,6936546813,3090,
15,1278,chatwheel,2,7,130,6936546813,3090,
16,1433,chatwheel,7001,4,4,6936546813,3090,
17,1570,chatwheel,2,6,129,6936546813,3090,
18,1770,chatwheel,71,8,131,6936546813,3090,
19,1795,chatwheel,71,7,130,6936546813,3090,
20,1795,chatwheel,71,7,130,6936546813,3090,
21,1799,chatwheel,7002,4,4,6936546813,3090,
22,1965,chatwheel,7,2,2,6936546813,3090,
23,2049,chatwheel,583,4,4,6936546813,3090,
24,2050,chatwheel,583,4,4,6936546813,3090,
25,2120,chatwheel,583,4,4,6936546813,3090,
26,2145,chatwheel,2,6,129,6936546813,3090,
27,2158,chatwheel,2,6,129,6936546813,3090,
28,2185,chat,report clinkz ty,3,3,6936546813,3090,
29,2185,chat,so dumb,3,3,6936546813,3090,
30,2185,chat,omg,1,1,6936546813,3090,
31,2185,chat,fckers,1,1,6936546813,3090,
32,2186,chat,ggwp,8,131,6936546813,3090,
33,2198,chat,wait,1,1,6936546813,3090,
34,2200,chat,is this gg?,1,1,6936546813,3090,
35,2200,chat,clinkz got carried lmao,3,3,6936546813,3090,
36,2201,chat,dfcking dogs,1,1,6936546813,3090,
37,2205,chat,offlane clinkz what do we expect,3,3,6936546813,3090,
38,2209,chat,ez clinkz wanna teach,4,4,6936546813,3090,
39,2234,chat,clinkz,3,3,6936546813,3090,
40,2234,chat,ez game,1,1,6936546813,3090,
41,2236,chat,diiots,1,1,6936546813,3090,
42,2236,chat,talk u trash,3,3,6936546813,3090,
43,2241,chat,my asss,0,0,6936546813,3090,
0,17,chat,boys when did the world go wrong,0,0,6938892607,4524,
1,22,chat,i think its when harambe died,0,0,6938892607,4524,
2,35,chatwheel,8001,6,129,6938892607,4524,
3,151,chatwheel,469,9,132,6938892607,4524,
4,151,chatwheel,469,9,132,6938892607,4524,
5,220,chatwheel,84006,8,131,6938892607,4524,
6,349,chatwheel,11,1,1,6938892607,4524,
7,350,chatwheel,11,1,1,6938892607,4524,
8,352,chatwheel,71,1,1,6938892607,4524,
9,406,chatwheel,71,6,129,6938892607,4524,
10,409,chatwheel,72,6,129,6938892607,4524,
11,454,chatwheel,71,4,4,6938892607,4524,
12,454,chatwheel,71,4,4,6938892607,4524,
13,491,chatwheel,71,8,131,6938892607,4524,
14,547,chatwheel,84006,8,131,6938892607,4524,
15,569,chatwheel,62,2,2,6938892607,4524,
16,634,chatwheel,71,8,131,6938892607,4524,
17,634,chatwheel,71,8,131,6938892607,4524,
18,646,chatwheel,84001,8,131,6938892607,4524,
19,653,chatwheel,8004,6,129,6938892607,4524,
20,653,chatwheel,8005,6,129,6938892607,4524,
21,666,chatwheel,71,8,131,6938892607,4524,
22,666,chatwheel,71,8,131,6938892607,4524,
23,701,chatwheel,84004,8,131,6938892607,4524,
24,709,chatwheel,71,8,131,6938892607,4524,
25,709,chatwheel,71,8,131,6938892607,4524,
26,729,chatwheel,62,6,129,6938892607,4524,
27,811,chatwheel,79,5,128,6938892607,4524,
28,813,chatwheel,22004,5,128,6938892607,4524,
29,895,chatwheel,469,9,132,6938892607,4524,
30,898,chatwheel,469,9,132,6938892607,4524,
31,932,chatwheel,8005,6,129,6938892607,4524,
32,1103,chatwheel,76,6,129,6938892607,4524,
33,1178,chatwheel,84001,8,131,6938892607,4524,
34,1337,chatwheel,84001,8,131,6938892607,4524,
35,1356,chatwheel,84001,8,131,6938892607,4524,
36,1357,chatwheel,8,9,132,6938892607,4524,
37,1357,chatwheel,469,9,132,6938892607,4524,
38,1487,chatwheel,8006,6,129,6938892607,4524,
39,1487,chatwheel,8006,6,129,6938892607,4524,
40,1573,chatwheel,62,6,129,6938892607,4524,
41,1604,chatwheel,469,9,132,6938892607,4524,
42,1605,chatwheel,469,9,132,6938892607,4524,
43,1618,chat,Ez Nyx,6,129,6938892607,4524,
44,1621,chat,Did u boost?,6,129,6938892607,4524,
45,1623,chat,TO ancient?,6,129,6938892607,4524,
46,1626,chatwheel,8005,6,129,6938892607,4524,
47,1626,chatwheel,8005,6,129,6938892607,4524,
48,1628,chatwheel,84006,8,131,6938892607,4524,
49,1630,chat,games not over buddy,0,0,6938892607,4524,
50,1634,chat,100%,6,129,6938892607,4524,
51,1698,chatwheel,8006,6,129,6938892607,4524,
52,1699,chatwheel,8006,6,129,6938892607,4524,
53,1699,chatwheel,84005,8,131,6938892607,4524,
54,1757,chatwheel,84005,8,131,6938892607,4524,
55,1768,chatwheel,469,9,132,6938892607,4524,
56,1770,chatwheel,469,9,132,6938892607,4524,
57,1770,chat,Bark,6,129,6938892607,4524,
58,1770,chatwheel,84004,8,131,6938892607,4524,
59,1771,chat,now,6,129,6938892607,4524,
60,1772,chatwheel,2,8,131,6938892607,4524,
61,1773,chat,Pitbul,6,129,6938892607,4524,
62,1777,chat,lmao,0,0,6938892607,4524,
63,1786,chat,u play in a 4 stack,0,0,6938892607,4524,
64,1789,chat,and im a solo q,0,0,6938892607,4524,
65,1792,chat,U were talking,6,129,6938892607,4524,
66,1793,chat,Last game,6,129,6938892607,4524,
67,1794,chat,haha,0,0,6938892607,4524,
