,time,type,key,slot,player_slot,id,avg_mmr
0,-79,chatwheel,106001,8,131,6942189906,3332
1,-74,chatwheel,106004,8,131,6942189906,3332
2,133,chatwheel,71,1,1,6942189906,3332
3,326,chatwheel,71,8,131,6942189906,3332
4,372,chatwheel,71,3,3,6942189906,3332
5,372,chatwheel,71,3,3,6942189906,3332
6,476,chatwheel,71,8,131,6942189906,3332
7,489,chatwheel,71,5,128,6942189906,3332
8,537,chatwheel,71,1,1,6942189906,3332
9,562,chatwheel,71,3,3,6942189906,3332
10,562,chatwheel,71,3,3,6942189906,3332
11,605,chatwheel,71,3,3,6942189906,3332
12,605,chatwheel,71,3,3,6942189906,3332
13,617,chatwheel,71,3,3,6942189906,3332
14,617,chatwheel,71,3,3,6942189906,3332
15,727,chatwheel,71,3,3,6942189906,3332
16,727,chatwheel,71,3,3,6942189906,3332
17,795,chatwheel,71,3,3,6942189906,3332
18,795,chatwheel,71,3,3,6942189906,3332
19,940,chatwheel,457,2,2,6942189906,3332
20,1008,chatwheel,71,3,3,6942189906,3332
21,1103,chatwheel,71,3,3,6942189906,3332
22,1405,chatwheel,71,3,3,6942189906,3332
23,1406,chatwheel,71,3,3,6942189906,3332
24,1437,chatwheel,79,0,0,6942189906,3332
25,1480,chatwheel,76007,0,0,6942189906,3332
26,1482,chatwheel,76006,0,0,6942189906,3332
27,1990,chatwheel,71,3,3,6942189906,3332
28,2307,chatwheel,13001,3,3,6942189906,3332
29,2313,chatwheel,13002,3,3,6942189906,3332
30,2369,chatwheel,71,3,3,6942189906,3332
31,2404,chatwheel,13002,3,3,6942189906,3332
32,2461,chatwheel,13001,3,3,6942189906,3332
0,-36,chatwheel,22001,0,0,6935804402,3850
1,4,chatwheel,7,2,2,6935804402,3850
2,6,chatwheel,471,2,2,6935804402,3850
3,66,chatwheel,2001,9,132,6935804402,3850
4,87,chat,))),0,0,6935804402,3850
5,145,chatwheel,7,2,2,6935804402,3850
6,196,chat,крипов пропускаешь,0,0,6935804402,3850
7,226,chatwheel,76,7,130,6935804402,3850
