,time,type,key,slot,player_slot,id,avg_mmr
0,-56,chatwheel,15001,1,1,6947090503,6101
1,-56,chatwheel,15001,1,1,6947090503,6101
2,-49,chatwheel,61,7,130,6947090503,6101
3,-28,chatwheel,74,1,1,6947090503,6101
4,-10,chatwheel,19002,3,3,6947090503,6101
5,-9,chatwheel,19002,3,3,6947090503,6101
6,1,chatwheel,468,5,128,6947090503,6101
7,19,chatwheel,61,7,130,6947090503,6101
8,21,chatwheel,466,5,128,6947090503,6101
9,158,chatwheel,7,1,1,6947090503,6101
10,236,chatwheel,2,1,1,6947090503,6101
11,292,chatwheel,2,4,4,6947090503,6101
12,320,chatwheel,71,7,130,6947090503,6101
13,381,chatwheel,71,7,130,6947090503,6101
14,381,chatwheel,71,7,130,6947090503,6101
15,398,chatwheel,7,4,4,6947090503,6101
16,418,chatwheel,7,1,1,6947090503,6101
17,426,chatwheel,50,4,4,6947090503,6101
18,428,chatwheel,2,4,4,6947090503,6101
19,466,chatwheel,71,5,128,6947090503,6101
20,477,chatwheel,2,1,1,6947090503,6101
21,487,chatwheel,71,7,130,6947090503,6101
22,493,chatwheel,1,7,130,6947090503,6101
23,493,chatwheel,1,7,130,6947090503,6101
24,494,chatwheel,50,4,4,6947090503,6101
25,497,chatwheel,71,1,1,6947090503,6101
26,498,chatwheel,71,1,1,6947090503,6101
27,527,chatwheel,15001,1,1,6947090503,6101
28,529,chatwheel,7,1,1,6947090503,6101
29,561,chatwheel,2,1,1,6947090503,6101
30,565,chatwheel,71,1,1,6947090503,6101
31,565,chatwheel,71,1,1,6947090503,6101
32,600,chatwheel,2,4,4,6947090503,6101
33,601,chatwheel,2,4,4,6947090503,6101
34,603,chatwheel,71,4,4,6947090503,6101
35,603,chatwheel,71,4,4,6947090503,6101
36,604,chatwheel,54,7,130,6947090503,6101
37,605,chatwheel,71,4,4,6947090503,6101
38,605,chatwheel,70,7,130,6947090503,6101
39,625,chatwheel,2,7,130,6947090503,6101
40,625,chatwheel,2,7,130,6947090503,6101
41,665,chatwheel,61,7,130,6947090503,6101
42,667,chatwheel,7,6,129,6947090503,6101
43,695,chatwheel,71,8,131,6947090503,6101
44,695,chatwheel,71,8,131,6947090503,6101
45,700,chatwheel,71,7,130,6947090503,6101
46,701,chatwheel,71,7,130,6947090503,6101
47,704,chatwheel,2,7,130,6947090503,6101
48,704,chatwheel,2,7,130,6947090503,6101
49,742,chatwheel,141449,7,130,6947090503,6101
50,742,chatwheel,76,6,129,6947090503,6101
51,745,chatwheel,141449,7,130,6947090503,6101
52,781,chatwheel,5,7,130,6947090503,6101
53,781,chatwheel,5,7,130,6947090503,6101
54,810,chatwheel,61,7,130,6947090503,6101
55,810,chatwheel,61,7,130,6947090503,6101
