,time,type,key,slot,player_slot,id,avg_mmr
0,197,chatwheel,2,0,0,6946348005,3349
1,198,chatwheel,2,0,0,6946348005,3349
2,246,chatwheel,71,5,128,6946348005,3349
3,247,chatwheel,71,5,128,6946348005,3349
4,476,chatwheel,74,5,128,6946348005,3349
5,584,chatwheel,7001,8,131,6946348005,3349
6,853,chatwheel,26002,5,128,6946348005,3349
7,854,chatwheel,7001,8,131,6946348005,3349
8,854,chatwheel,7001,8,131,6946348005,3349
9,896,chatwheel,1,5,128,6946348005,3349
10,1042,chatwheel,2,0,0,6946348005,3349
11,1048,chatwheel,7001,8,131,6946348005,3349
12,1131,chatwheel,1,5,128,6946348005,3349
13,1160,chatwheel,7001,8,131,6946348005,3349
14,1160,chatwheel,7001,8,131,6946348005,3349
15,1273,chatwheel,93001,1,1,6946348005,3349
16,1378,chatwheel,26001,5,128,6946348005,3349
17,1718,chatwheel,31002,0,0,6946348005,3349
18,1741,chatwheel,6,4,4,6946348005,3349
19,1767,chatwheel,31001,0,0,6946348005,3349
20,1821,chatwheel,1,5,128,6946348005,3349
21,1855,chat,report mid and bot total useles acc bouyer,2,2,6946348005,3349
22,1896,chatwheel,31001,0,0,6946348005,3349
23,1896,chatwheel,7001,8,131,6946348005,3349
24,1896,chatwheel,7001,8,131,6946348005,3349
25,1952,chatwheel,7001,8,131,6946348005,3349
26,1977,chatwheel,71,0,0,6946348005,3349
27,1977,chatwheel,71,0,0,6946348005,3349
28,1982,chatwheel,1,5,128,6946348005,3349
29,2045,chatwheel,2,5,128,6946348005,3349
30,2045,chatwheel,2,5,128,6946348005,3349
31,2102,chatwheel,31001,0,0,6946348005,3349
32,2214,chatwheel,2,5,128,6946348005,3349
33,2216,chatwheel,2,5,128,6946348005,3349
34,2218,chatwheel,71,5,128,6946348005,3349
35,2351,chat,we take those,0,0,6946348005,3349
36,2476,chatwheel,71,5,128,6946348005,3349
37,2612,chatwheel,71,5,128,6946348005,3349
38,2676,chatwheel,31001,0,0,6946348005,3349
39,2683,chat,no end ?,2,2,6946348005,3349
40,2686,chat,stupid idiots go end,2,2,6946348005,3349
41,2722,chatwheel,26001,5,128,6946348005,3349
42,2777,chat,beast ,6,129,6946348005,3349
43,2780,chat,mirana come,6,129,6946348005,3349
44,2783,chatwheel,26002,5,128,6946348005,3349
45,2783,chatwheel,26002,5,128,6946348005,3349
46,2784,chat,you fail lane noob,2,2,6946348005,3349
47,2785,chat,cry more,3,3,6946348005,3349
48,2787,chat,and write,2,2,6946348005,3349
49,2791,chat,won zeus + erth,2,2,6946348005,3349
50,2793,chat,you useles,2,2,6946348005,3349
51,2793,chat,i rape you,6,129,6946348005,3349
52,2797,chat,you stupid noob,2,2,6946348005,3349
53,2798,chat,fail game,2,2,6946348005,3349
54,2801,chat,top lane,2,2,6946348005,3349
55,2818,chat,Ez,6,129,6946348005,3349
56,2820,chat,ez ,6,129,6946348005,3349
57,2821,chat,ez,6,129,6946348005,3349
