,time,type,key,slot,player_slot,id,avg_mmr
0,323,chatwheel,71,7,130,6932120519,3215
1,323,chatwheel,71,7,130,6932120519,3215
2,519,chatwheel,71,0,0,6932120519,3215
3,614,chatwheel,71,0,0,6932120519,3215
4,2267,chatwheel,74001,6,129,6932120519,3215
5,2281,chatwheel,74001,6,129,6932120519,3215
6,2424,chatwheel,459,6,129,6932120519,3215
7,2426,chatwheel,74001,6,129,6932120519,3215
8,2427,chatwheel,74001,6,129,6932120519,3215
9,2476,chatwheel,71,5,128,6932120519,3215
10,2758,chatwheel,75,6,129,6932120519,3215
11,2766,chatwheel,74001,6,129,6932120519,3215
12,2770,chatwheel,74001,6,129,6932120519,3215
0,-70,chatwheel,468,7,130,6935151603,1456
1,-27,chatwheel,71,7,130,6935151603,1456
2,34,chatwheel,292,5,128,6935151603,1456
3,207,chatwheel,9,5,128,6935151603,1456
4,207,chatwheel,1,5,128,6935151603,1456
5,208,chatwheel,71,7,130,6935151603,1456
6,208,chatwheel,71,7,130,6935151603,1456
7,270,chatwheel,9,5,128,6935151603,1456
8,270,chatwheel,1,5,128,6935151603,1456
9,273,chatwheel,1,5,128,6935151603,1456
10,273,chatwheel,1,5,128,6935151603,1456
11,282,chatwheel,2,5,128,6935151603,1456
12,305,chatwheel,1,5,128,6935151603,1456
13,305,chatwheel,1,5,128,6935151603,1456
14,310,chatwheel,71,7,130,6935151603,1456
15,313,chatwheel,71,5,128,6935151603,1456
16,314,chatwheel,71,5,128,6935151603,1456
17,342,chatwheel,2,5,128,6935151603,1456
18,378,chatwheel,10,3,3,6935151603,1456
19,382,chatwheel,71,3,3,6935151603,1456
20,382,chatwheel,71,3,3,6935151603,1456
21,401,chatwheel,11,9,132,6935151603,1456
22,417,chatwheel,11,9,132,6935151603,1456
23,428,chatwheel,71,7,130,6935151603,1456
24,470,chatwheel,71,7,130,6935151603,1456
25,470,chatwheel,71,7,130,6935151603,1456
26,486,chatwheel,71,7,130,6935151603,1456
27,486,chatwheel,71,7,130,6935151603,1456
28,496,chatwheel,10,3,3,6935151603,1456
29,504,chatwheel,10,3,3,6935151603,1456
30,524,chatwheel,292,5,128,6935151603,1456
31,585,chatwheel,71,7,130,6935151603,1456
32,586,chatwheel,71,7,130,6935151603,1456
33,587,chatwheel,9,7,130,6935151603,1456
34,595,chatwheel,2,5,128,6935151603,1456
35,600,chatwheel,2,5,128,6935151603,1456
36,608,chatwheel,2,5,128,6935151603,1456
37,626,chatwheel,9,7,130,6935151603,1456
38,651,chatwheel,10,5,128,6935151603,1456
39,651,chatwheel,1,5,128,6935151603,1456
40,775,chatwheel,71,7,130,6935151603,1456
41,863,chat,nice ,7,130,6935151603,1456
42,865,chatwheel,469,7,130,6935151603,1456
43,866,chatwheel,289,7,130,6935151603,1456
44,869,chat,nice bait lol,0,0,6935151603,1456
45,944,chatwheel,71,0,0,6935151603,1456
46,1070,chatwheel,7,1,1,6935151603,1456
47,1102,chatwheel,2,7,130,6935151603,1456
48,1119,chat,lol,0,0,6935151603,1456
49,1236,chat,nc try dude,0,0,6935151603,1456
50,1243,chat,commend mag,6,129,6935151603,1456
51,1247,chat,haha,0,0,6935151603,1456
52,1289,chat,Woww,0,0,6935151603,1456
53,1361,chatwheel,5,3,3,6935151603,1456
54,1452,chat,def?,0,0,6935151603,1456
55,1572,chat,Ez,0,0,6935151603,1456
56,1583,chatwheel,468,7,130,6935151603,1456
57,1587,chatwheel,468,7,130,6935151603,1456
58,1645,chat,haha,0,0,6935151603,1456
59,1664,chat,"damn cum,back",0,0,6935151603,1456
60,1668,chat,gg end fast,0,0,6935151603,1456
61,1674,chat,boring,1,1,6935151603,1456
62,1748,chat,no push ?,0,0,6935151603,1456
63,1863,chat,raid boss,0,0,6935151603,1456
64,1884,chat,lol,0,0,6935151603,1456
65,1887,chat,no die,0,0,6935151603,1456
0,-5,chatwheel,7,1,1,6940556810,6757
1,2,chatwheel,442,4,4,6940556810,6757
2,185,chatwheel,401001,9,132,6940556810,6757
3,287,chatwheel,7,1,1,6940556810,6757
4,289,chat,),5,128,6940556810,6757
5,408,chatwheel,71,1,1,6940556810,6757
6,408,chatwheel,71,1,1,6940556810,6757
7,535,chatwheel,71,8,131,6940556810,6757
8,535,chatwheel,71,8,131,6940556810,6757
9,536,chatwheel,71,1,1,6940556810,6757
10,538,chatwheel,71,1,1,6940556810,6757
11,539,chatwheel,401008,9,132,6940556810,6757
12,542,chatwheel,71,3,3,6940556810,6757
13,621,chatwheel,71,8,131,6940556810,6757
14,621,chatwheel,71,8,131,6940556810,6757
15,652,chatwheel,100001,2,2,6940556810,6757
16,652,chatwheel,100001,2,2,6940556810,6757
17,663,chatwheel,62,3,3,6940556810,6757
18,692,chatwheel,62,2,2,6940556810,6757
19,782,chatwheel,70,2,2,6940556810,6757
20,787,chatwheel,70,2,2,6940556810,6757
21,788,chatwheel,70,2,2,6940556810,6757
22,867,chatwheel,54,2,2,6940556810,6757
23,887,chatwheel,100001,2,2,6940556810,6757
24,900,chatwheel,100001,2,2,6940556810,6757
25,995,chatwheel,62,2,2,6940556810,6757
26,1064,chatwheel,10,1,1,6940556810,6757
27,1080,chatwheel,68,9,132,6940556810,6757
28,1274,chatwheel,2,9,132,6940556810,6757
29,1544,chatwheel,100001,2,2,6940556810,6757
30,1544,chatwheel,100001,2,2,6940556810,6757
31,1598,chatwheel,441,0,0,6940556810,6757
32,1972,chatwheel,70001,3,3,6940556810,6757
33,2022,chatwheel,100002,2,2,6940556810,6757
34,2022,chatwheel,100002,2,2,6940556810,6757
35,2029,chatwheel,70,2,2,6940556810,6757
36,2090,chat,ты че тут делаешь,7,130,6940556810,6757
37,2098,chatwheel,70001,3,3,6940556810,6757
38,2100,chat,раков искал,4,4,6940556810,6757
39,2114,chat,а как ты тут оказался?,7,130,6940556810,6757
40,2128,chatwheel,100001,2,2,6940556810,6757
41,2128,chatwheel,100001,2,2,6940556810,6757
42,2142,chatwheel,70001,3,3,6940556810,6757
0,-63,chatwheel,11002,0,0,6939041911,4993
1,-62,chatwheel,11003,0,0,6939041911,4993
2,-56,chatwheel,11002,0,0,6939041911,4993
3,-42,chatwheel,32001,3,3,6939041911,4993
4,-41,chatwheel,32001,3,3,6939041911,4993
5,42,chatwheel,11004,0,0,6939041911,4993
6,63,chatwheel,7,6,129,6939041911,4993
7,228,chatwheel,11002,0,0,6939041911,4993
8,228,chatwheel,11001,0,0,6939041911,4993
9,230,chatwheel,62,9,132,6939041911,4993
10,235,chatwheel,2,9,132,6939041911,4993
11,243,chatwheel,7,3,3,6939041911,4993
12,254,chatwheel,70001,2,2,6939041911,4993
13,261,chatwheel,70001,2,2,6939041911,4993
14,340,chatwheel,11002,0,0,6939041911,4993
15,346,chatwheel,62,8,131,6939041911,4993
16,348,chatwheel,493,5,128,6939041911,4993
17,385,chatwheel,7,3,3,6939041911,4993
18,389,chatwheel,32001,3,3,6939041911,4993
19,390,chatwheel,11004,0,0,6939041911,4993
20,390,chatwheel,32001,3,3,6939041911,4993
21,390,chatwheel,11003,0,0,6939041911,4993
22,393,chatwheel,70002,2,2,6939041911,4993
23,403,chatwheel,11002,0,0,6939041911,4993
24,495,chatwheel,137003,1,1,6939041911,4993
25,530,chatwheel,11001,0,0,6939041911,4993
26,530,chatwheel,11001,0,0,6939041911,4993
27,531,chatwheel,32001,3,3,6939041911,4993
28,571,chatwheel,11004,0,0,6939041911,4993
29,575,chatwheel,11004,0,0,6939041911,4993
30,690,chatwheel,7,2,2,6939041911,4993
31,729,chatwheel,11001,0,0,6939041911,4993
32,729,chatwheel,11001,0,0,6939041911,4993
33,751,chatwheel,137004,1,1,6939041911,4993
34,764,chatwheel,2,9,132,6939041911,4993
35,813,chatwheel,11001,0,0,6939041911,4993
36,816,chatwheel,71,9,132,6939041911,4993
37,874,chatwheel,7,3,3,6939041911,4993
38,945,chatwheel,70002,2,2,6939041911,4993
39,967,chatwheel,70001,2,2,6939041911,4993
40,1008,chatwheel,70001,2,2,6939041911,4993
41,1008,chatwheel,70001,2,2,6939041911,4993
42,1030,chatwheel,32001,3,3,6939041911,4993
43,1031,chatwheel,32001,3,3,6939041911,4993
44,1044,chatwheel,11001,0,0,6939041911,4993
45,1044,chatwheel,11001,0,0,6939041911,4993
46,1046,chatwheel,70001,2,2,6939041911,4993
47,1092,chatwheel,11002,0,0,6939041911,4993
48,1092,chatwheel,11001,0,0,6939041911,4993
49,1144,chatwheel,11004,0,0,6939041911,4993
50,1145,chatwheel,11003,0,0,6939041911,4993
51,1159,chatwheel,70001,2,2,6939041911,4993
52,1180,chatwheel,32001,3,3,6939041911,4993
53,1181,chatwheel,32001,3,3,6939041911,4993
54,1199,chatwheel,71,9,132,6939041911,4993
55,1237,chatwheel,137001,1,1,6939041911,4993
56,1296,chatwheel,11001,0,0,6939041911,4993
57,1296,chatwheel,11001,0,0,6939041911,4993
58,1298,chatwheel,70001,2,2,6939041911,4993
59,1299,chat,fuck your mother,0,0,6939041911,4993
60,1300,chat,doom,0,0,6939041911,4993
61,1321,chatwheel,72002,6,129,6939041911,4993
62,1323,chatwheel,72002,6,129,6939041911,4993
63,1336,chatwheel,11004,0,0,6939041911,4993
64,1371,chatwheel,137002,1,1,6939041911,4993
65,1373,chatwheel,11002,0,0,6939041911,4993
66,1373,chatwheel,11002,0,0,6939041911,4993
67,1386,chatwheel,71,4,4,6939041911,4993
68,1387,chatwheel,71,4,4,6939041911,4993
69,1391,chatwheel,70001,2,2,6939041911,4993
70,1401,chatwheel,32001,3,3,6939041911,4993
71,1403,chatwheel,32001,3,3,6939041911,4993
72,1413,chat,да сломайте трон,8,131,6939041911,4993
73,1414,chat,умоляю,8,131,6939041911,4993
74,1419,chatwheel,11003,0,0,6939041911,4993
75,1421,chatwheel,70004,2,2,6939041911,4993
76,1421,chatwheel,70004,2,2,6939041911,4993
77,1427,chatwheel,76,8,131,6939041911,4993
78,1441,chatwheel,137001,1,1,6939041911,4993
79,1442,chatwheel,11001,0,0,6939041911,4993
80,1442,chatwheel,11001,0,0,6939041911,4993
81,1457,chatwheel,11003,0,0,6939041911,4993
82,1465,chat,tnx,0,0,6939041911,4993
83,1468,chat,tiny,0,0,6939041911,4993
84,1475,chat,and io,0,0,6939041911,4993
85,1476,chat,dota,0,0,6939041911,4993
86,1485,chatwheel,70001,2,2,6939041911,4993
87,1490,chatwheel,70001,2,2,6939041911,4993
88,1492,chatwheel,32001,3,3,6939041911,4993
0,-16,chatwheel,71,1,1,6933963502,3146
1,350,chatwheel,71,3,3,6933963502,3146
2,474,chatwheel,71,1,1,6933963502,3146
3,474,chatwheel,71,1,1,6933963502,3146
4,486,chatwheel,71,0,0,6933963502,3146
5,487,chatwheel,71,0,0,6933963502,3146
6,1669,chatwheel,61,1,1,6933963502,3146
7,2345,chatwheel,61,1,1,6933963502,3146
8,2402,chat,四个傻逼,1,1,6933963502,3146
0,382,chat,你是没赢过么,0,0,6930873702,4102
1,385,chat,选个毒龙,0,0,6930873702,4102
2,441,chatwheel,71,5,128,6930873702,4102
3,1003,chat,JD,0,0,6930873702,4102
4,1163,chat,这叫JD?,9,132,6930873702,4102
0,2,chatwheel,7,8,131,6950445902,3680
1,3,chatwheel,440,8,131,6950445902,3680
2,6,chatwheel,443,2,2,6950445902,3680
3,8,chatwheel,440,9,132,6950445902,3680
4,11,chatwheel,473,4,4,6950445902,3680
5,14,chatwheel,474,9,132,6950445902,3680
6,16,chatwheel,6,5,128,6950445902,3680
7,24,chatwheel,453,5,128,6950445902,3680
8,26,chatwheel,440,8,131,6950445902,3680
9,182,chatwheel,110001,5,128,6950445902,3680
10,187,chatwheel,110002,5,128,6950445902,3680
11,210,chatwheel,71,8,131,6950445902,3680
12,269,chatwheel,71,9,132,6950445902,3680
13,273,chatwheel,71,8,131,6950445902,3680
14,273,chatwheel,71,8,131,6950445902,3680
15,305,chatwheel,7,2,2,6950445902,3680
16,518,chatwheel,7,8,131,6950445902,3680
17,518,chatwheel,453,5,128,6950445902,3680
18,519,chatwheel,474,9,132,6950445902,3680
19,520,chatwheel,450,9,132,6950445902,3680
20,544,chatwheel,129001,4,4,6950445902,3680
21,583,chatwheel,440,8,131,6950445902,3680
22,589,chatwheel,129001,4,4,6950445902,3680
23,678,chatwheel,8,0,0,6950445902,3680
24,695,chatwheel,7,2,2,6950445902,3680
25,699,chatwheel,71,2,2,6950445902,3680
26,699,chatwheel,71,2,2,6950445902,3680
27,819,chatwheel,71,2,2,6950445902,3680
28,819,chatwheel,71,2,2,6950445902,3680
29,835,chatwheel,10,6,129,6950445902,3680
30,878,chatwheel,30001,9,132,6950445902,3680
31,1099,chatwheel,30001,9,132,6950445902,3680
32,1147,chatwheel,11,0,0,6950445902,3680
33,1408,chatwheel,71,3,3,6950445902,3680
34,1478,chatwheel,289,5,128,6950445902,3680
35,1497,chatwheel,71,5,128,6950445902,3680
36,1588,chatwheel,453,5,128,6950445902,3680
37,1776,chatwheel,453,5,128,6950445902,3680
38,1788,chatwheel,2,8,131,6950445902,3680
39,1957,chatwheel,30001,9,132,6950445902,3680
40,1959,chatwheel,34,7,130,6950445902,3680
41,1986,chat,4 vs 5 guys haha,8,131,6950445902,3680
42,1990,chat,slardar usseles,8,131,6950445902,3680
43,2005,chatwheel,453,5,128,6950445902,3680
44,2022,chatwheel,71,3,3,6950445902,3680
45,2232,chat,report  5-14,7,130,6950445902,3680
46,2382,chatwheel,30001,9,132,6950445902,3680
47,2509,chat,run now ibtch,1,1,6950445902,3680
48,2535,chat,rty slardar,8,131,6950445902,3680
49,2633,chat,ded,4,4,6950445902,3680
50,2636,chat,AW,4,4,6950445902,3680
51,2647,chat,HHA,4,4,6950445902,3680
52,2651,chat,hahahahahaha,4,4,6950445902,3680
53,2851,chatwheel,474,9,132,6950445902,3680
54,2851,chat,We have slardar bro,8,131,6950445902,3680
55,2851,chatwheel,469,9,132,6950445902,3680
56,2866,chat,my pa wanna kill slar just now,0,0,6950445902,3680
57,2869,chat,and dead,0,0,6950445902,3680
58,2871,chat,HAHAH,8,131,6950445902,3680
59,2874,chat,hahah,0,0,6950445902,3680
60,2880,chat,big brain,0,0,6950445902,3680
61,2883,chat,lol. im already daed beofe slar got in,1,1,6950445902,3680
62,2885,chat,What an idiot,1,1,6950445902,3680
63,2886,chat,hahhahahaha,1,1,6950445902,3680
64,2890,chat,just now,0,0,6950445902,3680
65,2891,chat,Hahaha,0,0,6950445902,3680
66,2893,chat,just game,8,131,6950445902,3680
67,2895,chat,so idiot,1,1,6950445902,3680
68,2896,chat,hahahaahha,1,1,6950445902,3680
69,2899,chat,see pa,0,0,6950445902,3680
70,2903,chat,haha,0,0,6950445902,3680
71,2911,chat,the silencer wait for the bkb to got out before he go sielnce,1,1,6950445902,3680
72,2915,chat,Wahahaa,1,1,6950445902,3680
73,2920,chat,they are team mate with idiot,1,1,6950445902,3680
74,2935,chat,wtf english,4,4,6950445902,3680
75,3018,chat,slardog is coming carrying his small brain xD,5,128,6950445902,3680
76,3035,chat,my big brain pa killed by small brain,0,0,6950445902,3680
77,3040,chat,2 vs all,8,131,6950445902,3680
78,3041,chatwheel,473,4,4,6950445902,3680
79,3043,chatwheel,473,4,4,6950445902,3680
80,3044,chatwheel,292,0,0,6950445902,3680
81,3052,chat,Go end,1,1,6950445902,3680
82,3054,chat,ill not def,1,1,6950445902,3680
83,3055,chat,Hahahahaah,1,1,6950445902,3680
84,3059,chat,see,0,0,6950445902,3680
85,3062,chat,hahhaha,1,1,6950445902,3680
86,3064,chat,big brain talk,0,0,6950445902,3680
87,3065,chat,Now threy cryu,1,1,6950445902,3680
88,3066,chat,hahhaah,1,1,6950445902,3680
89,3067,chat,nothing worst that his slardog 50mins farm before fight,5,128,6950445902,3680
90,3071,chat,carry aws stupid,3,3,6950445902,3680
91,3075,chat,cry now,1,1,6950445902,3680
92,3076,chat,hahahhahaha,1,1,6950445902,3680
93,3076,chat,end,4,4,6950445902,3680
94,3079,chat,ok ty,8,131,6950445902,3680
95,3081,chat,Gooo ocry,1,1,6950445902,3680
96,3082,chat,HAhhahaahhahahahaha,1,1,6950445902,3680
97,3087,chat,sad pa,0,0,6950445902,3680
98,3090,chat,i want idiots to cry like dey doingtoday,1,1,6950445902,3680
99,3091,chat,HAhahaha,1,1,6950445902,3680
100,3091,chat,dont want end ,0,0,6950445902,3680
101,3095,chat,?,8,131,6950445902,3680
102,3096,chatwheel,453,5,128,6950445902,3680
103,3097,chat,wanna kill slar,0,0,6950445902,3680
104,3130,chat,?,8,131,6950445902,3680
105,3133,chat,want end or no?,8,131,6950445902,3680
106,3142,chat,end now,4,4,6950445902,3680
107,3147,chat,End it,0,0,6950445902,3680
108,3160,chat,no no no,8,131,6950445902,3680
109,3161,chat,LOL NOOB,6,129,6950445902,3680
110,3164,chat,LIE,6,129,6950445902,3680
111,3201,chat,pa is good i think in bot,8,131,6950445902,3680
112,3231,chat,GG,8,131,6950445902,3680
113,3241,chat,lol,1,1,6950445902,3680
114,3241,chat,GAHA,4,4,6950445902,3680
115,3241,chat,ahhhaah,1,1,6950445902,3680
116,3243,chat,GG HAHA,8,131,6950445902,3680
117,3251,chat,ty ty,8,131,6950445902,3680
118,3263,chat,HHA,4,4,6950445902,3680
119,3263,chatwheel,71,2,2,6950445902,3680
120,3264,chat,end,0,0,6950445902,3680
121,3266,chat,haha,0,0,6950445902,3680
122,3269,chat,lol my team mate,1,1,6950445902,3680
123,3269,chat,emd,8,131,6950445902,3680
124,3271,chat,they are crying asf,1,1,6950445902,3680
125,3272,chat,HAhahaha,1,1,6950445902,3680
126,3273,chatwheel,71,2,2,6950445902,3680
127,3286,chat,we cry?,4,4,6950445902,3680
128,3288,chat,HAHAH GG 4 vs 5,8,131,6950445902,3680
129,3292,chat,no non no,8,131,6950445902,3680
130,3304,chat,haha,4,4,6950445902,3680
131,3318,chat,HAHAH ,8,131,6950445902,3680
132,3318,chat,report pa,4,4,6950445902,3680
133,3318,chat,They got hope,1,1,6950445902,3680
