,time,type,key,slot,player_slot,id,avg_mmr
49,1701,chatwheel,11008,7,130,6940406919,2485
50,1704,chat,GG,7,130,6940406919,2485
0,-55,chatwheel,71,9,132,6945248408,5068
1,-54,chatwheel,71,9,132,6945248408,5068
2,-52,chatwheel,71,9,132,6945248408,5068
3,-45,chatwheel,71,9,132,6945248408,5068
4,-45,chatwheel,71,9,132,6945248408,5068
5,-31,chatwheel,0,5,128,6945248408,5068
6,-29,chatwheel,7,9,132,6945248408,5068
7,4,chatwheel,471,5,128,6945248408,5068
8,4,chatwheel,62,6,129,6945248408,5068
9,25,chatwheel,104001,2,2,6945248408,5068
10,25,chatwheel,104001,2,2,6945248408,5068
11,27,chatwheel,86001,0,0,6945248408,5068
12,114,chatwheel,2,4,4,6945248408,5068
13,126,chatwheel,49,3,3,6945248408,5068
14,133,chatwheel,2,4,4,6945248408,5068
15,142,chatwheel,49,3,3,6945248408,5068
16,174,chatwheel,1,0,0,6945248408,5068
17,191,chatwheel,7,9,132,6945248408,5068
18,244,chatwheel,10,1,1,6945248408,5068
19,250,chatwheel,7,9,132,6945248408,5068
20,251,chatwheel,114001,9,132,6945248408,5068
21,272,chatwheel,2,4,4,6945248408,5068
22,303,chatwheel,71,5,128,6945248408,5068
23,310,chatwheel,2,4,4,6945248408,5068
24,335,chatwheel,71,6,129,6945248408,5068
25,335,chatwheel,71,6,129,6945248408,5068
26,336,chatwheel,2,4,4,6945248408,5068
27,337,chatwheel,2,4,4,6945248408,5068
28,343,chatwheel,10,1,1,6945248408,5068
29,344,chatwheel,10,1,1,6945248408,5068
30,350,chatwheel,2,4,4,6945248408,5068
31,364,chatwheel,10,1,1,6945248408,5068
32,364,chatwheel,10,1,1,6945248408,5068
33,368,chatwheel,2,4,4,6945248408,5068
34,389,chatwheel,7,2,2,6945248408,5068
35,389,chatwheel,7,9,132,6945248408,5068
36,401,chatwheel,54,8,131,6945248408,5068
37,421,chatwheel,71,2,2,6945248408,5068
38,422,chatwheel,71,2,2,6945248408,5068
39,430,chatwheel,7,8,131,6945248408,5068
40,449,chatwheel,2,4,4,6945248408,5068
41,449,chatwheel,3,5,128,6945248408,5068
42,451,chatwheel,2,5,128,6945248408,5068
43,451,chatwheel,71,4,4,6945248408,5068
44,465,chatwheel,10,1,1,6945248408,5068
45,465,chatwheel,10,1,1,6945248408,5068
46,466,chatwheel,71,9,132,6945248408,5068
47,466,chatwheel,71,9,132,6945248408,5068
48,468,chatwheel,71,8,131,6945248408,5068
49,468,chatwheel,71,8,131,6945248408,5068
50,468,chatwheel,10,1,1,6945248408,5068
51,484,chatwheel,2,4,4,6945248408,5068
52,491,chatwheel,71,5,128,6945248408,5068
53,492,chatwheel,10,1,1,6945248408,5068
54,499,chatwheel,71,8,131,6945248408,5068
55,512,chatwheel,71,4,4,6945248408,5068
56,512,chatwheel,71,4,4,6945248408,5068
57,514,chatwheel,71,4,4,6945248408,5068
58,538,chatwheel,62,6,129,6945248408,5068
59,560,chatwheel,2,4,4,6945248408,5068
60,588,chatwheel,287,6,129,6945248408,5068
61,631,chatwheel,71,6,129,6945248408,5068
62,639,chatwheel,71,9,132,6945248408,5068
63,639,chatwheel,71,9,132,6945248408,5068
64,706,chatwheel,2,4,4,6945248408,5068
65,728,chatwheel,71,9,132,6945248408,5068
66,728,chatwheel,71,9,132,6945248408,5068
67,731,chatwheel,5,1,1,6945248408,5068
68,760,chatwheel,1,0,0,6945248408,5068
69,798,chatwheel,2,4,4,6945248408,5068
70,824,chatwheel,71,8,131,6945248408,5068
71,834,chatwheel,2,4,4,6945248408,5068
72,846,chatwheel,71,4,4,6945248408,5068
73,847,chatwheel,71,4,4,6945248408,5068
74,947,chatwheel,7,5,128,6945248408,5068
75,948,chatwheel,2,9,132,6945248408,5068
76,948,chatwheel,2,9,132,6945248408,5068
77,951,chatwheel,2,8,131,6945248408,5068
78,952,chatwheel,2,8,131,6945248408,5068
79,952,chatwheel,2,9,132,6945248408,5068
80,954,chatwheel,2,8,131,6945248408,5068
81,954,chatwheel,2,8,131,6945248408,5068
82,962,chatwheel,58,6,129,6945248408,5068
83,963,chatwheel,58,6,129,6945248408,5068
84,1016,chatwheel,7,4,4,6945248408,5068
85,1026,chatwheel,70,8,131,6945248408,5068
86,1045,chatwheel,2,9,132,6945248408,5068
87,1053,chatwheel,13001,6,129,6945248408,5068
88,1061,chatwheel,70,0,0,6945248408,5068
89,1075,chatwheel,7,9,132,6945248408,5068
90,1125,chatwheel,1,0,0,6945248408,5068
91,1130,chatwheel,2,4,4,6945248408,5068
92,1140,chatwheel,0,6,129,6945248408,5068
93,1159,chatwheel,71,5,128,6945248408,5068
94,1163,chatwheel,71,6,129,6945248408,5068
95,1163,chatwheel,71,6,129,6945248408,5068
96,1173,chatwheel,7,9,132,6945248408,5068
97,1188,chatwheel,65,0,0,6945248408,5068
98,1200,chatwheel,2,5,128,6945248408,5068
99,1242,chatwheel,7,1,1,6945248408,5068
100,1294,chatwheel,65,0,0,6945248408,5068
101,1378,chatwheel,7,2,2,6945248408,5068
102,1390,chatwheel,71,9,132,6945248408,5068
103,1390,chatwheel,71,9,132,6945248408,5068
104,1395,chatwheel,65,0,0,6945248408,5068
105,1459,chatwheel,287,6,129,6945248408,5068
106,1459,chatwheel,287,6,129,6945248408,5068
107,1531,chatwheel,10002,3,3,6945248408,5068
108,1531,chatwheel,10002,3,3,6945248408,5068
109,1582,chatwheel,65,0,0,6945248408,5068
110,1621,chatwheel,7,8,131,6945248408,5068
111,1662,chatwheel,76001,1,1,6945248408,5068
112,1689,chatwheel,7,4,4,6945248408,5068
113,1716,chatwheel,2,8,131,6945248408,5068
114,1724,chatwheel,7,9,132,6945248408,5068
115,1738,chatwheel,71,5,128,6945248408,5068
116,1738,chatwheel,71,5,128,6945248408,5068
117,1745,chatwheel,71,4,4,6945248408,5068
118,1745,chatwheel,71,4,4,6945248408,5068
119,1776,chatwheel,7,9,132,6945248408,5068
120,1776,chatwheel,7,9,132,6945248408,5068
121,1799,chatwheel,7,5,128,6945248408,5068
122,1799,chatwheel,7,5,128,6945248408,5068
123,1814,chatwheel,10001,3,3,6945248408,5068
124,1816,chatwheel,76001,1,1,6945248408,5068
125,1817,chatwheel,104001,2,2,6945248408,5068
126,1817,chatwheel,104001,2,2,6945248408,5068
127,1841,chatwheel,287,6,129,6945248408,5068
128,1846,chatwheel,71,9,132,6945248408,5068
129,1850,chatwheel,7,4,4,6945248408,5068
130,1852,chatwheel,71,5,128,6945248408,5068
131,1852,chatwheel,71,5,128,6945248408,5068
132,1853,chatwheel,7,4,4,6945248408,5068
133,1872,chatwheel,76001,1,1,6945248408,5068
134,1887,chatwheel,2,5,128,6945248408,5068
135,1888,chatwheel,71,4,4,6945248408,5068
136,1889,chatwheel,2,5,128,6945248408,5068
137,1889,chatwheel,2,8,131,6945248408,5068
138,1889,chatwheel,2,6,129,6945248408,5068
139,1902,chatwheel,7,4,4,6945248408,5068
140,1909,chatwheel,71,4,4,6945248408,5068
141,1909,chatwheel,71,4,4,6945248408,5068
142,1911,chatwheel,287,6,129,6945248408,5068
143,1911,chatwheel,287,6,129,6945248408,5068
144,1934,chatwheel,6,4,4,6945248408,5068
145,1953,chatwheel,71,4,4,6945248408,5068
146,2002,chatwheel,71,4,4,6945248408,5068
147,2002,chatwheel,71,4,4,6945248408,5068
148,2009,chatwheel,71,4,4,6945248408,5068
149,2009,chatwheel,71,4,4,6945248408,5068
150,2018,chatwheel,71,6,129,6945248408,5068
151,2018,chatwheel,71,6,129,6945248408,5068
152,2026,chatwheel,12,2,2,6945248408,5068
153,2026,chatwheel,12,2,2,6945248408,5068
154,2035,chatwheel,287,6,129,6945248408,5068
155,2035,chatwheel,287,6,129,6945248408,5068
156,2038,chatwheel,7,4,4,6945248408,5068
157,2048,chatwheel,7,4,4,6945248408,5068
158,2050,chatwheel,7,4,4,6945248408,5068
159,2056,chatwheel,7,4,4,6945248408,5068
160,2116,chatwheel,7,4,4,6945248408,5068
161,2127,chatwheel,7,4,4,6945248408,5068
162,2151,chatwheel,0,6,129,6945248408,5068
163,2151,chatwheel,0,6,129,6945248408,5068
164,2180,chatwheel,0,6,129,6945248408,5068
165,2191,chatwheel,7,9,132,6945248408,5068
166,2203,chatwheel,0,6,129,6945248408,5068
167,2214,chatwheel,7,4,4,6945248408,5068
168,2223,chatwheel,13002,6,129,6945248408,5068
0,-54,chatwheel,51002,6,129,6939487613,2370
1,-18,chatwheel,585,0,0,6939487613,2370
2,-15,chatwheel,577,6,129,6939487613,2370
3,-8,chatwheel,58002,5,128,6939487613,2370
4,-5,chatwheel,51002,6,129,6939487613,2370
5,212,chatwheel,71,7,130,6939487613,2370
6,359,chatwheel,71,5,128,6939487613,2370
7,446,chatwheel,71,5,128,6939487613,2370
8,501,chatwheel,581,1,1,6939487613,2370
9,717,chatwheel,62,5,128,6939487613,2370
10,724,chatwheel,58001,5,128,6939487613,2370
11,1010,chatwheel,462,6,129,6939487613,2370
12,1169,chatwheel,42002,7,130,6939487613,2370
13,1226,chat,в трон пж,6,129,6939487613,2370
14,1230,chatwheel,581,1,1,6939487613,2370
15,1244,chat,чет команда уебанов сносите некст пойду мб повезет,9,132,6939487613,2370
16,1252,chat,хахахахахах,6,129,6939487613,2370
17,1256,chat,сука 2 друга,6,129,6939487613,2370
18,1266,chat,один даун лесной слардар,6,129,6939487613,2370
19,1274,chat,и его друг иновекер,6,129,6939487613,2370
20,1282,chat,оба из детдома,6,129,6939487613,2370
21,1292,chat,ты бомж еьаный на инвокере,3,3,6939487613,2370
22,1295,chat,отдай мне сет,3,3,6939487613,2370
23,1308,chat,иди тренируйся на миду стоять,3,3,6939487613,2370
24,1313,chat,забрал сука у меня героя,3,3,6939487613,2370
25,1318,chat,я бы тебе показал как играть,3,3,6939487613,2370
26,1332,chat,друг я к родителям на нг приехал играю на компе которому больше чем тебе,9,132,6939487613,2370
27,1344,chat,не волнуйся хотел бы тебя обоссать,9,132,6939487613,2370
28,1346,chat,да суть не в компе,3,3,6939487613,2370
29,1354,chat,с каких пор,5,128,6939487613,2370
30,1356,chat,обоссал бы,9,132,6939487613,2370
31,1362,chat,на кладбищах начали ставить компы?,5,128,6939487613,2370
32,1369,chat,загадка Жака Фреско,5,128,6939487613,2370
33,1393,chatwheel,581,1,1,6939487613,2370
34,1403,chatwheel,581,1,1,6939487613,2370
35,1405,chat,ты двигаться не умеешь ,3,3,6939487613,2370
36,1414,chat,тут не комп виноват,3,3,6939487613,2370
37,1427,chat,дак я зашел не для того чтобы потеть,9,132,6939487613,2370
38,1431,chat,слушай,5,128,6939487613,2370
39,1432,chat,вы понять не можете\,9,132,6939487613,2370
40,1434,chat,?,9,132,6939487613,2370
41,1436,chat,ну ладно вокер долбоеб,5,128,6939487613,2370
42,1440,chat,но ты то че выебуешься,5,128,6939487613,2370
43,1444,chat,мы то всё видели,5,128,6939487613,2370
44,1452,chat,Снесите уже,5,128,6939487613,2370
45,1454,chat,и делов,5,128,6939487613,2370
46,1463,chat,рошана еще не убивали,3,3,6939487613,2370
47,1466,chat,какой сносить,3,3,6939487613,2370
48,1470,chat,ну так убейте,5,128,6939487613,2370
49,1474,chat,мне шард с него надо,3,3,6939487613,2370
50,1476,chat,кто мешает,5,128,6939487613,2370
51,1481,chat,а,5,128,6939487613,2370
52,1485,chat,ну занимайтесь,5,128,6939487613,2370
53,1546,chat,я вам дам трон спушить,5,128,6939487613,2370
54,1551,chat,только мозги не ебите,5,128,6939487613,2370
55,1885,chat,ну ты и черт конечно,5,128,6939487613,2370
56,1897,chat,Я ЖЕ ПОЗДАРОВАЛСЯ,4,4,6939487613,2370
57,1904,chat,так а спелы че кидал,5,128,6939487613,2370
58,1913,chat,это всё кунка,5,128,6939487613,2370
59,1917,chat,не поздоровался ,5,128,6939487613,2370
60,1924,chat,чепуха,5,128,6939487613,2370
61,1980,chat,(,4,4,6939487613,2370
62,2000,chat,gg gl next,1,1,6939487613,2370
63,2006,chat,Сносите,8,131,6939487613,2370
64,2008,chat,афк,8,131,6939487613,2370
65,2016,chatwheel,585,0,0,6939487613,2370
66,2021,chatwheel,76,8,131,6939487613,2370
0,-41,chatwheel,585,6,129,6935685302,3271
1,-38,chatwheel,583,9,132,6935685302,3271
2,-38,chatwheel,289,2,2,6935685302,3271
3,3,chatwheel,65,8,131,6935685302,3271
4,219,chatwheel,466,1,1,6935685302,3271
5,543,chatwheel,62,1,1,6935685302,3271
6,547,chatwheel,71,2,2,6935685302,3271
7,611,chatwheel,71,0,0,6935685302,3271
8,611,chatwheel,71,0,0,6935685302,3271
9,705,chatwheel,523,9,132,6935685302,3271
10,1009,chatwheel,523,9,132,6935685302,3271
11,1414,chatwheel,575,9,132,6935685302,3271
12,1540,chatwheel,76,9,132,6935685302,3271
13,1868,chat,афк,9,132,6935685302,3271
14,1873,chatwheel,62,1,1,6935685302,3271
15,1882,chat,такие дауны не должны выигрывать,9,132,6935685302,3271
16,1889,chatwheel,7,1,1,6935685302,3271
17,2124,chatwheel,10,1,1,6935685302,3271
18,2243,chatwheel,76,9,132,6935685302,3271
19,2446,chatwheel,575,5,128,6935685302,3271
20,2458,chat,го еще ,9,132,6935685302,3271
21,2603,chatwheel,2,5,128,6935685302,3271
22,2613,chatwheel,442,5,128,6935685302,3271
23,2662,chat,сын бляди на траксе,9,132,6935685302,3271
24,2669,chat,надеюсь у тебя мама умирате,9,132,6935685302,3271
0,42,chatwheel,0,2,2,6947387807,4251
1,340,chatwheel,71,4,4,6947387807,4251
2,631,chatwheel,71,8,131,6947387807,4251
3,760,chatwheel,71,2,2,6947387807,4251
4,925,chatwheel,71,2,2,6947387807,4251
5,1232,chatwheel,71,1,1,6947387807,4251
6,1232,chatwheel,71,1,1,6947387807,4251
0,-71,chatwheel,349,9,132,6942932703,3265
1,-16,chatwheel,62002,1,1,6942932703,3265
2,-15,chatwheel,62001,1,1,6942932703,3265
3,2,chatwheel,81001,4,4,6942932703,3265
4,4,chatwheel,81002,4,4,6942932703,3265
5,112,chatwheel,81001,4,4,6942932703,3265
6,114,chatwheel,81001,4,4,6942932703,3265
7,116,chatwheel,62001,1,1,6942932703,3265
8,117,chatwheel,62001,1,1,6942932703,3265
9,164,chatwheel,81001,4,4,6942932703,3265
10,164,chatwheel,81001,4,4,6942932703,3265
11,244,chatwheel,62,4,4,6942932703,3265
12,290,chatwheel,81001,4,4,6942932703,3265
13,290,chatwheel,81001,4,4,6942932703,3265
14,358,chatwheel,71,3,3,6942932703,3265
15,358,chatwheel,71,3,3,6942932703,3265
16,371,chatwheel,71,3,3,6942932703,3265
17,371,chatwheel,71,3,3,6942932703,3265
18,405,chat,киньте репорт бх ,2,2,6942932703,3265
19,419,chatwheel,71,8,131,6942932703,3265
20,419,chatwheel,71,8,131,6942932703,3265
21,466,chatwheel,71,9,132,6942932703,3265
22,466,chatwheel,71,9,132,6942932703,3265
23,470,chatwheel,7,1,1,6942932703,3265
24,558,chatwheel,71,9,132,6942932703,3265
25,558,chatwheel,71,9,132,6942932703,3265
26,682,chatwheel,7,1,1,6942932703,3265
27,683,chatwheel,7,1,1,6942932703,3265
28,795,chatwheel,351,9,132,6942932703,3265
29,969,chatwheel,81002,4,4,6942932703,3265
30,970,chatwheel,81001,4,4,6942932703,3265
31,1285,chatwheel,7,1,1,6942932703,3265
32,1401,chatwheel,81001,4,4,6942932703,3265
33,1401,chatwheel,81001,4,4,6942932703,3265
34,1410,chatwheel,7,1,1,6942932703,3265
35,1485,chatwheel,464,2,2,6942932703,3265
36,1584,chatwheel,7,1,1,6942932703,3265
37,1620,chatwheel,2,5,128,6942932703,3265
38,1823,chatwheel,7,1,1,6942932703,3265
39,2066,chatwheel,62001,1,1,6942932703,3265
40,2120,chatwheel,7,1,1,6942932703,3265
41,2178,chatwheel,7,1,1,6942932703,3265
42,2413,chat,Грустный тинкер,5,128,6942932703,3265
43,2418,chat,не пикай больше,5,128,6942932703,3265
44,2429,chat,ну когда соло играешь то да,3,3,6942932703,3265
45,2433,chat,грустно,3,3,6942932703,3265
46,2447,chatwheel,81001,4,4,6942932703,3265
47,2447,chatwheel,81001,4,4,6942932703,3265
48,2451,chatwheel,453,3,3,6942932703,3265
49,2452,chatwheel,581,3,3,6942932703,3265
50,2878,chat,чмо на энигме,4,4,6942932703,3265
51,2884,chat,XD,7,130,6942932703,3265
52,2895,chat,просто выблядок,4,4,6942932703,3265
53,2911,chat,за то у нас бх на 4 взял под тинкера перса похуй что вы вебали лайн в солат ибо я 1 против 2 не могу стоять и еще у меня опыт чел в кеустах пиздит ,2,2,6942932703,3265
54,2930,chat,u nas э,9,132,6942932703,3265
55,2934,chatwheel,59002,8,131,6942932703,3265
56,2934,chat,нигма лютый красавчик,9,132,6942932703,3265
0,-124,chat,КТО СЛУШАЕТ ПАТАМУШТА ПАТАМУШТА,6,129,6937705011,2033
1,-107,chat,только гичи гичи ,0,0,6937705011,2033
2,-83,chatwheel,16001,3,3,6937705011,2033
3,-81,chat,ВОПРОСИКЕ,6,129,6937705011,2033
4,-80,chat,СОЗРЕЛ,6,129,6937705011,2033
5,-75,chat,КТО ТУТ НЕ ПИДАРАСМ,6,129,6937705011,2033
6,-63,chat,ne ya,1,1,6937705011,2033
7,-58,chat,КРАСАВА,6,129,6937705011,2033
8,-57,chat,я пидор,0,0,6937705011,2033
9,-55,chat,я пидор,5,128,6937705011,2033
10,-51,chat,КТО ПИДАРАСЫ,6,129,6937705011,2033
11,-48,chat,ВЫ ПИДАРАСЫ,6,129,6937705011,2033
12,-46,chat,ya,1,1,6937705011,2033
13,-41,chat,"пиздец, кинуло к пидарасам",4,4,6937705011,2033
14,-29,chat,vopsrosi?,1,1,6937705011,2033
15,359,chatwheel,7,6,129,6937705011,2033
16,453,chatwheel,71,5,128,6937705011,2033
17,453,chatwheel,71,5,128,6937705011,2033
18,457,chatwheel,71,6,129,6937705011,2033
19,545,chatwheel,7,6,129,6937705011,2033
20,545,chatwheel,7,6,129,6937705011,2033
21,594,chatwheel,71,5,128,6937705011,2033
22,594,chatwheel,71,5,128,6937705011,2033
23,616,chatwheel,16002,3,3,6937705011,2033
24,670,chatwheel,80001,5,128,6937705011,2033
25,671,chatwheel,80004,5,128,6937705011,2033
26,784,chatwheel,80004,5,128,6937705011,2033
27,803,chatwheel,80003,5,128,6937705011,2033
28,847,chatwheel,80004,5,128,6937705011,2033
29,1202,chatwheel,80004,5,128,6937705011,2033
30,1316,chatwheel,16001,3,3,6937705011,2033
31,1377,chatwheel,80003,5,128,6937705011,2033
32,1378,chatwheel,80004,5,128,6937705011,2033
33,1382,chat,кто типал?,5,128,6937705011,2033
34,1386,chat,какая падаль умалишенная типала,5,128,6937705011,2033
35,1387,chat,а ,5,128,6937705011,2033
36,1389,chat,ганг отряд,5,128,6937705011,2033
37,1392,chat,где трон парни,5,128,6937705011,2033
0,-96,chatwheel,231,9,132,6935062303,6063
1,-73,chatwheel,231,9,132,6935062303,6063
2,-71,chatwheel,231,9,132,6935062303,6063
3,-43,chatwheel,16002,0,0,6935062303,6063
4,-36,chatwheel,109004,3,3,6935062303,6063
5,3,chatwheel,16001,0,0,6935062303,6063
6,10,chatwheel,16001,0,0,6935062303,6063
7,123,chatwheel,16001,0,0,6935062303,6063
8,152,chatwheel,16001,0,0,6935062303,6063
9,157,chatwheel,16001,0,0,6935062303,6063
10,233,chatwheel,441,3,3,6935062303,6063
11,236,chatwheel,442,4,4,6935062303,6063
12,276,chatwheel,63,9,132,6935062303,6063
13,280,chatwheel,16001,0,0,6935062303,6063
14,281,chatwheel,16001,0,0,6935062303,6063
15,365,chatwheel,16001,0,0,6935062303,6063
16,375,chatwheel,7,1,1,6935062303,6063
17,382,chatwheel,71,1,1,6935062303,6063
18,383,chatwheel,71,3,3,6935062303,6063
19,425,chatwheel,7,9,132,6935062303,6063
20,539,chatwheel,7,9,132,6935062303,6063
21,558,chatwheel,7,9,132,6935062303,6063
22,627,chatwheel,7,9,132,6935062303,6063
23,728,chatwheel,7,9,132,6935062303,6063
24,734,chatwheel,123006,9,132,6935062303,6063
25,801,chatwheel,71,0,0,6935062303,6063
26,836,chatwheel,71,0,0,6935062303,6063
27,869,chatwheel,109002,3,3,6935062303,6063
28,908,chatwheel,7,1,1,6935062303,6063
29,938,chatwheel,7,1,1,6935062303,6063
30,1045,chatwheel,71,1,1,6935062303,6063
31,1088,chatwheel,63,9,132,6935062303,6063
32,1191,chatwheel,7,9,132,6935062303,6063
33,1230,chatwheel,16001,0,0,6935062303,6063
34,1268,chatwheel,63,9,132,6935062303,6063
35,1321,chatwheel,2,9,132,6935062303,6063
36,1494,chatwheel,71,1,1,6935062303,6063
37,1512,chatwheel,54,9,132,6935062303,6063
38,1513,chatwheel,76,1,1,6935062303,6063
39,1517,chat,he ded for 50,9,132,6935062303,6063
40,1526,chat,deal,4,4,6935062303,6063
41,1529,chat,:),4,4,6935062303,6063
42,1539,chatwheel,71,1,1,6935062303,6063
43,1578,chat,haha ur team didnt even pause for u sk,9,132,6935062303,6063
44,1583,chat,idc xd,0,0,6935062303,6063
45,1650,chatwheel,54,9,132,6935062303,6063
46,1691,chatwheel,54,9,132,6935062303,6063
47,1698,chatwheel,123001,9,132,6935062303,6063
48,1736,chat,jesus christ i dont know if its worse getting tipped by a zeus losign mid to pango ,1,1,6935062303,6063
49,1738,chat,or evne losign this game,1,1,6935062303,6063
50,1747,chat,|why not both,9,132,6935062303,6063
