,time,type,key,slot,player_slot,id,avg_mmr
0,-123,chatwheel,2,3,3,6934347807,2033
1,-122,chatwheel,468,3,3,6934347807,2033
2,-120,chatwheel,468,3,3,6934347807,2033
3,-114,chatwheel,493,3,3,6934347807,2033
4,-113,chatwheel,493,3,3,6934347807,2033
5,-2,chatwheel,32001,4,4,6934347807,2033
6,17,chatwheel,62,0,0,6934347807,2033
7,142,chatwheel,10,2,2,6934347807,2033
8,151,chatwheel,9,6,129,6934347807,2033
9,195,chatwheel,71,9,132,6934347807,2033
10,260,chatwheel,40059,2,2,6934347807,2033
11,261,chatwheel,401016,3,3,6934347807,2033
12,268,chatwheel,71,9,132,6934347807,2033
13,273,chatwheel,9,1,1,6934347807,2033
14,274,chatwheel,9,1,1,6934347807,2033
15,335,chatwheel,9,6,129,6934347807,2033
16,383,chatwheel,9,1,1,6934347807,2033
17,383,chatwheel,9,1,1,6934347807,2033
18,453,chatwheel,9,6,129,6934347807,2033
19,459,chatwheel,62,0,0,6934347807,2033
20,467,chatwheel,10,7,130,6934347807,2033
21,468,chatwheel,10,7,130,6934347807,2033
22,493,chatwheel,71,2,2,6934347807,2033
23,539,chatwheel,9,1,1,6934347807,2033
24,539,chatwheel,456,1,1,6934347807,2033
25,567,chatwheel,71,4,4,6934347807,2033
26,567,chatwheel,71,4,4,6934347807,2033
27,615,chatwheel,71,8,131,6934347807,2033
28,615,chatwheel,71,8,131,6934347807,2033
29,623,chatwheel,8,7,130,6934347807,2033
30,623,chatwheel,8,7,130,6934347807,2033
31,627,chatwheel,71,8,131,6934347807,2033
32,627,chatwheel,71,8,131,6934347807,2033
33,634,chatwheel,71,8,131,6934347807,2033
34,656,chatwheel,11,0,0,6934347807,2033
35,656,chatwheel,71,0,0,6934347807,2033
36,685,chatwheel,9,6,129,6934347807,2033
37,692,chatwheel,9,1,1,6934347807,2033
38,692,chatwheel,9,1,1,6934347807,2033
39,694,chatwheel,9,6,129,6934347807,2033
40,730,chatwheel,71,0,0,6934347807,2033
41,744,chatwheel,17001,7,130,6934347807,2033
42,744,chatwheel,17001,7,130,6934347807,2033
43,753,chatwheel,9,1,1,6934347807,2033
44,754,chatwheel,7,7,130,6934347807,2033
45,754,chatwheel,7,7,130,6934347807,2033
46,769,chatwheel,9,1,1,6934347807,2033
47,808,chatwheel,9,1,1,6934347807,2033
48,856,chatwheel,71,4,4,6934347807,2033
49,856,chatwheel,71,4,4,6934347807,2033
50,917,chatwheel,30,8,131,6934347807,2033
51,918,chatwheel,30,8,131,6934347807,2033
52,995,chatwheel,11,0,0,6934347807,2033
53,1047,chatwheel,71,9,132,6934347807,2033
54,1108,chatwheel,7,7,130,6934347807,2033
55,1108,chatwheel,7,7,130,6934347807,2033
56,1120,chatwheel,71,8,131,6934347807,2033
57,1304,chatwheel,455,7,130,6934347807,2033
58,1306,chatwheel,17001,7,130,6934347807,2033
59,1307,chatwheel,85,4,4,6934347807,2033
60,1308,chatwheel,289,4,4,6934347807,2033
61,1580,chatwheel,468,7,130,6934347807,2033
62,1924,chatwheel,71,8,131,6934347807,2033
63,1924,chatwheel,71,8,131,6934347807,2033
64,2331,chatwheel,19001,0,0,6934347807,2033
65,2334,chatwheel,19002,0,0,6934347807,2033
66,2340,chatwheel,30001,3,3,6934347807,2033
67,2380,chat,rs,3,3,6934347807,2033
68,2505,chatwheel,71,0,0,6934347807,2033
69,2519,chatwheel,71,9,132,6934347807,2033
70,2519,chatwheel,71,9,132,6934347807,2033
71,2547,chat,gg,3,3,6934347807,2033
72,2549,chatwheel,75,2,2,6934347807,2033
0,-35,chatwheel,586,0,0,6939457118,3341
1,-32,chatwheel,460,6,129,6939457118,3341
2,-26,chatwheel,451,0,0,6939457118,3341
3,1401,chatwheel,71,1,1,6939457118,3341
4,2644,chatwheel,458,0,0,6939457118,3341
5,2647,chatwheel,578,0,0,6939457118,3341
0,1832,chat,hy,6,129,6932002314,3750
1,1833,chat,why,6,129,6932002314,3750
2,1963,chatwheel,76,6,129,6932002314,3750
3,1965,chat,ggs,2,2,6932002314,3750
0,-29,chatwheel,401042,4,4,6936666006,6314
1,-23,chatwheel,468,2,2,6936666006,6314
2,-21,chatwheel,75002,7,130,6936666006,6314
3,-15,chatwheel,108002,1,1,6936666006,6314
4,-8,chatwheel,62,1,1,6936666006,6314
5,-5,chatwheel,7,1,1,6936666006,6314
6,19,chatwheel,69001,8,131,6936666006,6314
7,38,chatwheel,5001,4,4,6936666006,6314
8,145,chatwheel,62,3,3,6936666006,6314
9,309,chatwheel,71,3,3,6936666006,6314
10,309,chatwheel,71,3,3,6936666006,6314
11,315,chatwheel,291,4,4,6936666006,6314
12,316,chatwheel,11001,2,2,6936666006,6314
13,357,chatwheel,69001,8,131,6936666006,6314
14,376,chatwheel,69001,8,131,6936666006,6314
15,396,chatwheel,291,4,4,6936666006,6314
16,397,chatwheel,401042,4,4,6936666006,6314
17,404,chatwheel,75001,7,130,6936666006,6314
18,404,chatwheel,75001,7,130,6936666006,6314
19,409,chatwheel,71,4,4,6936666006,6314
20,409,chatwheel,71,4,4,6936666006,6314
21,467,chatwheel,71,3,3,6936666006,6314
22,467,chatwheel,71,3,3,6936666006,6314
23,519,chatwheel,69001,8,131,6936666006,6314
24,527,chatwheel,7,3,3,6936666006,6314
25,535,chatwheel,71,7,130,6936666006,6314
26,552,chatwheel,75001,7,130,6936666006,6314
27,552,chatwheel,75001,7,130,6936666006,6314
28,570,chatwheel,69001,8,131,6936666006,6314
29,607,chatwheel,401042,4,4,6936666006,6314
30,611,chatwheel,579,4,4,6936666006,6314
31,645,chatwheel,400019,3,3,6936666006,6314
32,725,chatwheel,401042,4,4,6936666006,6314
33,725,chatwheel,69001,8,131,6936666006,6314
34,735,chatwheel,61,2,2,6936666006,6314
35,784,chatwheel,61,2,2,6936666006,6314
36,862,chatwheel,75001,7,130,6936666006,6314
37,1039,chatwheel,7,8,131,6936666006,6314
38,1044,chatwheel,468,2,2,6936666006,6314
39,1052,chatwheel,7,8,131,6936666006,6314
40,1059,chatwheel,401042,4,4,6936666006,6314
41,1141,chatwheel,401042,4,4,6936666006,6314
42,1156,chatwheel,69001,8,131,6936666006,6314
43,1190,chatwheel,21,1,1,6936666006,6314
44,1201,chatwheel,463,8,131,6936666006,6314
45,1202,chatwheel,463,8,131,6936666006,6314
46,1376,chatwheel,71,7,130,6936666006,6314
47,1388,chatwheel,11001,2,2,6936666006,6314
48,1389,chatwheel,5001,4,4,6936666006,6314
49,1456,chatwheel,463,8,131,6936666006,6314
50,1621,chatwheel,69001,8,131,6936666006,6314
51,1628,chatwheel,71,7,130,6936666006,6314
52,1634,chatwheel,71,7,130,6936666006,6314
53,1738,chatwheel,71,4,4,6936666006,6314
54,1738,chatwheel,71,4,4,6936666006,6314
55,1832,chatwheel,69001,8,131,6936666006,6314
56,1911,chatwheel,69001,8,131,6936666006,6314
57,2012,chatwheel,71,6,129,6936666006,6314
58,2012,chatwheel,71,6,129,6936666006,6314
59,2054,chatwheel,401042,4,4,6936666006,6314
60,2129,chatwheel,69001,8,131,6936666006,6314
61,2133,chatwheel,54,1,1,6936666006,6314
62,2134,chatwheel,108001,1,1,6936666006,6314
63,2136,chatwheel,5001,4,4,6936666006,6314
64,2165,chatwheel,5,4,4,6936666006,6314
65,2166,chatwheel,5001,4,4,6936666006,6314
66,2206,chatwheel,0,8,131,6936666006,6314
67,2210,chatwheel,108001,1,1,6936666006,6314
68,2226,chatwheel,62,4,4,6936666006,6314
69,2300,chatwheel,69001,8,131,6936666006,6314
70,2301,chatwheel,463,8,131,6936666006,6314
71,2414,chat,????????????????????,9,132,6936666006,6314
72,2415,chat,????????????????????????????????,9,132,6936666006,6314
73,2415,chat,??????????????????????????????,9,132,6936666006,6314
74,2416,chat,WELL DONE MEN,3,3,6936666006,6314
75,2417,chatwheel,468,2,2,6936666006,6314
76,2421,chatwheel,69001,8,131,6936666006,6314
77,2421,chatwheel,7,7,130,6936666006,6314
78,2454,chatwheel,5001,4,4,6936666006,6314
79,2472,chatwheel,69001,8,131,6936666006,6314
80,2626,chatwheel,463,8,131,6936666006,6314
81,2650,chatwheel,69001,8,131,6936666006,6314
82,2672,chat,?,4,4,6936666006,6314
