,time,type,key,slot,player_slot,id,avg_mmr
0,-104,chatwheel,0,9,132,6941477112,6966
1,-87,chatwheel,106002,7,130,6941477112,6966
2,-83,chatwheel,476,1,1,6941477112,6966
3,-56,chatwheel,9001,1,1,6941477112,6966
4,-56,chatwheel,96006,4,4,6941477112,6966
5,-55,chatwheel,476,1,1,6941477112,6966
6,-54,chatwheel,96006,4,4,6941477112,6966
7,-32,chatwheel,106001,7,130,6941477112,6966
8,-32,chatwheel,106001,7,130,6941477112,6966
9,-31,chatwheel,9001,1,1,6941477112,6966
10,-30,chatwheel,588,7,130,6941477112,6966
11,-27,chatwheel,7,1,1,6941477112,6966
12,-26,chatwheel,7,1,1,6941477112,6966
13,-20,chatwheel,9001,1,1,6941477112,6966
14,-17,chatwheel,7,1,1,6941477112,6966
15,-17,chatwheel,7,1,1,6941477112,6966
16,9,chatwheel,106001,7,130,6941477112,6966
17,19,chatwheel,476,1,1,6941477112,6966
18,37,chatwheel,32003,3,3,6941477112,6966
19,38,chatwheel,588,7,130,6941477112,6966
20,73,chatwheel,524,5,128,6941477112,6966
21,138,chatwheel,574,6,129,6941477112,6966
22,139,chatwheel,476,1,1,6941477112,6966
23,198,chatwheel,71,5,128,6941477112,6966
24,235,chatwheel,71,9,132,6941477112,6966
25,274,chatwheel,9001,1,1,6941477112,6966
26,282,chatwheel,9001,1,1,6941477112,6966
27,292,chatwheel,7,1,1,6941477112,6966
28,349,chatwheel,71,9,132,6941477112,6966
29,350,chatwheel,588,7,130,6941477112,6966
30,352,chatwheel,32004,3,3,6941477112,6966
31,369,chatwheel,588,7,130,6941477112,6966
32,403,chatwheel,71,6,129,6941477112,6966
33,428,chatwheel,9001,1,1,6941477112,6966
34,465,chatwheel,588,7,130,6941477112,6966
35,471,chatwheel,9001,1,1,6941477112,6966
36,471,chatwheel,9001,1,1,6941477112,6966
37,502,chatwheel,119003,0,0,6941477112,6966
38,510,chatwheel,9001,1,1,6941477112,6966
39,536,chatwheel,71,9,132,6941477112,6966
40,545,chatwheel,2,0,0,6941477112,6966
41,555,chatwheel,72,1,1,6941477112,6966
42,562,chatwheel,588,7,130,6941477112,6966
43,563,chatwheel,524,5,128,6941477112,6966
44,673,chatwheel,588,7,130,6941477112,6966
45,680,chatwheel,588,7,130,6941477112,6966
46,686,chatwheel,106002,7,130,6941477112,6966
47,700,chatwheel,32003,3,3,6941477112,6966
48,701,chatwheel,9001,1,1,6941477112,6966
49,742,chatwheel,588,7,130,6941477112,6966
50,758,chatwheel,588,7,130,6941477112,6966
51,759,chatwheel,588,1,1,6941477112,6966
52,759,chatwheel,588,1,1,6941477112,6966
53,763,chatwheel,9001,1,1,6941477112,6966
54,764,chatwheel,9001,1,1,6941477112,6966
55,767,chatwheel,7,1,1,6941477112,6966
56,767,chatwheel,7,1,1,6941477112,6966
57,789,chat,let us end,3,3,6941477112,6966
58,795,chatwheel,9001,1,1,6941477112,6966
59,824,chatwheel,7,1,1,6941477112,6966
60,824,chatwheel,476,1,1,6941477112,6966
61,827,chat,Ggwp,8,131,6941477112,6966
62,828,chat,WP by radiant,8,131,6941477112,6966
