,time,type,key,slot,player_slot,id,avg_mmr
0,-71,chatwheel,36001,7,130,6943140206,4218
1,-63,chatwheel,452,7,130,6943140206,4218
2,-40,chatwheel,75001,5,128,6943140206,4218
3,-39,chatwheel,466,5,128,6943140206,4218
4,-32,chatwheel,21006,2,2,6943140206,4218
5,-23,chatwheel,85001,8,131,6943140206,4218
6,-20,chatwheel,36001,7,130,6943140206,4218
7,-18,chatwheel,36004,7,130,6943140206,4218
8,-17,chatwheel,75001,5,128,6943140206,4218
9,68,chatwheel,7,6,129,6943140206,4218
10,77,chatwheel,62,6,129,6943140206,4218
11,116,chatwheel,85001,8,131,6943140206,4218
12,116,chatwheel,466,5,128,6943140206,4218
13,133,chatwheel,466,5,128,6943140206,4218
14,186,chatwheel,466,5,128,6943140206,4218
15,238,chatwheel,71,4,4,6943140206,4218
16,260,chatwheel,71,7,130,6943140206,4218
17,264,chatwheel,75001,5,128,6943140206,4218
18,268,chatwheel,75001,5,128,6943140206,4218
19,313,chatwheel,62,6,129,6943140206,4218
20,314,chatwheel,587,5,128,6943140206,4218
21,385,chatwheel,71,4,4,6943140206,4218
22,417,chatwheel,71,7,130,6943140206,4218
23,417,chatwheel,71,7,130,6943140206,4218
24,432,chatwheel,7,1,1,6943140206,4218
25,433,chatwheel,75001,5,128,6943140206,4218
26,459,chatwheel,75,8,131,6943140206,4218
27,624,chatwheel,493,4,4,6943140206,4218
28,649,chatwheel,36001,7,130,6943140206,4218
29,649,chatwheel,36001,7,130,6943140206,4218
30,753,chatwheel,494,4,4,6943140206,4218
31,797,chatwheel,76,8,131,6943140206,4218
32,946,chatwheel,62,6,129,6943140206,4218
33,1000,chatwheel,85004,8,131,6943140206,4218
34,1073,chatwheel,76,8,131,6943140206,4218
35,1079,chatwheel,75001,5,128,6943140206,4218
36,1079,chatwheel,466,5,128,6943140206,4218
37,1089,chatwheel,36001,7,130,6943140206,4218
38,1089,chatwheel,36001,7,130,6943140206,4218
39,1146,chatwheel,75001,5,128,6943140206,4218
40,1147,chatwheel,466,5,128,6943140206,4218
41,1150,chat,reproryt necro,6,129,6943140206,4218
42,1166,chatwheel,75001,5,128,6943140206,4218
43,1243,chat,джага наааат,0,0,6943140206,4218
44,1297,chatwheel,36003,7,130,6943140206,4218
45,1297,chatwheel,36003,7,130,6943140206,4218
46,1302,chatwheel,291,4,4,6943140206,4218
47,1305,chatwheel,440,4,4,6943140206,4218
48,1306,chatwheel,467,3,3,6943140206,4218
49,1308,chatwheel,463,3,3,6943140206,4218
50,1315,chat,дотипался на сале ?,1,1,6943140206,4218
51,1323,chatwheel,21006,2,2,6943140206,4218
52,1337,chat,такой бот на лиорике выигрывает,8,131,6943140206,4218
53,1344,chatwheel,46001,0,0,6943140206,4218
54,1344,chatwheel,46001,0,0,6943140206,4218
55,1348,chat,да да,3,3,6943140206,4218
56,1348,chat,reprot necro,6,129,6943140206,4218
57,1349,chat,Ty,6,129,6943140206,4218
58,1351,chat,расскажешь,3,3,6943140206,4218
0,-39,chatwheel,114001,1,1,6945249512,3841
1,-36,chatwheel,503,1,1,6945249512,3841
2,-21,chatwheel,114001,1,1,6945249512,3841
3,-20,chatwheel,503,1,1,6945249512,3841
4,148,chatwheel,114001,1,1,6945249512,3841
5,332,chatwheel,475,4,4,6945249512,3841
6,536,chatwheel,10,7,130,6945249512,3841
7,1203,chatwheel,2,7,130,6945249512,3841
8,1205,chatwheel,2,7,130,6945249512,3841
9,1479,chatwheel,401098,1,1,6945249512,3841
