,time,type,key,slot,player_slot,id,avg_mmr,unit
0,-73,chatwheel,22001,3,3,6946080308,6862,
1,-72,chatwheel,22001,3,3,6946080308,6862,
2,-43,chatwheel,61,5,128,6946080308,6862,
3,-27,chatwheel,61,5,128,6946080308,6862,
4,9,chatwheel,61,5,128,6946080308,6862,
5,9,chatwheel,61,5,128,6946080308,6862,
6,58,chatwheel,83001,7,130,6946080308,6862,
7,59,chatwheel,25001,5,128,6946080308,6862,
8,252,chatwheel,50,7,130,6946080308,6862,
9,254,chatwheel,61,5,128,6946080308,6862,
10,255,chatwheel,80,5,128,6946080308,6862,
11,319,chatwheel,72,3,3,6946080308,6862,
12,319,chatwheel,72,3,3,6946080308,6862,
13,326,chatwheel,61,5,128,6946080308,6862,
14,328,chatwheel,7,7,130,6946080308,6862,
15,354,chatwheel,87001,2,2,6946080308,6862,
16,354,chatwheel,87001,2,2,6946080308,6862,
17,367,chatwheel,50,7,130,6946080308,6862,
18,368,chatwheel,71,2,2,6946080308,6862,
19,449,chatwheel,71,7,130,6946080308,6862,
20,450,chatwheel,71,7,130,6946080308,6862,
21,452,chatwheel,62,5,128,6946080308,6862,
22,459,chatwheel,2,8,131,6946080308,6862,
23,461,chatwheel,72,7,130,6946080308,6862,
24,493,chatwheel,71,7,130,6946080308,6862,
25,530,chatwheel,71,5,128,6946080308,6862,
26,551,chatwheel,7,3,3,6946080308,6862,
27,572,chatwheel,62,5,128,6946080308,6862,
28,779,chatwheel,23001,1,1,6946080308,6862,
29,785,chatwheel,25003,5,128,6946080308,6862,
30,785,chatwheel,25003,5,128,6946080308,6862,
31,816,chatwheel,23001,1,1,6946080308,6862,
32,871,chatwheel,71,1,1,6946080308,6862,
33,900,chatwheel,474,8,131,6946080308,6862,
34,988,chatwheel,23001,1,1,6946080308,6862,
35,994,chatwheel,23001,1,1,6946080308,6862,
36,998,chatwheel,12,1,1,6946080308,6862,
37,999,chatwheel,12,1,1,6946080308,6862,
38,1007,chatwheel,12,1,1,6946080308,6862,
39,1018,chatwheel,62,5,128,6946080308,6862,
40,1050,chatwheel,23001,1,1,6946080308,6862,
41,1061,chatwheel,23001,1,1,6946080308,6862,
42,1084,chatwheel,5,6,129,6946080308,6862,
43,1087,chatwheel,5,6,129,6946080308,6862,
44,1093,chatwheel,0,6,129,6946080308,6862,
45,1094,chatwheel,5,6,129,6946080308,6862,
46,1154,chatwheel,0,3,3,6946080308,6862,
47,1154,chatwheel,7,3,3,6946080308,6862,
48,1389,chatwheel,2,8,131,6946080308,6862,
49,1448,chatwheel,61,5,128,6946080308,6862,
50,1538,chatwheel,75001,8,131,6946080308,6862,
51,1541,chatwheel,75001,8,131,6946080308,6862,
52,1555,chatwheel,0,0,0,6946080308,6862,
53,1612,chatwheel,2001,9,132,6946080308,6862,
54,1677,chatwheel,62,5,128,6946080308,6862,
55,1707,chatwheel,71,7,130,6946080308,6862,
56,1730,chatwheel,62,5,128,6946080308,6862,
57,1768,chatwheel,62,2,2,6946080308,6862,
58,1852,chatwheel,62,5,128,6946080308,6862,
59,1858,chatwheel,72,5,128,6946080308,6862,
60,1860,chatwheel,2,0,0,6946080308,6862,
61,1883,chatwheel,23001,1,1,6946080308,6862,
62,1945,chatwheel,2,7,130,6946080308,6862,
63,1956,chatwheel,23001,1,1,6946080308,6862,
64,1995,chatwheel,0,1,1,6946080308,6862,
65,2095,chatwheel,2,7,130,6946080308,6862,
66,2098,chatwheel,7,8,131,6946080308,6862,
67,2123,chatwheel,2,7,130,6946080308,6862,
68,2169,chatwheel,468,8,131,6946080308,6862,
69,2251,chatwheel,62,5,128,6946080308,6862,
70,2282,chatwheel,468,8,131,6946080308,6862,
71,2294,chatwheel,12,1,1,6946080308,6862,
72,2301,chatwheel,23001,1,1,6946080308,6862,
73,2311,chatwheel,76,3,3,6946080308,6862,
74,2330,chat,feels ggood to carry this tilted animals,5,128,6946080308,6862,
0,-126,chatwheel,0,4,4,6933815002,5281,
1,-126,chatwheel,0,4,4,6933815002,5281,
2,-123,chatwheel,7,4,4,6933815002,5281,
3,-86,chatwheel,46,8,131,6933815002,5281,
4,-84,chatwheel,0,7,130,6933815002,5281,
5,-84,chatwheel,0,7,130,6933815002,5281,
6,-67,chatwheel,89005,4,4,6933815002,5281,
7,-65,chatwheel,89006,4,4,6933815002,5281,
8,-65,chatwheel,32001,2,2,6933815002,5281,
9,-64,chatwheel,32001,2,2,6933815002,5281,
10,-62,chatwheel,46,8,131,6933815002,5281,
11,-59,chatwheel,32003,2,2,6933815002,5281,
12,-59,chatwheel,0,7,130,6933815002,5281,
13,-57,chatwheel,32003,2,2,6933815002,5281,
14,-33,chatwheel,14,8,131,6933815002,5281,
15,-30,chatwheel,14,8,131,6933815002,5281,
16,-24,chatwheel,46,8,131,6933815002,5281,
17,-24,chatwheel,53001,6,129,6933815002,5281,
18,-23,chatwheel,46,8,131,6933815002,5281,
19,-13,chatwheel,46,8,131,6933815002,5281,
20,15,chatwheel,0,4,4,6933815002,5281,
21,116,chatwheel,71,5,128,6933815002,5281,
22,122,chatwheel,89001,4,4,6933815002,5281,
23,133,chatwheel,231,8,131,6933815002,5281,
24,166,chatwheel,231,8,131,6933815002,5281,
25,192,chatwheel,588,1,1,6933815002,5281,
26,195,chatwheel,89006,4,4,6933815002,5281,
27,215,chatwheel,32002,2,2,6933815002,5281,
28,257,chatwheel,46,8,131,6933815002,5281,
29,260,chatwheel,61,3,3,6933815002,5281,
30,285,chatwheel,588,1,1,6933815002,5281,
31,290,chatwheel,71,0,0,6933815002,5281,
32,294,chatwheel,54,1,1,6933815002,5281,
33,297,chatwheel,72,0,0,6933815002,5281,
34,308,chatwheel,7,4,4,6933815002,5281,
35,335,chatwheel,0,4,4,6933815002,5281,
36,358,chatwheel,71,4,4,6933815002,5281,
37,358,chatwheel,71,4,4,6933815002,5281,
38,364,chatwheel,588,1,1,6933815002,5281,
39,379,chatwheel,72,2,2,6933815002,5281,
40,379,chatwheel,72,2,2,6933815002,5281,
41,403,chatwheel,89001,4,4,6933815002,5281,
42,415,chatwheel,7,8,131,6933815002,5281,
43,423,chatwheel,5,5,128,6933815002,5281,
44,444,chatwheel,7,2,2,6933815002,5281,
45,444,chatwheel,7,2,2,6933815002,5281,
46,449,chatwheel,231,8,131,6933815002,5281,
47,451,chatwheel,15001,7,130,6933815002,5281,
48,452,chatwheel,7,4,4,6933815002,5281,
49,454,chatwheel,7,8,131,6933815002,5281,
