,time,type,key,slot,player_slot,id,avg_mmr,unit
56,1806,chatwheel,5001,0,0,6636103507,680,
57,1821,chat,ПОСЛЕДНИЕСЛОВА,3,3,6636103507,680,
58,1843,chatwheel,62001,2,2,6636103507,680,
59,1852,chatwheel,5004,0,0,6636103507,680,
60,1852,chat,ez drow,7,130,6636103507,680,
61,1853,chat,gege,5,128,6636103507,680,
62,1857,chatwheel,5002,0,0,6636103507,680,
63,1857,chat,bark a whoel game,7,130,6636103507,680,
64,1859,chatwheel,5006,0,0,6636103507,680,
65,1859,chat,and did nothing,7,130,6636103507,680,
0,-24,chatwheel,71,4,4,6636103300,3339,
1,-23,chatwheel,71,4,4,6636103300,3339,
2,284,chat,nt,1,1,6636103300,3339,
3,287,chat,but not today,1,1,6636103300,3339,
4,292,chat,close,9,132,6636103300,3339,
5,350,chatwheel,121001,9,132,6636103300,3339,
6,351,chatwheel,121001,9,132,6636103300,3339,
7,374,chatwheel,71,8,131,6636103300,3339,
8,423,chatwheel,121001,9,132,6636103300,3339,
9,423,chatwheel,121001,9,132,6636103300,3339,
10,432,chatwheel,71,5,128,6636103300,3339,
11,434,chatwheel,71,5,128,6636103300,3339,
12,435,chatwheel,71,9,132,6636103300,3339,
13,435,chatwheel,71,9,132,6636103300,3339,
14,489,chatwheel,7,7,130,6636103300,3339,
15,506,chatwheel,71,5,128,6636103300,3339,
16,510,chatwheel,9,9,132,6636103300,3339,
17,602,chatwheel,71,3,3,6636103300,3339,
18,678,chatwheel,71,7,130,6636103300,3339,
19,678,chatwheel,71,7,130,6636103300,3339,
20,681,chatwheel,11,9,132,6636103300,3339,
21,696,chatwheel,62,9,132,6636103300,3339,
22,760,chatwheel,121001,9,132,6636103300,3339,
23,1062,chatwheel,2,9,132,6636103300,3339,
24,1081,chatwheel,7,9,132,6636103300,3339,
25,1118,chatwheel,2,7,130,6636103300,3339,
26,1119,chatwheel,2,7,130,6636103300,3339,
27,1182,chatwheel,7,9,132,6636103300,3339,
28,1223,chat,everyone tip the PA for going bttle fury 33,1,1,6636103300,3339,
29,1225,chat,22,1,1,6636103300,3339,
30,1240,chatwheel,10,9,132,6636103300,3339,
31,1297,chatwheel,14005,8,131,6636103300,3339,
32,1351,chatwheel,121001,9,132,6636103300,3339,
33,1362,chatwheel,7,9,132,6636103300,3339,
34,1441,chatwheel,7,7,130,6636103300,3339,
35,1596,chatwheel,7,9,132,6636103300,3339,
36,1601,chatwheel,7,9,132,6636103300,3339,
37,1602,chatwheel,7,9,132,6636103300,3339,
38,1604,chatwheel,7,9,132,6636103300,3339,
39,1608,chatwheel,14007,8,131,6636103300,3339,
40,1615,chat,EZ,6,129,6636103300,3339,
41,1621,chat,pretty much,1,1,6636103300,3339,
42,1630,chat,team has no clue whats going on,1,1,6636103300,3339,
43,1637,chat,the carry is mad he sucks,1,1,6636103300,3339,
44,1646,chat,lol,9,132,6636103300,3339,
45,1708,chat,EZ,6,129,6636103300,3339,
46,1890,chatwheel,7,9,132,6636103300,3339,
47,1890,chatwheel,10,9,132,6636103300,3339,
48,1892,chatwheel,14004,8,131,6636103300,3339,
49,1894,chatwheel,14007,8,131,6636103300,3339,
50,1895,chat,EZ,6,129,6636103300,3339,
51,1977,chat,EZ,6,129,6636103300,3339,
52,2004,chat,???,9,132,6636103300,3339,
53,2039,chatwheel,64,9,132,6636103300,3339,
54,2040,chatwheel,76,9,132,6636103300,3339,
55,2040,chat,EZ,6,129,6636103300,3339,
56,2045,chat,stfu fag,4,4,6636103300,3339,
57,2057,chat,die from covid,4,4,6636103300,3339,
58,2058,chat,LOL ,9,132,6636103300,3339,
59,2062,chat,thansk PA,1,1,6636103300,3339,
60,2073,chat,,9,132,6636103300,3339,
61,2074,chat,EZ,8,131,6636103300,3339,
0,-82,chatwheel,1006,9,132,6636384607,4181,
1,-80,chatwheel,1005,9,132,6636384607,4181,
2,-78,chatwheel,69,3,3,6636384607,4181,
3,-77,chatwheel,86001,3,3,6636384607,4181,
4,-75,chatwheel,86002,3,3,6636384607,4181,
5,-58,chatwheel,1002,9,132,6636384607,4181,
6,-58,chatwheel,1002,9,132,6636384607,4181,
7,4,chatwheel,1006,9,132,6636384607,4181,
8,5,chatwheel,76,3,3,6636384607,4181,
9,8,chatwheel,1005,9,132,6636384607,4181,
10,116,chatwheel,1005,9,132,6636384607,4181,
11,193,chatwheel,1004,9,132,6636384607,4181,
12,335,chatwheel,0,9,132,6636384607,4181,
13,376,chatwheel,2,9,132,6636384607,4181,
14,466,chatwheel,71,0,0,6636384607,4181,
15,466,chatwheel,71,0,0,6636384607,4181,
16,491,chatwheel,1004,9,132,6636384607,4181,
17,560,chatwheel,2,9,132,6636384607,4181,
18,619,chatwheel,1005,9,132,6636384607,4181,
19,619,chatwheel,1005,9,132,6636384607,4181,
20,1061,chatwheel,413,8,131,6636384607,4181,
21,1499,chatwheel,1003,9,132,6636384607,4181,
22,1519,chatwheel,78001,8,131,6636384607,4181,
23,1653,chatwheel,414,9,132,6636384607,4181,
24,1654,chatwheel,414,9,132,6636384607,4181,
25,1758,chatwheel,71,3,3,6636384607,4181,
26,1879,chatwheel,1003,9,132,6636384607,4181,
27,1879,chatwheel,1003,9,132,6636384607,4181,
28,1984,chatwheel,1004,9,132,6636384607,4181,
29,1984,chatwheel,1004,9,132,6636384607,4181,
30,2117,chatwheel,1003,9,132,6636384607,4181,
31,2117,chatwheel,1003,9,132,6636384607,4181,
32,2224,chatwheel,413,9,132,6636384607,4181,
33,2225,chatwheel,413,9,132,6636384607,4181,
34,2228,chatwheel,76,3,3,6636384607,4181,
35,2247,chatwheel,1001,9,132,6636384607,4181,
36,2268,chatwheel,1001,9,132,6636384607,4181,
37,2270,chatwheel,78001,8,131,6636384607,4181,
38,2272,chatwheel,78001,8,131,6636384607,4181,
39,2399,chatwheel,1004,9,132,6636384607,4181,
40,2399,chatwheel,1004,9,132,6636384607,4181,
41,2737,chatwheel,1005,9,132,6636384607,4181,
42,2737,chatwheel,1005,9,132,6636384607,4181,
43,2737,chatwheel,0,9,132,6636384607,4181,
44,2737,chatwheel,0,9,132,6636384607,4181,
45,2737,chatwheel,1004,9,132,6636384607,4181,
46,2752,chatwheel,1004,9,132,6636384607,4181,
47,2771,chatwheel,414,9,132,6636384607,4181,
48,2771,chat,gg,3,3,6636384607,4181,
49,2775,chatwheel,76,5,128,6636384607,4181,
50,2776,chatwheel,76,5,128,6636384607,4181,
51,2778,chatwheel,76,5,128,6636384607,4181,
52,2778,chatwheel,101002,5,128,6636384607,4181,
0,-79,chatwheel,86004,6,129,6636384316,3920,
1,104,chat,estqaba en llamada,7,130,6636384316,3920,
2,114,chat,habras aprovchado tus 5 mins,7,130,6636384316,3920,
3,197,chat,xd,7,130,6636384316,3920,
4,253,chat,xd,7,130,6636384316,3920,
5,254,chat,xd ?,3,3,6636384316,3920,
6,256,chat,xdd,7,130,6636384316,3920,
7,271,chat,anda base xd,7,130,6636384316,3920,
8,321,chatwheel,86001,6,129,6636384316,3920,
9,596,chatwheel,413,8,131,6636384316,3920,
10,599,chatwheel,86009,6,129,6636384316,3920,
11,828,chatwheel,414,8,131,6636384316,3920,
12,950,chatwheel,413,8,131,6636384316,3920,
13,957,chatwheel,10,4,4,6636384316,3920,
14,963,chatwheel,30001,4,4,6636384316,3920,
15,1111,chatwheel,413,8,131,6636384316,3920,
16,1113,chat,O.O,8,131,6636384316,3920,
17,1115,chat,RECOMIENDAME,8,131,6636384316,3920,
18,1115,chat,LOCO,8,131,6636384316,3920,
19,1115,chat,HAZLO,8,131,6636384316,3920,
20,1115,chat,POR TU BIEN,8,131,6636384316,3920,
21,1115,chat,GG,8,131,6636384316,3920,
22,1204,chat,EL LOKO,3,3,6636384316,3920,
23,1207,chat,XD,6,129,6636384316,3920,
24,1218,chat,ain,2,2,6636384316,3920,
25,1490,chatwheel,413,8,131,6636384316,3920,
26,1984,chatwheel,413,8,131,6636384316,3920,
27,2331,chatwheel,86008,6,129,6636384316,3920,
28,2332,chatwheel,86008,6,129,6636384316,3920,
29,2343,chat,xd?,7,130,6636384316,3920,
30,2348,chat,aea,5,128,6636384316,3920,
31,2348,chat,ez,8,131,6636384316,3920,
32,2349,chat,apestan,6,129,6636384316,3920,
0,-34,chatwheel,12,8,131,6636383710,5693,
1,-32,chatwheel,25001,8,131,6636383710,5693,
2,-11,chatwheel,7,8,131,6636383710,5693,
3,-11,chatwheel,7,8,131,6636383710,5693,
4,-2,chatwheel,7,8,131,6636383710,5693,
5,-1,chatwheel,3001,7,130,6636383710,5693,
6,12,chatwheel,25001,8,131,6636383710,5693,
7,12,chatwheel,25001,8,131,6636383710,5693,
8,26,chatwheel,71,9,132,6636383710,5693,
9,239,chatwheel,141019,7,130,6636383710,5693,
10,242,chatwheel,141078,9,132,6636383710,5693,
11,259,chatwheel,141078,9,132,6636383710,5693,
12,263,chatwheel,3001,7,130,6636383710,5693,
13,282,chatwheel,78,7,130,6636383710,5693,
14,307,chatwheel,71,7,130,6636383710,5693,
15,307,chatwheel,71,7,130,6636383710,5693,
16,351,chatwheel,141019,7,130,6636383710,5693,
17,381,chatwheel,231,8,131,6636383710,5693,
18,391,chatwheel,141078,9,132,6636383710,5693,
19,409,chatwheel,3001,7,130,6636383710,5693,
20,420,chatwheel,80001,1,1,6636383710,5693,
21,420,chatwheel,141019,7,130,6636383710,5693,
22,420,chatwheel,80001,1,1,6636383710,5693,
23,425,chatwheel,71,1,1,6636383710,5693,
24,426,chatwheel,3001,7,130,6636383710,5693,
25,430,chatwheel,231,8,131,6636383710,5693,
26,430,chatwheel,231,8,131,6636383710,5693,
27,436,chatwheel,54,7,130,6636383710,5693,
28,438,chatwheel,7,8,131,6636383710,5693,
29,438,chatwheel,7,8,131,6636383710,5693,
30,454,chatwheel,7,8,131,6636383710,5693,
31,464,chatwheel,141078,9,132,6636383710,5693,
32,478,chatwheel,71,6,129,6636383710,5693,
33,479,chatwheel,71,1,1,6636383710,5693,
34,518,chatwheel,2,6,129,6636383710,5693,
35,530,chatwheel,141019,7,130,6636383710,5693,
36,548,chatwheel,78,7,130,6636383710,5693,
37,556,chatwheel,7,8,131,6636383710,5693,
38,563,chatwheel,141078,9,132,6636383710,5693,
39,567,chatwheel,62,7,130,6636383710,5693,
40,571,chatwheel,71,4,4,6636383710,5693,
41,585,chatwheel,7,8,131,6636383710,5693,
42,613,chatwheel,7,1,1,6636383710,5693,
43,615,chatwheel,3001,7,130,6636383710,5693,
44,625,chatwheel,62,8,131,6636383710,5693,
45,641,chatwheel,141019,7,130,6636383710,5693,
46,647,chatwheel,231,8,131,6636383710,5693,
47,708,chatwheel,413,3,3,6636383710,5693,
48,725,chatwheel,3001,7,130,6636383710,5693,
49,732,chatwheel,21,6,129,6636383710,5693,
50,785,chatwheel,62,8,131,6636383710,5693,
51,790,chatwheel,0,1,1,6636383710,5693,
52,831,chatwheel,7,8,131,6636383710,5693,
53,837,chatwheel,2,7,130,6636383710,5693,
54,853,chatwheel,7,8,131,6636383710,5693,
55,890,chatwheel,107001,0,0,6636383710,5693,
56,894,chatwheel,141078,9,132,6636383710,5693,
57,944,chatwheel,80001,1,1,6636383710,5693,
58,944,chatwheel,80001,1,1,6636383710,5693,
59,944,chatwheel,231,8,131,6636383710,5693,
60,950,chatwheel,71,9,132,6636383710,5693,
61,984,chatwheel,141019,7,130,6636383710,5693,
62,1022,chatwheel,71,3,3,6636383710,5693,
63,1150,chatwheel,2,2,2,6636383710,5693,
64,1154,chatwheel,71,9,132,6636383710,5693,
65,1154,chatwheel,71,9,132,6636383710,5693,
66,1166,chatwheel,2,7,130,6636383710,5693,
67,1176,chatwheel,141078,9,132,6636383710,5693,
68,1176,chatwheel,141078,9,132,6636383710,5693,
69,1187,chatwheel,54,7,130,6636383710,5693,
70,1232,chatwheel,2,1,1,6636383710,5693,
71,1232,chatwheel,2,1,1,6636383710,5693,
72,1247,chatwheel,3001,7,130,6636383710,5693,
73,1278,chatwheel,7,8,131,6636383710,5693,
74,1330,chatwheel,1,3,3,6636383710,5693,
75,1346,chatwheel,8,3,3,6636383710,5693,
76,1380,chatwheel,7,8,131,6636383710,5693,
77,1397,chatwheel,71,9,132,6636383710,5693,
78,1398,chatwheel,71,9,132,6636383710,5693,
79,1416,chatwheel,25001,8,131,6636383710,5693,
80,1459,chatwheel,80001,1,1,6636383710,5693,
81,1460,chatwheel,80001,1,1,6636383710,5693,
82,1549,chatwheel,71,3,3,6636383710,5693,
83,1589,chatwheel,2,7,130,6636383710,5693,
84,1611,chatwheel,141078,9,132,6636383710,5693,
85,1612,chatwheel,141078,9,132,6636383710,5693,
86,1614,chatwheel,80001,1,1,6636383710,5693,
87,1614,chatwheel,80001,1,1,6636383710,5693,
88,1651,chatwheel,2,3,3,6636383710,5693,
89,1760,chatwheel,80001,1,1,6636383710,5693,
90,1760,chatwheel,80001,1,1,6636383710,5693,
91,1762,chat,Gg boys,5,128,6636383710,5693,
92,1763,chat,G lnext,5,128,6636383710,5693,
93,1763,chatwheel,7,1,1,6636383710,5693,
94,1764,chat,ggwp.,2,2,6636383710,5693,
0,-82,chatwheel,111002,9,132,6636669816,3493,
1,-40,chatwheel,11002,4,4,6636669816,3493,
2,6,chatwheel,0,9,132,6636669816,3493,
3,33,chatwheel,76,0,0,6636669816,3493,
4,80,chatwheel,0,9,132,6636669816,3493,
5,247,chatwheel,80,9,132,6636669816,3493,
6,288,chatwheel,75,2,2,6636669816,3493,
7,289,chatwheel,71,4,4,6636669816,3493,
8,326,chatwheel,71,4,4,6636669816,3493,
9,331,chatwheel,70,9,132,6636669816,3493,
10,354,chatwheel,62,9,132,6636669816,3493,
11,364,chatwheel,76,0,0,6636669816,3493,
12,374,chatwheel,71,8,131,6636669816,3493,
13,411,chatwheel,71,8,131,6636669816,3493,
14,427,chatwheel,80,9,132,6636669816,3493,
15,427,chatwheel,69,9,132,6636669816,3493,
16,436,chatwheel,71,4,4,6636669816,3493,
17,436,chatwheel,71,4,4,6636669816,3493,
18,440,chatwheel,71,1,1,6636669816,3493,
19,471,chatwheel,71,8,131,6636669816,3493,
20,471,chatwheel,71,8,131,6636669816,3493,
21,472,chatwheel,71,4,4,6636669816,3493,
22,472,chatwheel,71,4,4,6636669816,3493,
23,473,chatwheel,70,9,132,6636669816,3493,
24,550,chatwheel,76,0,0,6636669816,3493,
25,553,chatwheel,76,0,0,6636669816,3493,
26,553,chatwheel,111001,9,132,6636669816,3493,
27,669,chatwheel,70,9,132,6636669816,3493,
28,729,chatwheel,86001,1,1,6636669816,3493,
29,805,chatwheel,11001,4,4,6636669816,3493,
30,805,chatwheel,11001,4,4,6636669816,3493,
31,837,chatwheel,412,4,4,6636669816,3493,
32,838,chatwheel,414,4,4,6636669816,3493,
33,967,chatwheel,111001,9,132,6636669816,3493,
34,1243,chat,король таймингов,9,132,6636669816,3493,
35,1276,chatwheel,80,9,132,6636669816,3493,
36,1276,chatwheel,0,9,132,6636669816,3493,
37,1300,chatwheel,71,7,130,6636669816,3493,
38,1375,chatwheel,111001,9,132,6636669816,3493,
39,1454,chatwheel,70,9,132,6636669816,3493,
40,1494,chatwheel,75,2,2,6636669816,3493,
41,1529,chatwheel,111001,9,132,6636669816,3493,
42,1549,chatwheel,2,7,130,6636669816,3493,
43,1551,chatwheel,2,8,131,6636669816,3493,
44,1552,chatwheel,111001,9,132,6636669816,3493,
45,1679,chatwheel,0,9,132,6636669816,3493,
46,1693,chatwheel,111001,9,132,6636669816,3493,
47,2074,chat,сф,6,129,6636669816,3493,
48,2076,chat,успокойся,6,129,6636669816,3493,
49,2081,chat,у меня на тебя стоит,6,129,6636669816,3493,
50,2215,chatwheel,1,2,2,6636669816,3493,
51,2241,chatwheel,111001,9,132,6636669816,3493,
52,2241,chatwheel,111001,9,132,6636669816,3493,
53,2311,chat,как я ненавижу таких морфов,9,132,6636669816,3493,
54,2317,chat,пкм на поз и всё,9,132,6636669816,3493,
55,2347,chat,дайте,6,129,6636669816,3493,
56,2348,chat,рампагу,6,129,6636669816,3493,
57,2348,chatwheel,76,7,130,6636669816,3493,
58,2353,chat,соси ),3,3,6636669816,3493,
59,2357,chat,пошел нахуй),1,1,6636669816,3493,
60,2389,chatwheel,76,7,130,6636669816,3493,
61,2397,chatwheel,413,9,132,6636669816,3493,
62,2399,chatwheel,413,9,132,6636669816,3493,
63,2403,chatwheel,86003,1,1,6636669816,3493,
64,2403,chatwheel,86003,1,1,6636669816,3493,
0,-27,chatwheel,99001,2,2,6636669518,2425,
1,-26,chatwheel,0,0,0,6636669518,2425,
2,-25,chatwheel,135001,4,4,6636669518,2425,
3,-22,chatwheel,135001,4,4,6636669518,2425,
4,6,chatwheel,99001,2,2,6636669518,2425,
5,15,chatwheel,70,4,4,6636669518,2425,
6,15,chatwheel,30002,0,0,6636669518,2425,
7,98,chatwheel,0,7,130,6636669518,2425,
8,151,chatwheel,104001,8,131,6636669518,2425,
9,168,chatwheel,71,0,0,6636669518,2425,
10,168,chatwheel,71,0,0,6636669518,2425,
11,199,chatwheel,2,0,0,6636669518,2425,
12,263,chatwheel,71,1,1,6636669518,2425,
13,285,chatwheel,71,0,0,6636669518,2425,
14,285,chatwheel,71,0,0,6636669518,2425,
15,288,chatwheel,71,5,128,6636669518,2425,
16,300,chatwheel,7,2,2,6636669518,2425,
17,302,chatwheel,71,6,129,6636669518,2425,
18,302,chatwheel,71,6,129,6636669518,2425,
