,time,type,key,slot,player_slot,id,avg_mmr,unit
7,10,chatwheel,7,1,1,6629454407,3689,
8,17,chatwheel,99002,5,128,6629454407,3689,
9,20,chatwheel,64007,8,131,6629454407,3689,
10,23,chatwheel,64,5,128,6629454407,3689,
11,208,chatwheel,140949,2,2,6629454407,3689,
12,220,chatwheel,2,1,1,6629454407,3689,
13,233,chatwheel,71,4,4,6629454407,3689,
14,242,chatwheel,36003,9,132,6629454407,3689,
15,242,chatwheel,36002,9,132,6629454407,3689,
16,257,chatwheel,140949,2,2,6629454407,3689,
17,285,chatwheel,71,4,4,6629454407,3689,
18,297,chat,more focus mee noob,0,0,6629454407,3689,
19,311,chatwheel,140949,2,2,6629454407,3689,
20,321,chat,?,5,128,6629454407,3689,
21,364,chatwheel,71,8,131,6629454407,3689,
22,366,chatwheel,71,8,131,6629454407,3689,
23,387,chatwheel,71,9,132,6629454407,3689,
24,387,chatwheel,71,9,132,6629454407,3689,
25,389,chatwheel,71,9,132,6629454407,3689,
26,389,chatwheel,71,9,132,6629454407,3689,
27,407,chatwheel,99001,5,128,6629454407,3689,
28,409,chatwheel,140949,2,2,6629454407,3689,
29,414,chatwheel,7,1,1,6629454407,3689,
30,429,chatwheel,71,0,0,6629454407,3689,
31,430,chatwheel,71,0,0,6629454407,3689,
32,453,chatwheel,140947,2,2,6629454407,3689,
33,484,chatwheel,140949,2,2,6629454407,3689,
34,489,chatwheel,71,4,4,6629454407,3689,
35,490,chatwheel,71,4,4,6629454407,3689,
36,522,chatwheel,7,1,1,6629454407,3689,
37,523,chatwheel,140949,2,2,6629454407,3689,
38,533,chatwheel,7,1,1,6629454407,3689,
39,546,chatwheel,99001,5,128,6629454407,3689,
40,591,chatwheel,140949,2,2,6629454407,3689,
41,642,chatwheel,5,4,4,6629454407,3689,
42,642,chatwheel,5,4,4,6629454407,3689,
43,642,chatwheel,71,0,0,6629454407,3689,
44,642,chatwheel,71,0,0,6629454407,3689,
45,655,chatwheel,414,2,2,6629454407,3689,
46,659,chatwheel,71,0,0,6629454407,3689,
47,680,chatwheel,99001,5,128,6629454407,3689,
48,694,chatwheel,140949,2,2,6629454407,3689,
49,747,chatwheel,71,7,130,6629454407,3689,
50,757,chatwheel,2,3,3,6629454407,3689,
51,758,chatwheel,71,6,129,6629454407,3689,
52,766,chatwheel,99001,5,128,6629454407,3689,
53,767,chatwheel,140949,2,2,6629454407,3689,
54,804,chatwheel,99001,5,128,6629454407,3689,
55,805,chat,just end it mid,8,131,6629454407,3689,
56,821,chatwheel,414,2,2,6629454407,3689,
57,858,chatwheel,99001,5,128,6629454407,3689,
58,959,chatwheel,5,4,4,6629454407,3689,
59,961,chatwheel,5,4,4,6629454407,3689,
60,962,chatwheel,140948,2,2,6629454407,3689,
61,992,chatwheel,99001,5,128,6629454407,3689,
62,1033,chatwheel,140949,2,2,6629454407,3689,
63,1036,chatwheel,140944,2,2,6629454407,3689,
64,1058,chat,Xd,0,0,6629454407,3689,
65,1063,chat,kk,0,0,6629454407,3689,
66,1116,chatwheel,99001,5,128,6629454407,3689,
67,1117,chatwheel,140949,2,2,6629454407,3689,
68,1133,chatwheel,7,1,1,6629454407,3689,
69,1194,chatwheel,71,7,130,6629454407,3689,
70,1249,chatwheel,99001,5,128,6629454407,3689,
71,1252,chatwheel,140949,2,2,6629454407,3689,
72,1296,chat,im smurfing in 1k? or what,4,4,6629454407,3689,
73,1312,chatwheel,140948,2,2,6629454407,3689,
74,1328,chatwheel,140949,2,2,6629454407,3689,
75,1330,chatwheel,99001,5,128,6629454407,3689,
76,1368,chatwheel,99001,5,128,6629454407,3689,
77,1419,chatwheel,99001,5,128,6629454407,3689,
78,1468,chatwheel,99001,5,128,6629454407,3689,
79,1480,chatwheel,140949,2,2,6629454407,3689,
80,1481,chatwheel,99001,5,128,6629454407,3689,
81,1516,chatwheel,99001,5,128,6629454407,3689,
82,1519,chat,ezzzz ,0,0,6629454407,3689,
83,1519,chat,noob,0,0,6629454407,3689,
84,1519,chat,come here,4,4,6629454407,3689,
85,1524,chat,at least im not peruvian,5,128,6629454407,3689,
86,1528,chatwheel,140949,2,2,6629454407,3689,
87,1531,chat,Ezzzzzzz your anus,0,0,6629454407,3689,
88,1540,chat,no you're anus,5,128,6629454407,3689,
89,1554,chat,ñami ñami you anus,0,0,6629454407,3689,
90,1556,chat,:3 ,0,0,6629454407,3689,
91,1575,chat,whos fault,4,4,6629454407,3689,
92,1582,chat,gg,2,2,6629454407,3689,
93,1584,chatwheel,140949,2,2,6629454407,3689,
94,1607,chatwheel,76,3,3,6629454407,3689,
95,1609,chatwheel,99001,5,128,6629454407,3689,
96,1610,chatwheel,99002,5,128,6629454407,3689,
97,1611,chat,Xd,0,0,6629454407,3689,
98,1612,chat,xd,0,0,6629454407,3689,
99,1614,chatwheel,76,5,128,6629454407,3689,
100,1615,chatwheel,76,5,128,6629454407,3689,
0,-46,chatwheel,71,2,2,6629453713,3006,
1,16,chatwheel,44001,2,2,6629453713,3006,
2,88,chatwheel,44001,2,2,6629453713,3006,
3,169,chatwheel,44001,2,2,6629453713,3006,
4,271,chatwheel,44001,2,2,6629453713,3006,
5,275,chatwheel,44001,2,2,6629453713,3006,
6,329,chatwheel,71,0,0,6629453713,3006,
7,331,chatwheel,71,4,4,6629453713,3006,
8,345,chatwheel,19,1,1,6629453713,3006,
9,345,chatwheel,71,8,131,6629453713,3006,
10,345,chatwheel,71,8,131,6629453713,3006,
11,347,chatwheel,19,1,1,6629453713,3006,
12,349,chatwheel,1,1,1,6629453713,3006,
13,373,chatwheel,71,1,1,6629453713,3006,
14,445,chatwheel,71,1,1,6629453713,3006,
15,445,chatwheel,71,1,1,6629453713,3006,
16,454,chatwheel,71,1,1,6629453713,3006,
17,455,chatwheel,44001,2,2,6629453713,3006,
18,549,chatwheel,71,1,1,6629453713,3006,
19,555,chatwheel,71,1,1,6629453713,3006,
20,555,chatwheel,71,1,1,6629453713,3006,
21,596,chatwheel,412,4,4,6629453713,3006,
22,608,chatwheel,71,2,2,6629453713,3006,
23,608,chatwheel,71,2,2,6629453713,3006,
24,614,chatwheel,71,1,1,6629453713,3006,
25,690,chatwheel,71,1,1,6629453713,3006,
26,690,chatwheel,71,1,1,6629453713,3006,
27,1249,chatwheel,44001,2,2,6629453713,3006,
28,1296,chatwheel,44001,2,2,6629453713,3006,
29,1507,chat,takes 3,6,129,6629453713,3006,
30,1529,chatwheel,71,4,4,6629453713,3006,
31,1529,chatwheel,71,4,4,6629453713,3006,
32,1566,chatwheel,71,4,4,6629453713,3006,
33,1665,chatwheel,44001,2,2,6629453713,3006,
34,1668,chat,this,4,4,6629453713,3006,
35,1668,chat,fycking,4,4,6629453713,3006,
36,1668,chat,HAHAHA,8,131,6629453713,3006,
37,1668,chat,best ,4,4,6629453713,3006,
38,1670,chat,iq,4,4,6629453713,3006,
39,1676,chat,nice save,3,3,6629453713,3006,
40,1680,chat,haha,0,0,6629453713,3006,
41,1682,chatwheel,44001,2,2,6629453713,3006,
42,1693,chatwheel,40002,1,1,6629453713,3006,
43,2108,chatwheel,71,4,4,6629453713,3006,
44,2571,chat,idiot,4,4,6629453713,3006,
45,2631,chat,Ea,3,3,6629453713,3006,
46,2633,chat,Ez,3,3,6629453713,3006,
47,2653,chatwheel,40001,1,1,6629453713,3006,
48,2654,chatwheel,75,1,1,6629453713,3006,
0,-101,chat,sorry lag,1,1,6629453408,3222,
1,-46,chatwheel,59001,7,130,6629453408,3222,
2,15,chatwheel,91,0,0,6629453408,3222,
3,504,chatwheel,71,0,0,6629453408,3222,
4,544,chatwheel,71,6,129,6629453408,3222,
5,554,chatwheel,71,7,130,6629453408,3222,
6,709,chatwheel,71,8,131,6629453408,3222,
7,709,chatwheel,71,8,131,6629453408,3222,
8,1006,chatwheel,45001,8,131,6629453408,3222,
9,1008,chatwheel,59001,7,130,6629453408,3222,
10,1091,chatwheel,45002,8,131,6629453408,3222,
11,1091,chatwheel,45001,8,131,6629453408,3222,
12,1391,chatwheel,45001,8,131,6629453408,3222,
13,1937,chatwheel,59002,7,130,6629453408,3222,
14,1966,chatwheel,90,7,130,6629453408,3222,
15,2008,chatwheel,259,7,130,6629453408,3222,
16,2017,chatwheel,400022,7,130,6629453408,3222,
17,2049,chatwheel,45001,8,131,6629453408,3222,
18,2119,chatwheel,400022,7,130,6629453408,3222,
19,2121,chatwheel,45001,8,131,6629453408,3222,
20,2192,chat,tip him for rampage,1,1,6629453408,3222,
21,2202,chat,rip,1,1,6629453408,3222,
22,2208,chatwheel,400001,7,130,6629453408,3222,
23,2216,chatwheel,76,1,1,6629453408,3222,
24,2216,chatwheel,76,1,1,6629453408,3222,
25,2221,chat,Gg,5,128,6629453408,3222,
26,2224,chat,gg tp everyone but pugna,0,0,6629453408,3222,
0,115,chatwheel,7,6,129,6629453315,5473,
1,160,chatwheel,7,6,129,6629453315,5473,
2,318,chatwheel,7,1,1,6629453315,5473,
3,374,chatwheel,2,6,129,6629453315,5473,
4,376,chatwheel,2,6,129,6629453315,5473,
5,383,chatwheel,71,1,1,6629453315,5473,
6,444,chatwheel,71,7,130,6629453315,5473,
7,444,chatwheel,71,7,130,6629453315,5473,
8,593,chatwheel,71,7,130,6629453315,5473,
9,593,chatwheel,71,7,130,6629453315,5473,
10,718,chatwheel,62,4,4,6629453315,5473,
11,721,chatwheel,76,1,1,6629453315,5473,
12,999,chatwheel,7,6,129,6629453315,5473,
13,1016,chat,"how can u silence me, when i already dismember u?",4,4,6629453315,5473,
14,1024,chat,hack,5,128,6629453315,5473,
15,1037,chatwheel,61,4,4,6629453315,5473,
16,1167,chatwheel,6,5,128,6629453315,5473,
17,1201,chatwheel,71,6,129,6629453315,5473,
18,1236,chatwheel,69,6,129,6629453315,5473,
19,1310,chatwheel,71,7,130,6629453315,5473,
20,1408,chatwheel,6,5,128,6629453315,5473,
21,1435,chat,почему они там несчадно фидят?),3,3,6629453315,5473,
22,1621,chatwheel,135001,9,132,6629453315,5473,
23,1730,chat,noob,0,0,6629453315,5473,
24,1821,chat,gg wp,8,131,6629453315,5473,
25,1823,chatwheel,76,6,129,6629453315,5473,
26,1825,chat,rerpot hc and pos,2,2,6629453315,5473,
0,-29,chatwheel,71,9,132,6629559018,2385,
1,-29,chatwheel,71,9,132,6629559018,2385,
2,2,chatwheel,46001,2,2,6629559018,2385,
3,214,chat,benta mo na lang ako,7,130,6629559018,2385,
4,353,chatwheel,2,5,128,6629559018,2385,
5,398,chatwheel,71,3,3,6629559018,2385,
6,398,chatwheel,71,3,3,6629559018,2385,
7,620,chat,-ping,5,128,6629559018,2385,
8,781,chat,qop new meta?,9,132,6629559018,2385,
9,781,chat,vanguard?,9,132,6629559018,2385,
10,829,chatwheel,2,6,129,6629559018,2385,
11,853,chat,fk qop buy vanguard,9,132,6629559018,2385,
12,906,chatwheel,71,8,131,6629559018,2385,
13,906,chatwheel,71,8,131,6629559018,2385,
14,909,chatwheel,2,6,129,6629559018,2385,
15,1059,chatwheel,2,6,129,6629559018,2385,
16,1332,chatwheel,71,8,131,6629559018,2385,
17,1332,chatwheel,71,8,131,6629559018,2385,
18,1391,chatwheel,1,5,128,6629559018,2385,
19,1551,chat,can we deward base ?,5,128,6629559018,2385,
20,1601,chatwheel,46001,2,2,6629559018,2385,
21,1601,chatwheel,46001,2,2,6629559018,2385,
22,1625,chatwheel,71,8,131,6629559018,2385,
23,1848,chatwheel,165,2,2,6629559018,2385,
24,1848,chatwheel,165,2,2,6629559018,2385,
25,2339,chatwheel,1,5,128,6629559018,2385,
26,2572,chatwheel,10,5,128,6629559018,2385,
27,2578,chatwheel,1,5,128,6629559018,2385,
28,2600,chatwheel,7,5,128,6629559018,2385,
29,2636,chatwheel,71,1,1,6629559018,2385,
30,2733,chat,-poing,5,128,6629559018,2385,
31,2775,chatwheel,2,6,129,6629559018,2385,
32,2869,chatwheel,71,0,0,6629559018,2385,
33,2869,chatwheel,71,0,0,6629559018,2385,
34,3044,chat,nice tiny,1,1,6629559018,2385,
35,3056,chat,gg,2,2,6629559018,2385,
36,3057,chat,qop offlane,9,132,6629559018,2385,
37,3059,chat,??,1,1,6629559018,2385,
38,3059,chat,any last words?,1,1,6629559018,2385,
39,3059,chat,HAHA,6,129,6629559018,2385,
40,3059,chat,ez,4,4,6629559018,2385,
41,3059,chat,jakiro bark till death ,5,128,6629559018,2385,
42,3059,chat,fucking feeder,5,128,6629559018,2385,
43,3063,chat,bb more AM,5,128,6629559018,2385,
44,3064,chatwheel,76,3,3,6629559018,2385,
45,3064,chat,says the useless pick offlane,9,132,6629559018,2385,
0,183,chatwheel,7,6,129,6629558713,5079,
1,342,chatwheel,66,6,129,6629558713,5079,
2,428,chatwheel,66,7,130,6629558713,5079,
3,430,chatwheel,63,7,130,6629558713,5079,
4,485,chatwheel,71,4,4,6629558713,5079,
5,485,chatwheel,71,4,4,6629558713,5079,
6,505,chatwheel,7,6,129,6629558713,5079,
7,867,chatwheel,22001,3,3,6629558713,5079,
8,869,chatwheel,21001,2,2,6629558713,5079,
9,949,chatwheel,71,4,4,6629558713,5079,
10,1146,chatwheel,2,8,131,6629558713,5079,
11,1148,chatwheel,2,8,131,6629558713,5079,
12,1260,chatwheel,2,7,130,6629558713,5079,
13,1387,chatwheel,2,7,130,6629558713,5079,
14,1953,chatwheel,71,4,4,6629558713,5079,
15,1972,chatwheel,7,6,129,6629558713,5079,
16,2140,chatwheel,0,6,129,6629558713,5079,
17,2256,chatwheel,0,6,129,6629558713,5079,
18,2309,chatwheel,2,8,131,6629558713,5079,
19,2462,chatwheel,22001,3,3,6629558713,5079,
20,2465,chatwheel,21001,2,2,6629558713,5079,
21,2468,chatwheel,21004,2,2,6629558713,5079,
22,2472,chatwheel,7002,6,129,6629558713,5079,
23,2520,chatwheel,66,6,129,6629558713,5079,
24,2532,chatwheel,7004,6,129,6629558713,5079,
25,2765,chatwheel,76,7,130,6629558713,5079,
26,2768,chatwheel,27003,7,130,6629558713,5079,
0,-213,chatwheel,80,6,129,6629558616,4572,
1,-142,chatwheel,76,3,3,6629558616,4572,
2,-135,chat,сынище шлюхи,9,132,6629558616,4572,
3,-56,chat,ЛЮБОВЬ И ДОБРОТА: СЫНИЩЕ ШЛЮХИ,6,129,6629558616,4572,
4,-51,chatwheel,64003,6,129,6629558616,4572,
5,-50,chat,не ну а хули,9,132,6629558616,4572,
6,-45,chatwheel,64001,6,129,6629558616,4572,
7,-45,chat,он всех героев перебанил,9,132,6629558616,4572,
8,-41,chat,+,0,0,6629558616,4572,
9,-41,chat,чертила,9,132,6629558616,4572,
10,-37,chatwheel,64003,6,129,6629558616,4572,
11,-35,chatwheel,76,5,128,6629558616,4572,
12,-30,chatwheel,71,7,130,6629558616,4572,
13,-23,chat,сидит дура с овервульфом,9,132,6629558616,4572,
14,-16,chat,долбоеб,0,0,6629558616,4572,
15,-14,chat,что ты несешь,0,0,6629558616,4572,
16,-12,chat,сам такой,9,132,6629558616,4572,
17,-9,chat,уебище,9,132,6629558616,4572,
18,-6,chatwheel,7,4,4,6629558616,4572,
19,31,chatwheel,62,6,129,6629558616,4572,
20,32,chatwheel,35002,9,132,6629558616,4572,
21,34,chatwheel,64001,6,129,6629558616,4572,
22,72,chatwheel,76,3,3,6629558616,4572,
23,83,chatwheel,35003,9,132,6629558616,4572,
24,85,chatwheel,413,6,129,6629558616,4572,
25,87,chatwheel,35003,9,132,6629558616,4572,
26,89,chatwheel,414,3,3,6629558616,4572,
27,91,chatwheel,414,6,129,6629558616,4572,
28,125,chatwheel,62,4,4,6629558616,4572,
29,195,chatwheel,71,4,4,6629558616,4572,
30,196,chatwheel,72,4,4,6629558616,4572,
31,211,chatwheel,413,2,2,6629558616,4572,
32,212,chatwheel,76,5,128,6629558616,4572,
33,213,chatwheel,35002,9,132,6629558616,4572,
34,213,chat,ЧВ,5,128,6629558616,4572,
35,214,chatwheel,35003,9,132,6629558616,4572,
36,216,chat,2 мисса,5,128,6629558616,4572,
37,218,chat,сын бляди,5,128,6629558616,4572,
38,236,chat,на базу,5,128,6629558616,4572,
39,247,chatwheel,414,3,3,6629558616,4572,
40,260,chatwheel,35003,9,132,6629558616,4572,
41,262,chatwheel,413,6,129,6629558616,4572,
42,264,chatwheel,413,2,2,6629558616,4572,
43,265,chatwheel,413,6,129,6629558616,4572,
44,276,chatwheel,80,4,4,6629558616,4572,
45,309,chatwheel,35003,9,132,6629558616,4572,
46,310,chatwheel,71,4,4,6629558616,4572,
47,367,chatwheel,71,4,4,6629558616,4572,
48,370,chatwheel,71,4,4,6629558616,4572,
49,382,chatwheel,35002,9,132,6629558616,4572,
50,403,chatwheel,71,6,129,6629558616,4572,
51,403,chatwheel,71,6,129,6629558616,4572,
52,415,chatwheel,7,4,4,6629558616,4572,
53,416,chatwheel,69,6,129,6629558616,4572,
54,427,chatwheel,39003,5,128,6629558616,4572,
55,428,chatwheel,39001,5,128,6629558616,4572,
56,429,chatwheel,413,6,129,6629558616,4572,
57,435,chatwheel,39001,5,128,6629558616,4572,
58,443,chatwheel,71,3,3,6629558616,4572,
59,444,chatwheel,71,3,3,6629558616,4572,
60,506,chatwheel,7,4,4,6629558616,4572,
61,509,chatwheel,71,6,129,6629558616,4572,
62,509,chatwheel,71,6,129,6629558616,4572,
63,510,chat,(,0,0,6629558616,4572,
64,513,chatwheel,7,4,4,6629558616,4572,
65,555,chatwheel,76,3,3,6629558616,4572,
66,556,chatwheel,35003,9,132,6629558616,4572,
67,567,chatwheel,71,6,129,6629558616,4572,
68,567,chatwheel,71,6,129,6629558616,4572,
69,576,chatwheel,64002,6,129,6629558616,4572,
70,583,chatwheel,414,3,3,6629558616,4572,
71,586,chatwheel,64001,6,129,6629558616,4572,
72,601,chatwheel,109001,0,0,6629558616,4572,
73,603,chatwheel,7,4,4,6629558616,4572,
74,660,chatwheel,76,3,3,6629558616,4572,
75,730,chatwheel,132,6,129,6629558616,4572,
76,785,chatwheel,414,3,3,6629558616,4572,
77,786,chatwheel,76,5,128,6629558616,4572,
78,786,chatwheel,413,2,2,6629558616,4572,
79,787,chatwheel,413,6,129,6629558616,4572,
80,788,chatwheel,413,6,129,6629558616,4572,
81,789,chatwheel,413,3,3,6629558616,4572,
82,877,chatwheel,35001,9,132,6629558616,4572,
83,879,chatwheel,7,0,0,6629558616,4572,
84,889,chatwheel,35001,9,132,6629558616,4572,
85,890,chatwheel,413,6,129,6629558616,4572,
86,898,chatwheel,414,3,3,6629558616,4572,
87,899,chatwheel,414,6,129,6629558616,4572,
88,908,chat,челы все окей я не сгорел,5,128,6629558616,4572,
89,911,chat,вы зря стараетесь,5,128,6629558616,4572,
90,912,chatwheel,413,2,2,6629558616,4572,
91,926,chatwheel,22002,2,2,6629558616,4572,
92,927,chatwheel,132,2,2,6629558616,4572,
93,941,chatwheel,231,0,0,6629558616,4572,
94,952,chatwheel,109002,0,0,6629558616,4572,
95,1002,chatwheel,413,2,2,6629558616,4572,
96,1002,chatwheel,5001,4,4,6629558616,4572,
97,1002,chatwheel,5001,4,4,6629558616,4572,
98,1037,chatwheel,76,3,3,6629558616,4572,
99,1052,chatwheel,5001,4,4,6629558616,4572,
100,1052,chatwheel,5001,4,4,6629558616,4572,
101,1090,chatwheel,76,6,129,6629558616,4572,
102,1116,chat,end mid,5,128,6629558616,4572,
103,1121,chatwheel,76,3,3,6629558616,4572,
104,1135,chat,снеси на тб,5,128,6629558616,4572,
105,1136,chat,мы афк,5,128,6629558616,4572,
106,1138,chat,в прошлой чел фф написал трахнул меня,2,2,6629558616,4572,
107,1139,chatwheel,71,3,3,6629558616,4572,
108,1139,chatwheel,71,3,3,6629558616,4572,
109,1141,chat,и еще 30 мин играли,2,2,6629558616,4572,
110,1151,chatwheel,109002,0,0,6629558616,4572,
111,1154,chat,ну смотрите,5,128,6629558616,4572,
112,1155,chat,значит и тут еще 30 играем,6,129,6629558616,4572,
113,1155,chat,сами,5,128,6629558616,4572,
114,1201,chatwheel,76,3,3,6629558616,4572,
115,1211,chat,за 4 побегаю,1,1,6629558616,4572,
116,1250,chatwheel,76,3,3,6629558616,4572,
117,1257,chatwheel,414,3,3,6629558616,4572,
118,1264,chatwheel,2,2,2,6629558616,4572,
119,1278,chatwheel,109002,0,0,6629558616,4572,
120,1278,chat,говоришь челам,5,128,6629558616,4572,
121,1280,chat,сломайте,5,128,6629558616,4572,
122,1281,chat,идут,5,128,6629558616,4572,
123,1283,chat,Убивать,5,128,6629558616,4572,
124,1284,chat,",,,",5,128,6629558616,4572,
125,1292,chat,у меня тб не ломает,1,1,6629558616,4572,
126,1294,chat,че я сделаю,1,1,6629558616,4572,
127,1303,chat,ахоой,2,2,6629558616,4572,
128,1325,chatwheel,414,3,3,6629558616,4572,
129,1325,chat,норм на ковпе афк встал,2,2,6629558616,4572,
130,1336,chat,ты походу с нулевой в сносите режиме катаешь,2,2,6629558616,4572,
131,1342,chat,+,6,129,6629558616,4572,
132,1353,chat,?,5,128,6629558616,4572,
133,1355,chat,что ты несешь,5,128,6629558616,4572,
134,1359,chatwheel,64001,6,129,6629558616,4572,
135,1364,chat,Бодян вынь снюсь играй в доту,3,3,6629558616,4572,
136,1368,chatwheel,71,6,129,6629558616,4572,
137,1369,chatwheel,71,6,129,6629558616,4572,
138,1396,chat,в топе крипы барак бьют ты 3 жмешь,2,2,6629558616,4572,
139,1405,chat,ты не идешь пушить,5,128,6629558616,4572,
140,1410,chat,вы дефаете,4,4,6629558616,4572,
141,1411,chat,клоун,4,4,6629558616,4572,
142,1411,chat,мне на них смотреть,5,128,6629558616,4572,
143,1413,chat,или что,5,128,6629558616,4572,
144,1417,chat,вы 4vs5,5,128,6629558616,4572,
145,1419,chat,не можете,5,128,6629558616,4572,
146,1420,chat,да ты же хочешь проиграть побыстрее,2,2,6629558616,4572,
147,1421,chat,заэндить ?,5,128,6629558616,4572,
148,1425,chat,нахуй бьешь крипов которые барак ломают,2,2,6629558616,4572,
149,1447,chat,у чела все шансы игру выиграть он чатится с вами,6,129,6629558616,4572,
150,1448,chat,хех,6,129,6629558616,4572,
151,1449,chatwheel,413,6,129,6629558616,4572,
152,1454,chatwheel,76,3,3,6629558616,4572,
153,1456,chat,),0,0,6629558616,4572,
154,1477,chatwheel,414,3,3,6629558616,4572,
155,1479,chatwheel,414,6,129,6629558616,4572,
156,1481,chatwheel,22004,2,2,6629558616,4572,
157,1483,chatwheel,22004,2,2,6629558616,4572,
158,1509,chatwheel,414,3,3,6629558616,4572,
159,1525,chatwheel,76,3,3,6629558616,4572,
160,1531,chat,шансы одназначно есть,5,128,6629558616,4572,
161,1557,chat,сынишка на квопе,6,129,6629558616,4572,
162,1561,chat,gg),6,129,6629558616,4572,
163,1586,chat,),5,128,6629558616,4572,
164,1588,chatwheel,413,2,2,6629558616,4572,
