match_id,compound_score,n_chat_messages,avg_mmr,match_id,label
20986,2.4606,27,3498.632389813524,20986,pos
20987,0.4237,18,3258.484971304092,20987,pos
20988,0.77,8,3649.201823460286,20988,pos
20991,0.956,12,3236.0785465021613,20991,pos
20993,0.47699999999999987,7,3526.140429482424,20993,pos
20994,3.4562999999999997,37,3485.339104101745,20994,pos
20995,-1.8092,38,3421.160283882628,20995,neg
20998,0.76,10,2796.0144062639924,20998,pos
20999,0.8595,29,3328.093685959807,20999,pos
21004,2.7620999999999998,29,3616.637696457163,21004,pos
21016,3.4121,28,3565.7532982979383,21016,pos
21020,1.4481,18,3498.730650916239,21020,pos
21021,0.9738,9,3377.024312929286,21021,pos
21023,2.276,10,3414.2430376290345,21023,pos
21024,1.6257,9,3435.994288017864,21024,pos
21025,1.0947,22,3120.7259349118644,21025,pos
21026,1.6878000000000002,39,3433.1420376454635,21026,pos
21028,0.16799999999999998,10,3127.827258834433,21028,pos
21029,2.8647,6,3518.079456361309,21029,pos
21030,0.27390000000000003,4,3559.5913402980414,21030,pos
21033,0.6618999999999999,6,2757.8035780794685,21033,pos
21037,1.8728,23,3625.841693221161,21037,pos
21039,-0.9617,13,3542.4684293970267,21039,neg
21040,1.2838,3,3653.024339874602,21040,pos
21041,-0.1411,13,3117.681865906469,21041,neg
21042,0.9878,3,3492.61517838888,21042,pos
21047,2.3069,9,3270.690574327344,21047,pos
21048,0.20970000000000005,11,3392.7269758649154,21048,pos
21051,0.2747,11,3611.7724433063854,21051,pos
21055,0.592,4,3322.857678895833,21055,pos
21056,0.7765,50,3204.5460694853323,21056,pos
21059,0.122,10,3507.303450913093,21059,pos
21061,1.8316999999999999,16,3211.5213268584434,21061,pos
21065,-1.5278,7,3512.194659299946,21065,neg
21066,2.2969,23,3093.3051435429625,21066,pos
21070,2.5945,12,3625.5682802693714,21070,pos
21071,0.9209,13,3537.0289929460714,21071,pos
21075,1.2446,19,3278.2736527402144,21075,pos
21077,1.5983,5,3091.7981286972945,21077,pos
21078,1.7961999999999998,16,3325.5516334210006,21078,pos
21079,3.78,22,3570.9914182798184,21079,pos
21085,11.5939,106,3604.480701258951,21085,pos
21087,3.0791999999999997,28,3551.572208094585,21087,pos
21089,0.19379999999999997,5,3257.6935268681145,21089,pos
21092,1.7625,11,3260.857957783716,21092,pos
21099,1.3359,5,3421.8837745899364,21099,pos
21100,-0.09300000000000014,18,3135.868363271404,21100,neg
21113,0.3895,11,3535.953562568013,21113,pos
21116,3.2893999999999997,19,2880.4576974270444,21116,pos
21119,1.1542999999999999,20,3596.729159868485,21119,pos
21121,0.9242,7,3467.646781116121,21121,pos
21122,2.5054,23,3263.340211289453,21122,pos
21130,0.8038,9,3634.0014687688345,21130,pos
21131,1.2801,11,3397.30891165964,21131,pos
21138,0.9048,3,3166.8673747444664,21138,pos
21147,0.5114000000000001,7,3654.4027586512607,21147,pos
21166,4.9758,53,3566.537441715992,21166,pos
23525,-0.20319999999999994,31,3511.0652400358176,23525,neg
23554,0.11509999999999998,25,3492.304214512352,23554,pos
23557,2.9524999999999997,9,3511.082519399927,23557,pos
23564,3.9497999999999998,14,3522.6747935003264,23564,pos
23574,2.9291,10,3589.133884823391,23574,pos
23579,-2.8943000000000003,45,3496.64431683764,23579,neg
23580,2.668799999999999,109,3489.6445712906057,23580,pos
23585,-0.7222,17,3656.1244058862094,23585,neg
23589,2.9078,16,3593.1636078516344,23589,pos
23593,2.5147,19,3416.7853546338206,23593,pos
23600,2.4034999999999997,8,3495.122059169737,23600,pos
23602,1.2698,7,3360.508975618606,23602,pos
23603,0.5312999999999999,36,3091.825062598196,23603,pos
23604,0.32389999999999997,7,3616.9002141184255,23604,pos
23606,1.5641999999999998,12,3527.2150248136963,23606,pos
23612,2.6604,29,3569.0617116612884,23612,pos
23613,3.3973,39,3010.662348560709,23613,pos
23614,4.0819,71,3161.9274839264594,23614,pos
23615,6.4252,19,3622.137244640701,23615,pos
23616,4.4005,36,3407.9127199002005,23616,pos
23618,5.4277999999999995,32,3413.673515819807,23618,pos
23620,1.3893,27,3200.7017918785364,23620,pos
23623,-1.6192,20,3291.593285550137,23623,neg
23628,2.8070999999999997,38,3519.1951672375717,23628,pos
23629,4.2118,35,3166.887104164477,23629,pos
23637,1.4139,24,3622.349471276649,23637,pos
23638,1.0341999999999998,20,3099.060565079531,23638,pos
23641,0.296,5,3626.065218890856,23641,pos
23644,3.1685,13,3050.3369124270966,23644,pos
23646,3.4989,21,3509.4571353842634,23646,pos
23653,1.6244,6,3321.755780152334,23653,pos
23654,2.4952,12,3650.480547980178,23654,pos
23656,-5.9132,40,3505.851433100705,23656,neg
23665,2.8813999999999997,27,3552.0083367745374,23665,pos
23670,2.2508999999999997,9,3602.4330479120463,23670,pos
23674,-17.679100000000002,130,2936.327534650473,23674,neg
23676,-1.0585,86,3057.799153918766,23676,neg
23677,2.8251999999999997,23,3299.135802294681,23677,pos
23679,0.7865,8,3389.654338400954,23679,pos
23680,0.8996999999999999,7,2969.7092699830832,23680,pos
23685,7.5383000000000004,82,3505.9700179755123,23685,pos
23686,1.8659,27,3637.210914101821,23686,pos
23691,4.8995,34,3432.93254301826,23691,pos
23695,2.3355,32,2867.353333559783,23695,pos
23696,1.3697,70,3555.7688751149967,23696,pos
23699,1.6193999999999997,117,3417.7621850953874,23699,pos
23700,2.0032,13,3029.626803125129,23700,pos
23702,-0.19069999999999998,8,3537.175555734261,23702,neg
23711,1.5748,13,3349.2848169476856,23711,pos
23718,-0.8512000000000002,24,3301.939629183484,23718,neg
23719,0.0,3,3564.848834400624,23719,neu
23721,0.0676,10,3506.898082678012,23721,pos
23723,-2.0277,15,3614.318498219463,23723,neg
23726,0.5024000000000001,8,3569.156684513223,23726,pos
23727,1.9632,9,3051.539995942824,23727,pos
23729,-0.8605999999999999,11,3604.749678161355,23729,neg
23732,0.5600999999999999,13,3501.8127629732367,23732,pos
23733,3.9158,39,3489.4272795149523,23733,pos
23734,0.9317999999999999,12,3407.0850046850524,23734,pos
23745,1.4754,24,3233.710104510181,23745,pos
23747,1.8859999999999997,11,3603.533628324005,23747,pos
23751,0.042800000000000005,26,3511.0870665405955,23751,neu
23760,1.5082999999999998,38,3553.4063461464384,23760,pos
23772,-0.15389999999999993,48,2867.6483043594235,23772,neg
23776,2.7668999999999997,32,3148.6278283551223,23776,pos
23777,4.8149999999999995,24,2980.2736335796194,23777,pos
23779,1.8794,9,3491.582722836157,23779,pos
23783,-1.1881000000000002,23,3655.119425219085,23783,neg
23837,2.2819000000000003,6,3552.3006220982093,23837,pos
26263,4.294,38,3580.309665550654,26263,pos
26297,2.1915999999999998,29,3573.279558834935,26297,pos
26309,1.3281999999999998,11,3545.0731907750082,26309,pos
26310,7.2153,51,3656.6597627431634,26310,pos
26316,2.6925999999999997,18,3550.8785467975704,26316,pos
26322,0.592,3,3297.80808365526,26322,pos
26338,0.6856,10,3286.128628255563,26338,pos
26340,0.3659,14,3323.6786821587843,26340,pos
26341,4.8106,19,3403.244449883028,26341,pos
26343,7.8941,44,3425.927174205867,26343,pos
26348,-0.21269999999999994,11,3306.540186299704,26348,neg
26358,-0.5688000000000001,80,2612.9331088679623,26358,neg
26360,0.0,1,2956.9734540053432,26360,neu
26361,1.6063,10,3537.999936605309,26361,pos
26362,2.3602,10,3304.1952986104125,26362,pos
26363,1.8276,29,3449.132703793503,26363,pos
26364,2.7286,19,2978.1330234564657,26364,pos
26367,3.9551,24,2965.54000567316,26367,pos
26368,-1.7048,7,3444.0177707043754,26368,neg
26369,0.09909999999999997,6,3248.1231429299546,26369,pos
26373,2.8024,20,3601.6101994563314,26373,pos
26378,-0.06640000000000013,8,3372.113125628569,26378,neg
26382,0.0,1,3650.971453681133,26382,neu
26383,2.2717,44,3599.183236648107,26383,pos
26384,0.8457999999999999,6,3458.160940612557,26384,pos
26389,1.2598,8,3140.2525633010505,26389,pos
26396,0.6319999999999999,10,3583.8615201765824,26396,pos
26397,0.4739,3,2750.271337560697,26397,pos
26400,-0.13870000000000005,14,3647.93319543284,26400,neg
26406,0.8502999999999998,31,2794.907436353701,26406,pos
26410,0.9466999999999999,15,3254.466846295798,26410,pos
26414,-0.07340000000000002,22,3433.2640911915423,26414,neg
26415,1.3676,35,3369.4568896307032,26415,pos
26422,1.6625999999999999,9,3541.9498565878625,26422,pos
26424,0.07580000000000009,17,3167.6869749475627,26424,pos
26431,1.0859,4,3424.849038858252,26431,pos
26433,1.8296999999999999,34,3303.271187270371,26433,pos
26436,1.9697,21,3641.268887855292,26436,pos
26437,-1.7643000000000002,21,3294.86472516622,26437,neg
26439,2.2126,9,3045.07619435015,26439,pos
26441,1.8431,8,2664.358646683699,26441,pos
26445,-0.7433,16,3132.725230667735,26445,neg
26447,1.3794,18,3502.3292133759605,26447,pos
26454,-0.4149,7,3527.1876521601603,26454,neg
26455,-0.34309999999999996,6,3594.9146566581717,26455,neg
26457,1.3809,15,3285.6686435861848,26457,pos
26458,2.4141,25,3455.095959942989,26458,pos
26459,0.8251999999999999,9,3543.506216449989,26459,pos
26464,5.7722,56,3632.7445585329356,26464,pos
26465,0.5859,4,2665.056807738043,26465,pos
26466,1.6188,10,3016.7862719809173,26466,pos
26467,0.296,1,3531.625476429206,26467,pos
26468,2.3842,9,3640.781204760643,26468,pos
26469,1.1482999999999999,8,3407.422998911281,26469,pos
26473,3.145,17,2952.8323142371405,26473,pos
26478,2.5306,24,3474.781386207665,26478,pos
26481,-1.1753,6,2798.201358978109,26481,neg
26484,0.0,4,2969.823956303468,26484,neu
26489,0.7175,4,3396.2044266447374,26489,pos
26490,1.7608,36,3406.925147073063,26490,pos
26494,1.0194999999999999,16,3135.513431398201,26494,pos
26495,2.4631,21,3628.4629174993424,26495,pos
26499,-2.7125,19,3240.943154195978,26499,neg
26507,0.5285,7,3634.505400965784,26507,pos
26510,1.6129,36,2754.2227093706206,26510,pos
26561,1.8742999999999999,16,3532.9754652553675,26561,pos
28883,1.5834,20,3521.6387214999404,28883,pos
28888,-0.1027,2,3401.728471660423,28888,neg
28902,2.5645,26,3489.128427357393,28902,pos
28906,0.3182,9,3474.07423995146,28906,pos
28912,0.0,59,3267.2031340608105,28912,neu
28916,6.4325,38,3013.851697360298,28916,pos
28917,1.8061,64,3154.592814085044,28917,pos
28919,0.6111,14,3447.706158834455,28919,pos
28920,1.7368,13,3083.0124397309514,28920,pos
28924,-0.256,41,3043.526950814543,28924,neg
28927,1.7340999999999998,19,3617.6639117499253,28927,pos
28930,-0.14689999999999998,17,3448.0630083870706,28930,neg
28935,2.4795,10,3665.1882406764717,28935,pos
28941,1.0772,12,2649.5092277079384,28941,pos
28942,2.2619999999999996,9,2824.5835823874,28942,pos
28944,2.7382,13,3491.9078830570425,28944,pos
28948,0.7539,21,3010.045070559254,28948,pos
28950,0.4939,1,3439.393670281868,28950,pos
28951,1.0135,3,3487.7851763362582,28951,pos
28953,0.8436999999999999,8,3442.64929326508,28953,pos
28954,2.0571,15,2719.531942719244,28954,pos
28955,1.4122,89,3533.030492041993,28955,pos
28956,0.16799999999999998,2,3655.052891643499,28956,pos
28959,1.4002999999999999,31,3480.033852760336,28959,pos
28960,1.1852,20,3380.122828800443,28960,pos
28961,1.3284,7,3544.6314143538584,28961,pos
28962,3.2601999999999998,44,2838.588143162849,28962,pos
28963,1.8841999999999999,43,3301.121462793591,28963,pos
28967,1.5974,15,3457.2549835294967,28967,pos
28968,8.0041,134,3553.8400591202017,28968,pos
28970,-1.1365,50,3110.87130549304,28970,neg
28973,4.0911,26,3527.3206496091993,28973,pos
28974,0.9226,19,3186.8319332846418,28974,pos
28977,4.5108,51,3128.6903094053,28977,pos
28978,2.4308,17,3095.1382573056303,28978,pos
28981,1.2397,5,3136.7362148649136,28981,pos
28987,2.0890999999999997,48,3351.338669354652,28987,pos
28988,0.296,2,3306.187224038294,28988,pos
28991,3.7255,9,3085.390987348036,28991,pos
28992,-0.08800000000000002,9,3631.537646713517,28992,neg
28995,0.9097999999999999,11,3446.461969474172,28995,pos
28996,2.1583,40,3517.025655693069,28996,pos
29000,1.8795,10,3230.67237740052,29000,pos
29008,2.798,21,3635.2096701562746,29008,pos
29009,0.8066,7,3590.648971017031,29009,pos
29011,0.0,12,3349.415908673973,29011,neu
29012,-2.5907,31,3650.287433869365,29012,neg
29015,0.08829999999999999,39,3364.254000959012,29015,pos
29016,1.0638,63,3630.666019528723,29016,pos
29017,0.8409,17,2820.1101283767703,29017,pos
29018,0.31609999999999994,10,3443.871064987964,29018,pos
29019,-0.08420000000000005,47,3524.38929041066,29019,neg
29021,2.8966,17,3581.4578877408326,29021,pos
29023,2.2883,6,2872.505775759472,29023,pos
29026,0.847,11,3451.324160004838,29026,pos
29034,5.9349,61,3386.9104437258684,29034,pos
29035,0.29450000000000004,22,3375.2743376187805,29035,pos
29039,-2.5569,37,3358.7921413675426,29039,neg
29041,3.1037999999999997,16,2947.6891659414314,29041,pos
29042,1.2238,19,3424.773156448998,29042,pos
29048,6.3932,25,3594.474482519167,29048,pos
29051,3.1163,27,3480.55938414834,29051,pos
29053,4.0149,26,3468.700928941981,29053,pos
29068,3.8281,23,3030.4535816442426,29068,pos
29079,1.7456999999999998,39,2678.6331872015835,29079,pos
29116,1.2641,43,3600.0288675824895,29116,pos
31314,2.0374,6,3557.4398641219773,31314,pos
31334,0.95,10,3165.0771834615352,31334,pos
31342,2.923,31,3132.805182191365,31342,pos
31343,1.7813999999999999,18,3612.012973548705,31343,pos
31344,0.0,2,3655.402090980977,31344,neu
31345,1.8214,12,3615.219264491125,31345,pos
31350,0.296,4,3367.0606822122586,31350,pos
31352,3.3276999999999997,14,3019.094805685504,31352,pos
31366,1.5074,6,3538.723558090533,31366,pos
31371,0.7051,9,3220.209636019835,31371,pos
31374,1.7611999999999999,11,3307.9934587148764,31374,pos
31375,1.3418999999999999,17,3665.4951887331968,31375,pos
31376,0.26199999999999996,4,3302.633633077902,31376,pos
31378,1.3819,7,3338.726204343792,31378,pos
31384,1.8626,6,3146.9137806442,31384,pos
31386,4.0658,39,3640.1512746355693,31386,pos
31388,1.3473,19,3433.9122836868387,31388,pos
31390,-3.5994,72,3475.563028565643,31390,neg
31391,0.7119,12,3251.5772376122927,31391,pos
31394,0.11529999999999996,16,3627.080977645852,31394,pos
31397,-0.02900000000000008,8,3546.300365960463,31397,neu
31400,3.3655999999999997,22,3146.0176568655165,31400,pos
31404,1.8812,15,2927.0808866687416,31404,pos
31405,-0.2569,12,3383.7259958943955,31405,neg
31406,0.7936,8,3044.86811518769,31406,pos
31409,1.0534999999999999,7,3095.212198602145,31409,pos
31411,1.3986999999999998,14,3553.962050937162,31411,pos
31414,-2.4507,15,3069.6116464764787,31414,neg
31415,2.6107,12,3601.0156690131676,31415,pos
31419,0.26320000000000005,8,3436.4784745307,31419,pos
31423,0.9776999999999999,34,3429.2903622605136,31423,pos
31424,1.0135,7,3170.505770928903,31424,pos
31425,0.8879999999999999,11,3661.999039283406,31425,pos
31426,1.6055,12,3641.059775807977,31426,pos
31428,0.7011000000000001,8,2704.6276673418606,31428,pos
31433,1.3318999999999999,50,3291.2485564680155,31433,pos
31434,4.6145,43,3626.8797216146704,31434,pos
31436,1.3764,4,3415.087210718103,31436,pos
31440,0.9878,9,3198.8100010451376,31440,pos
31444,6.4774,52,3362.1535237363205,31444,pos
31446,1.7496999999999998,22,3492.255700462976,31446,pos
31447,0.11260000000000014,30,3388.459014168916,31447,pos
31451,1.2540999999999998,58,3644.211566513512,31451,pos
31452,-0.126,16,3220.787527183551,31452,neg
31453,2.0161,11,3628.972186161156,31453,pos
31455,1.9645999999999997,114,3585.878910653756,31455,pos
31457,6.6998999999999995,33,3466.532146584244,31457,pos
31459,1.8802,28,2712.3909783599656,31459,pos
31466,3.4254,26,2985.843515952593,31466,pos
31469,2.3366000000000002,76,3042.025398908896,31469,pos
31470,0.12120000000000003,23,3348.4408987225224,31470,pos
31472,1.0525,15,3500.932879759178,31472,pos
31473,6.5754,25,3654.328978127071,31473,pos
31474,1.9172,7,2640.9481833380437,31474,pos
31478,-0.2957000000000001,14,3447.802268978216,31478,neg
31479,1.7622999999999998,25,3588.7903249358114,31479,pos
31484,5.1512,28,3102.8563930398423,31484,pos
31486,0.5619999999999998,41,3515.6520047000854,31486,pos
31487,1.5245,29,3637.105228125657,31487,pos
31488,-0.35750000000000004,9,3161.9362567252024,31488,neg
31490,2.6454,8,3570.3977881839487,31490,pos
31494,0.8363999999999999,4,3483.642064332053,31494,pos
31495,3.5922,20,3626.0004976127175,31495,pos
31496,2.8289999999999997,31,3550.236000674113,31496,pos
31497,3.3766,23,3036.6297749870723,31497,pos
31503,-0.6641,27,3364.3568915629894,31503,neg
31507,0.9612999999999999,22,3551.6469386235785,31507,pos
31509,1.578,23,3178.507012719103,31509,pos
31516,10.7219,54,3439.6498233116413,31516,pos
31518,0.9794999999999999,17,3280.9361430687063,31518,pos
31520,5.6295,49,3537.983112267724,31520,pos
31521,2.5606999999999998,22,3570.520176415668,31521,pos
31523,2.6112,14,3086.4619426683216,31523,pos
31528,2.2460999999999998,80,3637.1829704308243,31528,pos
31542,3.4869999999999997,34,3648.141899498967,31542,pos
31547,2.0446,26,3576.031280005531,31547,pos
31596,2.4959,35,3360.174001340489,31596,pos
33867,0.6168999999999998,32,3513.8489252531685,33867,pos
33876,1.8731,12,3509.2591782379445,33876,pos
33884,1.9297,18,3160.1940633060576,33884,pos
33887,1.7076,30,3628.8665489468576,33887,pos
33888,0.5894999999999999,5,3150.585431240942,33888,pos
33889,3.0168,26,3318.7399489261693,33889,pos
33891,9.1286,31,3502.480304736184,33891,pos
33892,0.592,5,3557.6102247915683,33892,pos
33899,2.7603999999999997,18,3443.6762384970566,33899,pos
33900,1.9084999999999999,46,2765.9677513048614,33900,pos
33903,4.352,21,3474.308045925833,33903,pos
33904,1.5087,16,2980.0817426733743,33904,pos
33905,1.6853,6,2983.0821284332246,33905,pos
33907,3.9024,63,3661.5316562472144,33907,pos
33909,3.4601,8,3596.924933091484,33909,pos
33910,0.4404,1,3357.424465468532,33910,pos
33911,1.9262,13,3560.984268008416,33911,pos
33912,2.8669,22,3616.0531119658353,33912,pos
33916,0.8515,11,3213.615469696817,33916,pos
33919,4.4047,70,3150.4706570713897,33919,pos
33921,3.4177999999999997,80,3296.279902441732,33921,pos
33923,2.5585,19,3297.851275616624,33923,pos
33925,1.5687,28,3376.398358785083,33925,pos
33929,3.0934999999999997,188,3443.7285763662026,33929,pos
33930,0.44399999999999995,18,3342.395879979798,33930,pos
33933,0.014799999999999924,18,3564.6740459704542,33933,neu
33934,1.5545999999999998,29,3614.863796805628,33934,pos
33937,-1.1805999999999999,23,3533.292541244437,33937,neg
33938,-0.20249999999999996,14,3454.6478592533217,33938,neg
33939,0.39549999999999963,51,3628.9480589650266,33939,pos
33940,0.034599999999999964,6,3312.984367553641,33940,neu
33941,2.4334,12,3064.8964050646523,33941,pos
33943,1.9509,19,3187.7758789843583,33943,pos
33945,1.9342,30,3463.66099790494,33945,pos
33950,1.7355999999999998,11,2811.135654509508,33950,pos
33954,4.7671,48,3160.2288904470474,33954,pos
33957,0.8422000000000001,24,3127.5164047883322,33957,pos
33958,-3.872,62,3506.9589219653026,33958,neg
33967,5.102,27,3219.483486349283,33967,pos
33968,1.8797,16,3326.927811143374,33968,pos
33973,-0.1951,8,3053.355908688368,33973,neg
33977,-1.6471,26,2610.261961287179,33977,neg
33978,3.517899999999999,116,3204.478033463358,33978,pos
33980,0.4411,15,3273.9263966983435,33980,pos
33986,4.8248999999999995,21,3527.5134753917746,33986,pos
33998,-0.7729,25,3619.39876347242,33998,neg
34002,4.0967,26,3552.146668314308,34002,pos
34003,1.2272,13,3577.616677170913,34003,pos
34007,0.3699,3,3619.751531472159,34007,pos
34009,0.5592,5,3634.896232605565,34009,pos
34011,0.7899,3,3007.9053160277194,34011,pos
34012,1.1815,12,3403.172798531896,34012,pos
34013,1.0142,28,3639.569496621842,34013,pos
34019,3.8851,58,3644.462589614425,34019,pos
34020,4.79,18,3634.709586862932,34020,pos
34021,3.1283,20,3615.042954305226,34021,pos
34022,3.0803,17,3560.612830410225,34022,pos
34023,-0.9690000000000001,17,3314.194155555242,34023,neg
34024,0.0,14,3346.2151464608646,34024,neu
34025,1.0909999999999997,39,3348.535324788181,34025,pos
34029,0.592,3,3457.0707355968884,34029,pos
34030,1.7729,21,3409.558276448671,34030,pos
34031,1.6666,29,3053.032203765338,34031,pos
34037,3.6788999999999996,29,3215.462266979839,34037,pos
34041,-0.01920000000000005,6,3375.703364415556,34041,neu
34043,0.35409999999999997,35,3444.056153104055,34043,pos
34044,5.6621,22,3260.508645656522,34044,pos
34045,0.9522999999999999,10,3659.708727872055,34045,pos
34048,3.5685,62,3224.08265343333,34048,pos
34053,2.3243,30,3023.576719582817,34053,pos
34054,4.2387,40,3515.523393365708,34054,pos
34064,5.667,18,3361.256018204127,34064,pos
34068,0.9665999999999999,17,2077.6324452394565,34068,pos
34076,-0.6501000000000001,14,3571.574880428947,34076,neg
34083,1.185,29,3457.217500586239,34083,pos
34096,1.1173,19,3164.404523865215,34096,pos
36474,0.7415,8,3509.048107599769,36474,pos
36487,12.0665,93,3533.413676929175,36487,pos
36489,1.6373,10,2925.362140407309,36489,pos
36491,3.5926,32,3329.4193915194983,36491,pos
36497,0.296,1,2895.430689367224,36497,pos
36502,-0.19950000000000023,47,3616.258819523107,36502,neg
36505,-0.2688999999999999,16,3228.555495080212,36505,neg
36507,3.5002,23,3179.5859207922363,36507,pos
36513,1.0399,17,3079.210566755408,36513,pos
36514,-0.8532000000000002,7,3100.8246241304173,36514,neg
36515,2.9478,15,2920.284243666209,36515,pos
36516,1.6716,87,3422.8208500352052,36516,pos
36518,3.5613,28,3538.5746671122515,36518,pos
36519,2.5556,9,3399.067767350653,36519,pos
36520,1.5594999999999999,6,3350.7684269540246,36520,pos
36521,4.0123,33,3273.4426082340474,36521,pos
36525,-0.5423,13,3466.6069520374213,36525,neg
36532,4.0626999999999995,59,3437.644710232055,36532,pos
36536,2.9554,21,3538.188314384627,36536,pos
36546,2.3442,9,3046.507438794193,36546,pos
36549,0.8879999999999999,11,3293.2538665347897,36549,pos
36552,0.7362,17,3536.452267069897,36552,pos
36553,3.4089,29,3327.142817809163,36553,pos
36555,2.9825,37,3222.5129209039164,36555,pos
36556,0.33810000000000007,84,3633.758485031183,36556,pos
36557,0.5458999999999999,7,3581.1968176859737,36557,pos
36566,1.3034,5,2947.291869014647,36566,pos
36576,0.296,6,3099.393988808215,36576,pos
36577,0.6637,35,3398.295060283386,36577,pos
36579,0.636,7,3544.813632456576,36579,pos
36582,3.5812,39,2700.6990457712955,36582,pos
36586,2.0663,30,3479.4959877213623,36586,pos
36587,0.03999999999999998,4,3507.9579583086806,36587,neu
36589,0.004000000000000017,68,3277.300374403973,36589,neu
36590,-1.453,25,3365.3009023496725,36590,neg
36595,2.3053,34,3411.3118588469983,36595,pos
36596,1.6055,12,3425.0812392893117,36596,pos
36603,0.0,3,3379.0870053588137,36603,neu
36604,19.622,218,3565.429961781236,36604,pos
36611,1.0102,13,3114.379090325253,36611,pos
36612,0.7064999999999999,6,3320.182311941184,36612,pos
36613,0.7899,3,3064.0753921241353,36613,pos
36614,1.5074,10,2687.554294215184,36614,pos
36615,1.9855,41,2786.6818173717807,36615,pos
36616,3.1334,15,3190.948337687633,36616,pos
36617,0.6645999999999999,14,3012.900471783818,36617,pos
36619,8.879,128,2700.8651889705243,36619,pos
36625,-0.6642000000000001,24,3388.7254631612395,36625,neg
36629,0.22879999999999995,8,3252.9596900878096,36629,pos
36632,1.5521000000000003,27,2864.8727205632417,36632,pos
36635,1.9528999999999999,21,2488.9161832191794,36635,pos
36636,3.7944999999999998,51,3648.153533296057,36636,pos
36639,-0.15469999999999995,4,2964.4007611944203,36639,neg
36643,2.0158,15,3659.105424420452,36643,pos
36645,0.9932000000000001,19,3523.4044266097694,36645,pos
36649,3.4595,24,3284.2194812219027,36649,pos
36652,-1.0224,8,3380.6894504548195,36652,neg
36655,1.3776,72,3582.922881516042,36655,pos
36657,1.3232,15,3318.670417242205,36657,pos
36659,2.646,25,3595.3727381715075,36659,pos
36661,0.7124,11,3336.903727072028,36661,pos
36662,1.5932,7,3399.3260174095435,36662,pos
36665,-0.3485,45,2624.7495073089262,36665,neg
36667,1.6208,22,3090.159157229835,36667,pos
36668,2.2036,7,3043.107211449776,36668,pos
36669,-0.6098999999999999,12,3476.8480033466544,36669,neg
36671,0.9934,10,3242.9787157243145,36671,pos
36672,0.0,7,3526.39634686698,36672,neu
36676,0.20799999999999996,18,3434.3708281239683,36676,pos
36700,1.1892,19,3368.961904622976,36700,pos
39056,0.34809999999999997,5,3417.60733109238,39056,pos
39064,0.03719999999999998,16,3565.7532982979383,39064,neu
39068,1.0615999999999999,27,3639.313271291752,39068,pos
39072,5.3292,25,3225.0884504789205,39072,pos
39077,0.7899,6,3264.4595864694325,39077,pos
39078,2.4264,15,3120.716140393125,39078,pos
39080,2.2767999999999997,5,3398.612547541908,39080,pos
39081,1.0859,10,3274.1788926346285,39081,pos
39082,2.7026999999999997,58,2586.808090622648,39082,pos
39083,3.4198999999999997,28,3465.4450222591563,39083,pos
39085,0.3896,4,3500.329039210984,39085,pos
39088,-0.21150000000000002,6,3593.880269373524,39088,neg
39097,2.9375,16,3513.1404132808893,39097,pos
39099,2.1258,8,3146.025135308409,39099,pos
39107,0.7899,2,3451.6574976249594,39107,pos
39118,0.2503999999999999,11,3446.435699972629,39118,pos
39121,1.0051999999999999,15,3261.119713847138,39121,pos
39127,1.6928999999999998,9,3582.83960474924,39127,pos
39128,2.3122,26,3640.838657786916,39128,pos
39129,4.4963,84,3232.1151369972386,39129,pos
39131,1.3869999999999998,20,3566.305884635699,39131,pos
39134,1.7777,7,3616.485030484917,39134,pos
39136,1.6355,6,3522.8692086144843,39136,pos
39143,0.19690000000000002,39,3480.867599796554,39143,pos
39145,0.7965,7,3607.382464571567,39145,pos
39148,0.803,29,3378.684601943932,39148,pos
39149,1.0135,3,3256.812148724459,39149,pos
39150,3.4064,91,2979.0330020604656,39150,pos
39153,1.3387,4,3556.6329178980463,39153,pos
39154,1.3819,7,3567.4856780516607,39154,pos
39160,2.9745,20,3504.097212142573,39160,pos
39164,0.07319999999999993,25,3578.335667180449,39164,pos
39165,-0.26760000000000006,124,3643.8668299501614,39165,neg
39166,2.2438,15,2910.31265947215,39166,pos
39167,0.296,5,3610.6136752096368,39167,pos
39171,0.3732,3,3359.425795168768,39171,pos
39173,1.5497,16,3570.005834137703,39173,pos
39174,1.9121,30,2978.039372941967,39174,pos
39175,0.9639,18,3553.399713601953,39175,pos
39176,4.5394,21,2330.6680056752984,39176,pos
39177,0.1544,5,3362.4031351836647,39177,pos
39180,-2.1016,34,3470.609517662361,39180,neg
39182,-0.9692,13,3127.871170861496,39182,neg
39183,0.259,23,3263.471545148413,39183,pos
39184,3.277,52,3132.3112976292355,39184,pos
39185,3.1304000000000003,95,3354.961577663083,39185,pos
39186,1.425,19,3141.539163573877,39186,pos
39188,2.2876,9,2769.293381022472,39188,pos
39189,4.5107,38,3264.570057607316,39189,pos
39190,0.19079999999999997,9,3418.5291798761173,39190,pos
39191,-2.2049,43,3125.8477453389805,39191,neg
39194,3.0597,26,3108.44071721038,39194,pos
39197,4.6864,76,3480.380886243119,39197,pos
39198,-0.5616,19,3151.815194747771,39198,neg
39201,-2.1209,46,3005.342711371591,39201,neg
39202,2.3114,10,3583.814128095945,39202,pos
39203,0.7901999999999998,7,3187.398542424482,39203,pos
39215,1.2901,35,2863.62208858568,39215,pos
39218,3.9859,17,3438.180063064865,39218,pos
39221,0.669,9,3329.917785276317,39221,pos
